,P,Exp P,Log P,Log Exp P
3736475,0.000454,0.00026577212090119227,3.343,3.575
3736497,0.000455,0.00026621287068709804,3.342,3.575
3736550,0.000455,0.000266433245580051,3.342,3.574
3736524,0.000455,0.00026709437025890963,3.342,3.573
4624973,0.000456,0.0002673147451518625,3.341,3.573
9420663,0.000456,0.00026764530749129187,3.341,3.572
1381050,0.000457,0.0002681962447236741,3.34,3.572
8313692,0.000457,0.0002683064321701506,3.34,3.571
5731856,0.000458,0.0002688573694025328,3.339,3.57
8138198,0.000459,0.0002695184940813915,3.338,3.569
7978957,0.00046,0.00027006943131377376,3.337,3.569
928500,0.00046,0.0002701796187602502,3.337,3.568
7808025,0.00046,0.0002707305559926324,3.337,3.567
1466817,0.000461,0.00027106111833206177,3.336,3.567
3736698,0.000461,0.0002713916806714911,3.336,3.566
3736503,0.000462,0.0002720528053503498,3.335,3.565
9646698,0.000463,0.0002724935551362556,3.334,3.565
9379159,0.000463,0.000272603742582732,3.334,3.564
9646870,0.000464,0.00027282411747568496,3.333,3.564
1381138,0.000465,0.0002732648672615907,3.333,3.563
2369730,0.000466,0.0002737056170474965,3.332,3.563
6919059,0.000466,0.00027392599194044943,3.332,3.562
3736419,0.000467,0.00027447692917283167,3.331,3.561
2581817,0.000468,0.0002751380538516903,3.33,3.56
8232724,0.000469,0.00027557880363759615,3.329,3.56
8549409,0.000469,0.00027579917853054903,3.329,3.559
7781887,0.00047,0.00027635011576293127,3.328,3.559
8199130,0.000471,0.00027646030320940774,3.327,3.558
3736624,0.000471,0.0002771214278882664,3.327,3.557
9647083,0.000472,0.00027723161533474287,3.326,3.557
9023810,0.000472,0.00027767236512064863,3.326,3.556
3736626,0.000472,0.00027833348979950734,3.326,3.555
751314,0.000473,0.0002785538646924602,3.325,3.555
3736562,0.000473,0.000278994614478366,3.325,3.554
3736612,0.000474,0.0002794353642642718,3.324,3.554
3736553,0.000474,0.0002796557391572247,3.324,3.553
616952,0.000474,0.0002803168638360834,3.324,3.552
243524,0.000475,0.0002806474261755127,3.323,3.552
705433,0.000475,0.00028086780106846565,3.323,3.551
3736615,0.000476,0.00028097798851494207,3.322,3.551
3736557,0.000477,0.0002815289257473243,3.321,3.55
3736565,0.000477,0.000282190050426183,3.321,3.549
1773747,0.000478,0.0002828511751050417,3.321,3.548
3668803,0.000479,0.0002832919248909475,3.32,3.548
705402,0.000479,0.0002835122997839004,3.32,3.547
1381203,0.000479,0.0002841734244627591,3.32,3.546
3736406,0.00048,0.00028450398680218843,3.319,3.546
15994,0.00048,0.00028483454914161773,3.319,3.545
1381500,0.000481,0.0002849447365880942,3.318,3.545
3736390,0.000482,0.000285385486374,3.317,3.545
3736608,0.000482,0.00028549567382047644,3.317,3.544
9462460,0.000483,0.0002858262361599058,3.316,3.544
1381165,0.000483,0.00028615679849933515,3.316,3.543
3736398,0.000484,0.00028648736083876445,3.315,3.543
5617757,0.000485,0.0002868179231781938,3.314,3.542
1381179,0.000485,0.0002874790478570525,3.314,3.541
1381228,0.000486,0.0002876994227500054,3.313,3.541
8035421,0.000486,0.00028814017253591117,3.313,3.54
566670,0.000487,0.0002884707348753405,3.312,3.54
3736701,0.000487,0.0002888012972147699,3.312,3.539
1381045,0.000488,0.0002894624218936286,3.312,3.538
217170,0.000489,0.000289572609340105,3.311,3.538
1355761,0.000489,0.00029012354657248724,3.311,3.537
7808094,0.00049,0.0002902337340189637,3.31,3.537
6479017,0.00049,0.00029078467125134594,3.31,3.536
4535486,0.000491,0.0002908948586978224,3.309,3.536
4044585,0.000492,0.0002913356084837282,3.308,3.536
1380983,0.000492,0.00029144579593020465,3.308,3.535
1381175,0.000493,0.00029166617082315754,3.307,3.535
3736647,0.000494,0.0002921069206090633,3.306,3.534
1380882,0.000495,0.0002923272955020162,3.305,3.534
5700277,0.000496,0.000292768045287922,3.305,3.533
1381417,0.000497,0.00029309860762735137,3.304,3.533
4350606,0.000497,0.00029342916996678067,3.304,3.532
9422212,0.000498,0.00029353935741325714,3.303,3.532
6707911,0.000499,0.0002939801071991629,3.302,3.532
1012839,0.000499,0.00029420048209211584,3.302,3.531
9646944,0.0005,0.00029453104443154514,3.301,3.531
7972082,0.000501,0.0002948616067709745,3.3,3.53
3736643,0.000502,0.0002953023565568803,3.299,3.53
3736809,0.000502,0.0002955227314498332,3.299,3.529
7355953,0.000503,0.0002957431063427861,3.298,3.529
8035383,0.000503,0.00029618385612869186,3.298,3.528
1381369,0.000504,0.00029684498080755057,3.298,3.527
6810278,0.000505,0.0002972857305934564,3.297,3.527
5235463,0.000505,0.0002976162929328857,3.297,3.526
3736586,0.000506,0.00029783666782583863,3.296,3.526
1381473,0.000507,0.0002982774176117444,3.295,3.525
3736574,0.000507,0.0002989385422906031,3.295,3.524
9646733,0.000508,0.00029959966696946176,3.294,3.523
705391,0.000509,0.00030026079164832047,3.293,3.523
5484687,0.000509,0.0003003709790947969,3.293,3.522
3736659,0.000509,0.0003010321037736556,3.293,3.521
2947024,0.00051,0.0003012524786666085,3.292,3.521
1381222,0.000511,0.0003016932284525143,3.292,3.52
3736333,0.000512,0.00030224416568489654,3.291,3.52
3736740,0.000512,0.00030235435313137295,3.291,3.519
5567208,0.000513,0.00030257472802432584,3.29,3.519
3736824,0.000513,0.00030312566525670813,3.29,3.518
3736884,0.000514,0.00030345622759613743,3.289,3.518
3736644,0.000514,0.0003037867899355668,3.289,3.517
3736883,0.000515,0.00030411735227499614,3.288,3.517
1381055,0.000516,0.000304337727167949,3.287,3.517
1253906,0.000516,0.0003044479146144255,3.287,3.516
5235414,0.000517,0.0003052192267397606,3.287,3.515
46988,0.000518,0.00030577016397214285,3.286,3.515
3788653,0.000518,0.0003058803514186193,3.286,3.514
3788634,0.000519,0.00030665166354395444,3.285,3.513
3736820,0.000519,0.0003073127882228131,3.285,3.512
3736808,0.000519,0.0003079739129016718,3.285,3.511
2947947,0.00052,0.00030852485013405404,3.284,3.511
3736823,0.00052,0.00030874522502700693,3.284,3.51
3736718,0.000521,0.0003088554124734834,3.283,3.51
1977623,0.000521,0.00030940634970586564,3.283,3.509
6679491,0.000522,0.000309736912045295,3.282,3.509
3736796,0.000523,0.00031017766183120076,3.281,3.508
1158575,0.000524,0.00031083878651005947,3.281,3.507
4387018,0.000524,0.0003116100986353946,3.281,3.506
7066858,0.000525,0.00031172028608187106,3.28,3.506
705394,0.000526,0.00031205084842130036,3.279,3.506
616914,0.000526,0.0003122712233142533,3.279,3.505
1787446,0.000527,0.0003124915982072062,3.278,3.505
2339842,0.000527,0.0003130425354395884,3.278,3.504
5927894,0.000528,0.0003137036601184471,3.277,3.503
3736726,0.000529,0.00031447497224378225,3.277,3.502
705453,0.00053,0.00031458515969025867,3.276,3.502
3736805,0.00053,0.0003152462843691174,3.276,3.501
3736786,0.00053,0.00031590740904797603,3.276,3.5
3736747,0.000531,0.00031634815883388185,3.275,3.5
9421996,0.000531,0.0003166787211733112,3.275,3.499
1253618,0.000532,0.000317119470959217,3.274,3.499
3736727,0.000532,0.00031733984585216986,3.274,3.498
3736708,0.000533,0.00031811115797750504,3.273,3.497
3736856,0.000533,0.00031888247010284016,3.273,3.496
1653784,0.000534,0.00031910284499579304,3.272,3.496
3736803,0.000534,0.0003195435947816988,3.272,3.495
3736795,0.000535,0.000320314906907034,3.272,3.494
9722980,0.000536,0.00032086584413941623,3.271,3.494
566557,0.000536,0.0003210862190323691,3.271,3.493
1381482,0.000537,0.00032119640647884553,3.27,3.493
3736397,0.000538,0.00032163715626475135,3.269,3.493
3736751,0.000538,0.00032174734371122777,3.269,3.492
1381422,0.000539,0.00032251865583656295,3.268,3.491
705455,0.00054,0.00032328996796189807,3.268,3.49
4816154,0.00054,0.0003240612800872332,3.268,3.489
3736833,0.000541,0.00032439184242666255,3.267,3.489
9421270,0.000542,0.0003247224047660919,3.266,3.488
4236543,0.000542,0.000325493716891427,3.266,3.487
3736717,0.000543,0.0003257140917843799,3.265,3.487
400372,0.000544,0.0003259344666773328,3.264,3.487
5235399,0.000545,0.00032626502901676215,3.264,3.486
1254037,0.000546,0.00032670577880266797,3.263,3.486
3736827,0.000547,0.00032692615369562085,3.262,3.486
3736790,0.000547,0.00032703634114209727,3.262,3.485
3736789,0.000548,0.0003272567160350502,3.261,3.485
1381423,0.000549,0.000327697465820956,3.26,3.485
3736857,0.000549,0.00032780765326743245,3.26,3.484
217175,0.000551,0.0003284687779462911,3.259,3.484
3736874,0.000551,0.00032857896539276757,3.259,3.483
2322605,0.000552,0.0003289095277321969,3.258,3.483
6663074,0.000552,0.0003292400900716262,3.258,3.482
9154881,0.000553,0.0003295706524110556,3.257,3.482
1380893,0.000554,0.0003300114021969614,3.256,3.481
1254057,0.000555,0.0003307827143222965,3.256,3.48
3760277,0.000556,0.0003312234641082023,3.255,3.48
566661,0.000556,0.00033155402644763165,3.255,3.479
3760287,0.000557,0.0003316642138941081,3.254,3.479
6707927,0.000557,0.00033232533857296677,3.254,3.478
3736839,0.000558,0.0003326559009123961,3.253,3.478
1773688,0.000558,0.00033309665069830195,3.253,3.477
9653867,0.000559,0.00033386796282363707,3.253,3.476
9422283,0.00056,0.00033408833771658995,3.252,3.476
7123646,0.000561,0.0003345290875024957,3.251,3.476
8643066,0.000561,0.0003346392749489722,3.251,3.475
3276842,0.000562,0.00033519021218135443,3.25,3.475
1381329,0.000562,0.0003354105870743073,3.25,3.474
7808334,0.000563,0.00033585133686021314,3.249,3.474
1355817,0.000564,0.00033618189919964244,3.249,3.473
5927895,0.000565,0.0003364022740925954,3.248,3.473
9623988,0.000565,0.0003369532113249776,3.248,3.472
1381068,0.000566,0.0003371735862179305,3.247,3.472
4539800,0.000566,0.00033772452345031274,3.247,3.471
9277031,0.000567,0.0003379448983432656,3.246,3.471
1381070,0.000568,0.00033849583557564786,3.246,3.47
1381069,0.000569,0.0003390467728080301,3.245,3.47
6702596,0.000569,0.000339267147700983,3.245,3.469
4860406,0.00057,0.00033937733514745945,3.244,3.469
1791704,0.000571,0.0003398180849333652,3.243,3.469
7135524,0.000571,0.00034003845982631816,3.243,3.468
3592419,0.000573,0.0003406995845051768,3.242,3.468
4986335,0.000573,0.0003408097719516533,3.242,3.467
1253588,0.000574,0.0003409199593981297,3.241,3.467
8643302,0.000575,0.00034125052173755905,3.24,3.467
4860567,0.000575,0.0003416912715234649,3.24,3.466
8967963,0.000576,0.0003424625836488,3.24,3.465
4387024,0.000577,0.0003426829585417529,3.239,3.465
705462,0.000578,0.00034312370832765865,3.238,3.465
9421240,0.000578,0.0003432338957741351,3.238,3.464
8223181,0.000579,0.0003433440832206116,3.237,3.464
9338681,0.00058,0.00034400520789947025,3.237,3.463
7228633,0.000581,0.0003443357702388996,3.236,3.463
8678006,0.000582,0.0003445561451318525,3.235,3.463
297540,0.000582,0.0003447765200248054,3.235,3.462
907481,0.000583,0.0003449968949177583,3.234,3.462
4624883,0.000584,0.00034554783215014055,3.234,3.461
8525457,0.000585,0.00034576820704309343,3.233,3.461
5245529,0.000586,0.0003459885819360463,3.232,3.461
1253778,0.000587,0.00034642933172195214,3.231,3.46
3736551,0.000588,0.00034720064384728726,3.231,3.459
5660162,0.000589,0.0003475312061867166,3.23,3.459
7355969,0.00059,0.0003479719559726224,3.229,3.458
2819053,0.000591,0.0003486330806514811,3.228,3.458
1381526,0.000591,0.0003487432680979575,3.228,3.457
4108324,0.000592,0.0003496247676697691,3.228,3.456
1773907,0.000593,0.000349845142562722,3.227,3.456
2271244,0.000593,0.0003503960797951042,3.227,3.455
9646973,0.000594,0.0003505062672415807,3.226,3.455
3788695,0.000595,0.00035083682958101005,3.225,3.455
1381520,0.000596,0.0003511673919204394,3.225,3.454
9420648,0.000597,0.0003513877668133923,3.224,3.454
7514574,0.000598,0.0003514979542598687,3.223,3.454
5575491,0.000599,0.00035204889149225094,3.223,3.453
1380996,0.000602,0.0003523794538316803,3.22,3.453
1381539,0.000603,0.0003528202036175861,3.22,3.452
6857819,0.000604,0.000353040578510539,3.219,3.452
1381497,0.000605,0.0003532609534034919,3.218,3.452
8643306,0.000606,0.00035359151574292124,3.218,3.451
4776143,0.000607,0.0003538118906358741,3.217,3.451
8393648,0.000608,0.0003539220780823506,3.216,3.451
8601786,0.000608,0.00035447301531473283,3.216,3.45
5484760,0.000609,0.00035458320276120925,3.215,3.45
1381551,0.000609,0.00035524432744006796,3.215,3.449
5642481,0.00061,0.00035612582701187955,3.215,3.448
2789590,0.000611,0.00035623601445835596,3.214,3.448
4776125,0.000612,0.0003567869516907382,3.213,3.448
1196053,0.000612,0.00035689713913721467,3.213,3.447
6662921,0.000614,0.00035733788892312044,3.212,3.447
3788669,0.000615,0.0003575582638160733,3.211,3.447
5927913,0.000615,0.00035777863870902626,3.211,3.446
1381511,0.000616,0.0003581092010484556,3.21,3.446
3156417,0.000616,0.0003585499508343614,3.21,3.445
8804852,0.000617,0.000359431450406173,3.21,3.444
2160421,0.000618,0.00035987220019207875,3.209,3.444
5484662,0.000618,0.0003602027625315081,3.209,3.443
1381556,0.000619,0.000360423137424461,3.208,3.443
8270722,0.00062,0.0003610842621033197,3.208,3.442
6314410,0.00062,0.0003618555742286548,3.208,3.441
8063109,0.000621,0.0003619657616751313,3.207,3.441
1381525,0.000622,0.00036240651146103706,3.206,3.441
4287960,0.000623,0.0003627370738004664,3.206,3.44
2724892,0.000624,0.0003629574486934193,3.205,3.44
9222229,0.000625,0.00036339819847932506,3.204,3.44
2103717,0.000625,0.00036350838592580153,3.204,3.439
8099692,0.000626,0.0003637287608187544,3.203,3.439
1272994,0.000627,0.0003643898854976131,3.203,3.438
9222230,0.000628,0.0003645000729440896,3.202,3.438
8254576,0.000629,0.0003647204478370425,3.201,3.438
1381436,0.00063,0.0003652713850694247,3.201,3.437
9421321,0.000631,0.00036560194740885407,3.2,3.437
7980833,0.000632,0.00036593250974828337,3.199,3.437
7355961,0.000633,0.00036604269719475984,3.199,3.436
6983621,0.000634,0.0003662630720877127,3.198,3.436
7944497,0.000635,0.0003665936344271421,3.197,3.436
9646978,0.000636,0.00036692419676657143,3.197,3.435
7801289,0.000637,0.0003673649465524772,3.196,3.435
160327,0.000637,0.000367805696338383,3.196,3.434
1381293,0.000638,0.0003684668210172417,3.195,3.434
366928,0.000638,0.00036857700846371815,3.195,3.433
6662375,0.000639,0.0003690177582496239,3.194,3.433
2942417,0.00064,0.00036945850803552974,3.194,3.432
4073949,0.000641,0.0003703400076073413,3.193,3.431
7389197,0.000642,0.0003707807573932471,3.192,3.431
9464294,0.000642,0.00037111131973267646,3.192,3.43
9652200,0.000644,0.0003714418820721058,3.191,3.43
8361797,0.000644,0.00037199281930448805,3.191,3.429
946458,0.000645,0.00037210300675096446,3.19,3.429
8091750,0.000647,0.0003725437565368703,3.189,3.429
1253825,0.000649,0.0003728743188762996,3.188,3.428
7331664,0.00065,0.00037320488121572894,3.187,3.428
1381066,0.000651,0.00037364563100163476,3.186,3.428
3788814,0.000652,0.0003737558184481112,3.186,3.427
6973472,0.000653,0.000374196568234017,3.185,3.427
9646982,0.000653,0.00037463731801992277,3.185,3.426
7507118,0.000654,0.00037507806780582854,3.184,3.426
2940905,0.000654,0.0003754086301452579,3.184,3.425
5253409,0.000655,0.0003762901297170695,3.184,3.424
566647,0.000656,0.00037662069205649884,3.183,3.424
1253767,0.000657,0.0003768410669494517,3.182,3.424
9646750,0.000657,0.0003771716292888811,3.182,3.423
5995943,0.000658,0.00037805312886069267,3.182,3.422
2760610,0.000659,0.0003786040660930749,3.181,3.422
4776208,0.000659,0.00037893462843250426,3.181,3.421
617011,0.00066,0.0003790448158789807,3.18,3.421
8393649,0.000661,0.0003798161280043158,3.18,3.42
1197683,0.000662,0.00037992631545079227,3.179,3.42
2597255,0.000663,0.0003804772526831745,3.178,3.42
1158525,0.000663,0.0003806976275761274,3.178,3.419
46742,0.000665,0.0003813587522549861,3.177,3.419
7970891,0.000665,0.000381579127147939,3.177,3.418
4776186,0.000667,0.00038190968948736834,3.176,3.418
1253748,0.000668,0.0003823504392732741,3.175,3.418
1620701,0.000668,0.0003824606267197506,3.175,3.417
3747681,0.00067,0.00038279118905917993,3.174,3.417
1253727,0.000671,0.00038312175139860923,3.173,3.417
685720,0.000671,0.00038334212629156217,3.173,3.416
6662173,0.000673,0.0003840032509704208,3.172,3.416
978518,0.000673,0.0003842236258633737,3.172,3.415
1253717,0.000674,0.00038455418820280306,3.171,3.415
7256046,0.000674,0.0003851051254351853,3.171,3.414
1253715,0.000676,0.000385766250114044,3.17,3.414
1253718,0.000676,0.0003859866250069969,3.17,3.413
1544715,0.000677,0.00038653756223937913,3.169,3.413
1253702,0.000677,0.0003868681245788085,3.169,3.412
1253709,0.000679,0.0003875292492576672,3.168,3.412
5660161,0.00068,0.0003877496241506201,3.167,3.411
2724917,0.000682,0.0003885209362759552,3.166,3.411
2724936,0.000682,0.00038863112372243167,3.166,3.41
2724906,0.000684,0.0003894024358477668,3.165,3.41
2724944,0.000684,0.0003895126232942432,3.165,3.409
7980818,0.000685,0.00038995337308014903,3.164,3.409
1253785,0.000685,0.0003903941228660548,3.164,3.408
2233192,0.000687,0.0003912756224378664,3.163,3.408
9422265,0.000687,0.00039138580988434287,3.163,3.407
4776182,0.000688,0.0003920469345632015,3.162,3.407
2760606,0.000688,0.00039226730945615446,3.162,3.406
7255986,0.00069,0.0003928182466885367,3.161,3.406
2724918,0.000691,0.000393148809027966,3.161,3.405
8393654,0.000692,0.0003935895588138718,3.16,3.405
4589109,0.000692,0.0003940303085997776,3.16,3.404
1381330,0.000693,0.0003944710583856834,3.159,3.404
366765,0.000693,0.0003949118081715892,3.159,3.403
5700294,0.000695,0.00039524237051101853,3.158,3.403
920836,0.000695,0.0003959034951898772,3.158,3.402
1089147,0.000696,0.00039601368263635366,3.157,3.402
4776153,0.000698,0.000396344244975783,3.156,3.402
566773,0.000699,0.0003967849947616888,3.156,3.401
8099603,0.0007,0.0003972257445475946,3.155,3.401
329250,0.0007,0.0003976664943335004,3.155,3.4
4625821,0.000701,0.00039788686922645326,3.154,3.4
4387077,0.000702,0.00039865818135178844,3.154,3.399
1253726,0.000703,0.0003988785562447413,3.153,3.399
690138,0.000704,0.0003992091185841707,3.152,3.399
1667930,0.000704,0.0003995396809236,3.152,3.398
6163605,0.000706,0.00039987024326302933,3.151,3.398
297611,0.000708,0.00040042118049541157,3.15,3.397
24375,0.000709,0.0004010823051742703,3.149,3.397
7944498,0.000709,0.00040141286751369963,3.149,3.396
5961736,0.000711,0.00040174342985312893,3.148,3.396
4073289,0.000711,0.00040229436708551117,3.148,3.395
9303705,0.000713,0.0004029554917643699,3.147,3.395
946645,0.000714,0.00040328605410379923,3.146,3.394
5953526,0.000716,0.0004039471787826579,3.145,3.394
4776177,0.000717,0.00040405736622913435,3.144,3.394
8137855,0.000717,0.0004041675536756108,3.144,3.393
9545505,0.000719,0.00040504905324742236,3.143,3.392
6351002,0.000721,0.00040582036537275754,3.142,3.392
15779,0.000721,0.0004060407402657104,3.142,3.391
3736362,0.000722,0.0004062611151586633,3.141,3.391
5803921,0.000724,0.00040670186494456913,3.14,3.391
8083549,0.000724,0.000406922239837522,3.14,3.39
7359450,0.000726,0.0004078037394093336,3.139,3.39
1253803,0.000726,0.00040791392685581,3.139,3.389
2760622,0.000727,0.00040846486408819226,3.138,3.389
4387076,0.000727,0.0004087954264276216,3.138,3.388
5441089,0.000729,0.0004096769259994332,3.137,3.388
9289845,0.000729,0.0004097871134459096,3.137,3.387
8716036,0.000731,0.00041033805067829186,3.136,3.387
1253885,0.000731,0.0004107788004641977,3.136,3.386
3645515,0.000732,0.0004108889879106741,3.135,3.386
2724854,0.000734,0.0004113297376965799,3.134,3.386
1834204,0.000734,0.0004116603000360093,3.134,3.385
6662912,0.000736,0.0004124316121613444,3.133,3.385
7251301,0.000738,0.0004126519870542973,3.132,3.384
935771,0.000739,0.00041287236194725017,3.131,3.384
5253189,0.000741,0.0004135334866261089,3.13,3.383
4769108,0.000743,0.000414304798751444,3.129,3.383
2323528,0.000743,0.0004145251736443969,3.129,3.382
3736280,0.000744,0.0004150761108767791,3.128,3.382
4270443,0.000745,0.00041551686066268494,3.128,3.381
3664820,0.000746,0.00041573723555563783,3.127,3.381
1506736,0.000747,0.00041639836023449654,3.127,3.38
8083917,0.000748,0.00041650854768097295,3.126,3.38
1228904,0.00075,0.0004172798598063081,3.125,3.38
426896,0.00075,0.00041739004725278454,3.125,3.379
2947914,0.000751,0.0004178307970386903,3.124,3.379
7810915,0.000752,0.00041838173427107255,3.124,3.378
7329025,0.000753,0.0004187122966105019,3.123,3.378
4476400,0.000753,0.0004193734212893606,3.123,3.377
7237640,0.000755,0.00041970398362878997,3.122,3.377
7541801,0.000756,0.0004202549208611722,3.121,3.376
6663042,0.000757,0.0004212466078794602,3.121,3.375
4023638,0.000758,0.00042157717021888957,3.12,3.375
1777731,0.000759,0.0004222382948977483,3.12,3.374
3126286,0.00076,0.0004225688572371776,3.119,3.374
6662931,0.000762,0.0004232299819160363,3.118,3.373
5732019,0.000763,0.00042356054425546564,3.117,3.373
4769095,0.000764,0.0004242216689343243,3.117,3.372
9303564,0.000765,0.0004246624187202301,3.116,3.372
6324211,0.000766,0.00042521335595261235,3.116,3.371
3640631,0.000767,0.00042532354339908877,3.115,3.371
9722172,0.000768,0.00042609485552442394,3.115,3.37
9222181,0.000769,0.0004266457927568062,3.114,3.37
2947938,0.00077,0.00042708654254271195,3.114,3.369
566209,0.000771,0.00042730691743566484,3.113,3.369
7810908,0.000772,0.00042796804211452354,3.112,3.369
2041013,0.000772,0.000428078229561,3.112,3.368
2760634,0.000773,0.000429069916579288,3.112,3.367
2306937,0.000774,0.0004295106663651938,3.111,3.367
3641966,0.000774,0.00043006160359757603,3.111,3.366
2199075,0.000775,0.0004310532906158641,3.111,3.365
2932207,0.000776,0.00043160422784824633,3.11,3.365
1253626,0.000776,0.0004320449776341521,3.11,3.364
5540516,0.000778,0.00043237553997358145,3.109,3.364
566164,0.000778,0.00043303666465244016,3.109,3.363
9567785,0.000779,0.00043325703954539305,3.108,3.363
3595747,0.00078,0.00043402835167072817,3.108,3.362
9722774,0.000781,0.00043413853911720464,3.107,3.362
1253619,0.000783,0.0004345792889031104,3.106,3.362
8141090,0.000783,0.00043502003868901623,3.106,3.361
9422164,0.000785,0.00043557097592139847,3.105,3.361
2443310,0.000786,0.0004361219131537807,3.105,3.36
4248564,0.000787,0.00043645247549321,3.104,3.36
2005358,0.000788,0.00043700341272559225,3.103,3.36
8140987,0.000788,0.0004371136001720687,3.103,3.359
2760640,0.00079,0.0004381052871903567,3.102,3.358
7752334,0.000792,0.0004390969742086448,3.101,3.357
2906683,0.000793,0.0004400886612269328,3.101,3.356
7123601,0.000794,0.0004407497859057915,3.1,3.356
787329,0.000794,0.00044108034824522085,3.1,3.355
1253683,0.000796,0.00044196184781703245,3.099,3.355
9222184,0.000796,0.00044218222270998533,3.099,3.354
332086,0.000798,0.000442843347388844,3.098,3.354
5057058,0.000799,0.00044295353483532045,3.097,3.354
7668170,0.000799,0.00044317390972827334,3.097,3.353
8772018,0.000801,0.00044361465951417916,3.096,3.353
7355954,0.000802,0.0004441655967465614,3.096,3.352
2724958,0.000803,0.00044460634653246717,3.095,3.352
6663080,0.000804,0.0004451572837648494,3.095,3.351
7315948,0.000805,0.00044548784610427876,3.094,3.351
2947931,0.000807,0.00044614897078313747,3.093,3.351
4776123,0.000807,0.0004462591582296139,3.093,3.35
2947919,0.000809,0.0004466999080155197,3.092,3.35
887255,0.00081,0.00044725084524790195,3.092,3.349
6867514,0.000811,0.00044747122014085483,3.091,3.349
566456,0.000812,0.00044824253226618995,3.09,3.348
9422276,0.000813,0.00044934440673095443,3.09,3.347
6047318,0.000814,0.0004494545941774309,3.089,3.347
2760639,0.000815,0.00045033609374924244,3.089,3.346
7491766,0.000816,0.00045099721842810115,3.088,3.346
5308551,0.000818,0.0004514379682140069,3.087,3.345
722641,0.00082,0.00045198890544638915,3.086,3.345
9222194,0.000821,0.000452429655232295,3.086,3.344
978344,0.000822,0.00045287040501820075,3.085,3.344
9289867,0.000822,0.000453421342250583,3.085,3.343
9222197,0.000824,0.0004540824669294417,3.084,3.343
1158486,0.000824,0.00045452321671534746,3.084,3.342
5794174,0.000826,0.00045529452884068264,3.083,3.342
1254114,0.000826,0.0004555149037336355,3.083,3.341
7877302,0.000827,0.0004558454660730649,3.082,3.341
2940873,0.000828,0.0004566167781984,3.082,3.34
3640625,0.000829,0.00045694734053782935,3.081,3.34
2796493,0.000831,0.0004577186526631645,3.08,3.339
1381006,0.000833,0.0004584899647884996,3.079,3.339
690214,0.000834,0.0004587103396814525,3.079,3.338
3191068,0.000835,0.00045904090202088184,3.078,3.338
2323617,0.000836,0.00045981221414621696,3.078,3.337
887103,0.000837,0.0004601427764856463,3.077,3.337
2597256,0.000839,0.00046069371371802855,3.076,3.337
688825,0.000839,0.000460803901164505,3.076,3.336
4625834,0.000841,0.0004619057756292695,3.075,3.335
2753498,0.000842,0.000463007650094034,3.075,3.334
8619641,0.000843,0.0004631178375405104,3.074,3.334
5543084,0.000845,0.000463999337112322,3.073,3.333
1380497,0.000847,0.0004648808366841336,3.072,3.333
4639810,0.000847,0.00046510121157708646,3.072,3.332
722661,0.000849,0.0004658725237024216,3.071,3.332
212130,0.000849,0.00046620308604185094,3.071,3.331
1380889,0.000851,0.0004669743981671861,3.07,3.331
5156026,0.000852,0.0004673049605066154,3.07,3.33
1253895,0.000853,0.00046774571029252124,3.069,3.33
6663105,0.000854,0.0004682966475249035,3.069,3.329
8380749,0.000855,0.00046851702241785636,3.068,3.329
1801280,0.000858,0.00046939852198966796,3.067,3.328
4553808,0.000859,0.00046961889688262084,3.066,3.328
4996586,0.00086,0.00047050039645443243,3.066,3.327
1044033,0.000861,0.0004707207713473853,3.065,3.327
7256042,0.000862,0.00047127170857976756,3.064,3.327
722639,0.000862,0.0004716022709191969,3.064,3.326
7458723,0.000864,0.00047215320815157915,3.063,3.326
2443257,0.000865,0.0004727041453839614,3.063,3.325
2724961,0.000866,0.00047314489516986716,3.062,3.325
6663106,0.000869,0.00047380601984872586,3.061,3.324
8677935,0.00087,0.0004741365821881552,3.06,3.324
6663067,0.000872,0.00047468751942053746,3.059,3.324
2630647,0.000872,0.00047479770686701387,3.059,3.323
9077427,0.000874,0.00047556901899234905,3.058,3.323
4625849,0.000875,0.00047589958133177835,3.058,3.322
4995448,0.000876,0.0004770014557965428,3.057,3.321
2791169,0.000877,0.0004781033302613073,3.057,3.32
4823801,0.000879,0.0004789848298331189,3.056,3.32
4639887,0.000879,0.0004792052047260718,3.056,3.319
7419652,0.000881,0.00048008670429788337,3.055,3.319
5652382,0.000881,0.0004803070791908363,3.055,3.318
6663058,0.000883,0.00048085801642321855,3.054,3.318
6708231,0.000883,0.0004814089536556008,3.054,3.317
3736812,0.000885,0.00048251082812036526,3.053,3.316
1158533,0.000887,0.0004833923276921768,3.052,3.316
566251,0.000887,0.00048372289003160616,3.052,3.315
1253742,0.000889,0.00048438401471046486,3.051,3.315
7160424,0.000891,0.00048482476449637063,3.05,3.314
8083755,0.000893,0.0004858164515146587,3.049,3.314
6663033,0.000893,0.0004859266389611351,3.049,3.313
8084044,0.000895,0.00048669795108647023,3.048,3.313
6663019,0.000895,0.0004870285134258996,3.048,3.312
3156389,0.000897,0.0004876896381047583,3.047,3.312
6351003,0.000898,0.00048813038789066406,3.047,3.311
887250,0.000899,0.00048824057533714053,3.046,3.311
1834198,0.000901,0.0004886813251230464,3.045,3.311
9567823,0.000902,0.0004892322623554285,3.045,3.31
5429069,0.000903,0.000489342449801905,3.044,3.31
5540714,0.000905,0.0004904443242666695,3.043,3.309
