,P,Exp P,Log P,Log Exp P
8962117,2.86e-05,0.00016338538031140107,4.544,3.787
3994476,2.86e-05,0.0001634954782765705,4.544,3.786
3994470,2.87e-05,0.0001636055762417399,4.542,3.786
7982330,2.89e-05,0.0001637156742069093,4.539,3.786
3759610,2.9e-05,0.0001638257721720787,4.538,3.786
3994454,2.91e-05,0.00016393587013724812,4.536,3.785
5152119,2.92e-05,0.00016426616403275633,4.535,3.784
7982335,2.93e-05,0.00016437626199792575,4.533,3.784
2506021,2.93e-05,0.00016470655589343396,4.533,3.783
1986776,2.95e-05,0.00016481665385860339,4.53,3.783
1986775,2.95e-05,0.0001650368497889422,4.53,3.782
5461968,2.96e-05,0.00016514694775411162,4.529,3.782
2226508,2.97e-05,0.00016547724164961983,4.527,3.781
2857246,2.98e-05,0.00016569743757995865,4.526,3.781
5461577,2.98e-05,0.00016580753554512807,4.526,3.78
3824884,2.99e-05,0.00016591763351029746,4.524,3.78
7880793,3e-05,0.0001662479274058057,4.523,3.779
2857247,3.01e-05,0.0001663580253709751,4.521,3.779
8054810,3.02e-05,0.0001664681233361445,4.52,3.779
3994443,3.02e-05,0.0001665782213013139,4.52,3.778
7644170,3.03e-05,0.00016668831926648333,4.519,3.778
5462575,3.04e-05,0.00016679841723165272,4.517,3.778
499632,3.04e-05,0.00016701861316199154,4.517,3.777
5462540,3.05e-05,0.00016723880909233035,4.516,3.777
5462576,3.06e-05,0.00016734890705749977,4.514,3.776
5461822,3.06e-05,0.0001677892989181774,4.514,3.775
8266197,3.07e-05,0.0001678993968833468,4.513,3.775
5462505,3.08e-05,0.0001681195928136856,4.511,3.774
5462357,3.09e-05,0.00016844988670919385,4.51,3.774
7880757,3.1e-05,0.00016855998467436324,4.509,3.773
5462538,3.11e-05,0.00016878018060470206,4.507,3.773
8054806,3.11e-05,0.00016889027856987148,4.507,3.772
2458563,3.12e-05,0.0001691104745002103,4.506,3.772
5462477,3.13e-05,0.0001692205724653797,4.504,3.772
317885,3.13e-05,0.0001693306704305491,4.504,3.771
317886,3.14e-05,0.0001694407683957185,4.503,3.771
317891,3.15e-05,0.00016966096432605732,4.502,3.77
2510854,3.16e-05,0.00016977106229122674,4.5,3.77
6104018,3.17e-05,0.00016988116025639613,4.499,3.77
2857336,3.18e-05,0.00016999125822156556,4.498,3.77
6104041,3.18e-05,0.00017010135618673495,4.498,3.769
1763186,3.18e-05,0.00017043165008224319,4.498,3.768
860023,3.19e-05,0.00017054174804741258,4.496,3.768
9334328,3.2e-05,0.000170651846012582,4.495,3.768
5461832,3.2e-05,0.00017087204194292082,4.495,3.767
8329336,3.21e-05,0.0001709821399080902,4.493,3.767
7835639,3.22e-05,0.00017109223787325963,4.492,3.767
4552924,3.22e-05,0.00017120233583842903,4.492,3.766
9211581,3.23e-05,0.00017142253176876784,4.491,3.766
5463841,3.24e-05,0.00017164272769910666,4.489,3.765
5462508,3.25e-05,0.00017186292362944547,4.488,3.765
5958143,3.26e-05,0.00017208311955978429,4.487,3.764
810211,3.27e-05,0.0001721932175249537,4.485,3.764
3081650,3.29e-05,0.00017241341345529252,4.483,3.763
3081630,3.3e-05,0.00017274370735080073,4.481,3.763
317876,3.3e-05,0.00017285380531597015,4.481,3.762
8333620,3.31e-05,0.00017318409921147836,4.48,3.761
1821938,3.32e-05,0.00017340429514181718,4.479,3.761
5462494,3.33e-05,0.000173624491072156,4.478,3.76
978673,3.34e-05,0.0001738446870024948,4.476,3.76
317742,3.35e-05,0.00017406488293283362,4.475,3.759
3994482,3.36e-05,0.00017428507886317244,4.474,3.759
5462504,3.36e-05,0.00017439517682834186,4.474,3.758
5462348,3.37e-05,0.00017450527479351128,4.472,3.758
2857347,3.37e-05,0.0001748355686890195,4.472,3.757
9043396,3.38e-05,0.0001749456666541889,4.471,3.757
8329263,3.41e-05,0.0001750557646193583,4.467,3.757
5461895,3.41e-05,0.00017527596054969712,4.467,3.756
317739,3.42e-05,0.00017549615648003593,4.466,3.756
3688823,3.42e-05,0.00017560625444520536,4.466,3.755
5461714,3.43e-05,0.00017571635241037475,4.465,3.755
8651450,3.44e-05,0.00017582645037554417,4.463,3.755
7880767,3.45e-05,0.00017604664630588299,4.462,3.754
5462564,3.46e-05,0.00017615674427105238,4.461,3.754
5462470,3.47e-05,0.0001762668422362218,4.46,3.754
2049158,3.48e-05,0.00017648703816656062,4.458,3.753
4626792,3.48e-05,0.00017681733206206883,4.458,3.752
8266208,3.49e-05,0.00017714762595757706,4.457,3.752
8329886,3.49e-05,0.00017725772392274646,4.457,3.751
3994438,3.51e-05,0.00017747791985308527,4.455,3.751
8333767,3.51e-05,0.00017769811578342409,4.455,3.75
6487921,3.52e-05,0.0001779183117137629,4.453,3.75
8329880,3.53e-05,0.00017813850764410172,4.452,3.749
7148864,3.54e-05,0.00017824860560927114,4.451,3.749
5462356,3.55e-05,0.00017835870357444053,4.45,3.749
6093511,3.55e-05,0.00017846880153960995,4.45,3.748
5463794,3.57e-05,0.00017857889950477935,4.447,3.748
2857252,3.58e-05,0.00017868899746994877,4.446,3.748
8333761,3.59e-05,0.00017879909543511816,4.445,3.748
6104059,3.59e-05,0.00017890919340028758,4.445,3.747
9156144,3.6e-05,0.00017901929136545698,4.444,3.747
8333773,3.61e-05,0.0001792394872957958,4.442,3.747
978639,3.61e-05,0.00017934958526096521,4.442,3.746
5958124,3.62e-05,0.0001794596832261346,4.441,3.746
8266271,3.63e-05,0.00017978997712164284,4.44,3.745
317939,3.64e-05,0.00018012027101715105,4.439,3.744
2049164,3.64e-05,0.00018056066287782868,4.439,3.743
6420600,3.65e-05,0.0001806707608429981,4.438,3.743
5462360,3.66e-05,0.00018089095677333692,4.437,3.743
5994678,3.66e-05,0.00018100105473850631,4.437,3.742
3779371,3.67e-05,0.00018122125066884513,4.435,3.742
5152172,3.68e-05,0.00018144144659918394,4.434,3.741
8492394,3.68e-05,0.00018177174049469218,4.434,3.74
5463339,3.69e-05,0.00018188183845986157,4.433,3.74
317978,3.71e-05,0.0001821020343902004,4.431,3.74
2857267,3.71e-05,0.0001822121323553698,4.431,3.739
317710,3.73e-05,0.00018254242625087802,4.428,3.739
6420572,3.73e-05,0.00018265252421604744,4.428,3.738
3994562,3.74e-05,0.00018276262218121684,4.427,3.738
5463790,3.75e-05,0.00018287272014638626,4.426,3.738
8329232,3.77e-05,0.00018298281811155565,4.424,3.738
5462472,3.77e-05,0.00018309291607672507,4.424,3.737
3493772,3.78e-05,0.0001833131120070639,4.423,3.737
5463846,3.79e-05,0.00018342320997223328,4.421,3.737
5463229,3.8e-05,0.0001835333079374027,4.42,3.736
7185886,3.81e-05,0.0001838636018329109,4.419,3.736
5462207,3.81e-05,0.00018397369979808033,4.419,3.735
8333775,3.82e-05,0.00018408379776324973,4.418,3.735
135119,3.83e-05,0.00018419389572841915,4.417,3.735
6077201,3.83e-05,0.00018430399369358857,4.417,3.734
3752647,3.84e-05,0.00018463428758909678,4.416,3.734
5066060,3.86e-05,0.0001847443855542662,4.413,3.733
135108,3.87e-05,0.0001850746794497744,4.412,3.733
135110,3.88e-05,0.00018518477741494383,4.411,3.732
3994570,3.89e-05,0.00018551507131045204,4.41,3.732
377533,3.9e-05,0.00018562516927562146,4.409,3.731
9321583,3.91e-05,0.00018573526724079085,4.408,3.731
135118,3.91e-05,0.0001860655611362991,4.408,3.73
3752648,3.92e-05,0.00018617565910146848,4.407,3.73
860056,3.93e-05,0.0001863958550318073,4.406,3.73
6343072,3.94e-05,0.00018650595299697672,4.405,3.729
5462291,3.95e-05,0.00018683624689248493,4.403,3.729
5461981,3.95e-05,0.00018694634485765435,4.403,3.728
6342087,3.96e-05,0.00018716654078799317,4.402,3.728
5067425,3.99e-05,0.00018738673671833198,4.399,3.727
643962,4e-05,0.00018749683468350137,4.398,3.727
135130,4.01e-05,0.0001876069326486708,4.397,3.727
5462461,4.01e-05,0.0001877170306138402,4.397,3.726
8529694,4.02e-05,0.00018804732450934843,4.396,3.726
8651483,4.03e-05,0.00018815742247451782,4.395,3.725
8329244,4.05e-05,0.00018826752043968724,4.393,3.725
5461936,4.06e-05,0.00018859781433519545,4.391,3.724
9334326,4.07e-05,0.00018881801026553427,4.39,3.724
135114,4.08e-05,0.0001889281082307037,4.389,3.724
2505916,4.09e-05,0.00018903820619587308,4.388,3.723
499647,4.1e-05,0.00018936850009138132,4.387,3.723
3075834,4.11e-05,0.0001894785980565507,4.386,3.722
860057,4.12e-05,0.00018958869602172013,4.385,3.722
1763203,4.13e-05,0.00018969879398688953,4.384,3.722
3759535,4.14e-05,0.00018980889195205895,4.383,3.722
7880830,4.14e-05,0.00018991898991722834,4.383,3.721
5269823,4.15e-05,0.00019002908788239776,4.382,3.721
5463218,4.16e-05,0.00019013918584756716,4.381,3.721
8334119,4.17e-05,0.00019024928381273658,4.38,3.721
2857265,4.17e-05,0.00019035938177790597,4.38,3.72
5462407,4.2e-05,0.0001905795777082448,4.377,3.72
860055,4.2e-05,0.0001907997736385836,4.377,3.719
3759534,4.21e-05,0.00019090987160375302,4.376,3.719
3994550,4.22e-05,0.00019101996956892242,4.375,3.719
8333698,4.23e-05,0.00019124016549926123,4.374,3.718
5269815,4.24e-05,0.00019157045939476947,4.373,3.718
5462401,4.25e-05,0.00019168055735993886,4.372,3.717
5269897,4.26e-05,0.00019179065532510828,4.371,3.717
5461907,4.27e-05,0.0001920108512554471,4.37,3.717
4548651,4.27e-05,0.0001921209492206165,4.37,3.716
4280640,4.28e-05,0.00019223104718578591,4.369,3.716
4577042,4.29e-05,0.00019256134108129412,4.368,3.715
5461825,4.3e-05,0.00019278153701163294,4.367,3.715
6488552,4.31e-05,0.00019289163497680236,4.366,3.715
5994743,4.32e-05,0.00019300173294197175,4.365,3.714
8266195,4.33e-05,0.00019322192887231057,4.364,3.714
8334108,4.34e-05,0.00019333202683748,4.363,3.714
762704,4.34e-05,0.00019344212480264938,4.363,3.713
4626616,4.35e-05,0.0001936623207329882,4.362,3.713
3759393,4.37e-05,0.00019377241869815762,4.36,3.713
8329936,4.37e-05,0.00019388251666332704,4.36,3.712
8962083,4.38e-05,0.00019399261462849644,4.359,3.712
7308755,4.4e-05,0.00019410271259366586,4.357,3.712
1763213,4.41e-05,0.00019432290852400467,4.356,3.711
8614000,4.42e-05,0.00019465320241951288,4.355,3.711
5758714,4.42e-05,0.0001947633003846823,4.355,3.71
135080,4.43e-05,0.00019520369224535993,4.354,3.71
920022,4.43e-05,0.00019531379021052933,4.354,3.709
8529875,4.44e-05,0.00019553398614086814,4.353,3.709
6420409,4.45e-05,0.00019564408410603756,4.352,3.709
5461667,4.46e-05,0.00019575418207120696,4.351,3.708
499903,4.48e-05,0.00019586428003637638,4.349,3.708
3759319,4.49e-05,0.00019597437800154577,4.348,3.708
5462535,4.49e-05,0.0001961945739318846,4.348,3.707
1315313,4.5e-05,0.000196304671897054,4.347,3.707
6420321,4.51e-05,0.0001964147698622234,4.346,3.707
860063,4.52e-05,0.00019652486782739282,4.345,3.707
8334129,4.52e-05,0.00019663496579256222,4.345,3.706
2114067,4.53e-05,0.00019685516172290103,4.344,3.706
5461905,4.53e-05,0.00019707535765323985,4.344,3.705
8329264,4.54e-05,0.00019718545561840927,4.343,3.705
5462345,4.56e-05,0.00019729555358357866,4.341,3.705
1654619,4.57e-05,0.00019751574951391748,4.34,3.704
8333669,4.58e-05,0.0001977359454442563,4.339,3.704
5463206,4.59e-05,0.00019784604340942571,4.338,3.704
8329265,4.59e-05,0.0001979561413745951,4.338,3.703
7813142,4.6e-05,0.00019817633730493392,4.337,3.703
860033,4.6e-05,0.00019839653323527274,4.337,3.702
8802745,4.61e-05,0.00019861672916561155,4.336,3.702
3759486,4.62e-05,0.00019883692509595037,4.335,3.702
135107,4.63e-05,0.0001989470230611198,4.334,3.701
5462301,4.63e-05,0.00019938741492179742,4.334,3.7
3734665,4.64e-05,0.00019949751288696682,4.333,3.7
5463216,4.65e-05,0.00019982780678247505,4.333,3.699
3759508,4.67e-05,0.00019993790474764445,4.331,3.699
2505743,4.68e-05,0.00020004800271281387,4.33,3.699
8329323,4.68e-05,0.00020026819864315268,4.33,3.698
2923548,4.69e-05,0.00020037829660832208,4.329,3.698
8333923,4.69e-05,0.0002007085905038303,4.329,3.697
135090,4.7e-05,0.0002008186884689997,4.328,3.697
6409202,4.72e-05,0.00020092878643416913,4.326,3.697
7406894,4.73e-05,0.00020114898236450794,4.325,3.696
135088,4.74e-05,0.00020125908032967734,4.324,3.696
1888525,4.75e-05,0.00020136917829484676,4.323,3.696
5462195,4.75e-05,0.00020169947219035497,4.323,3.695
5958021,4.76e-05,0.00020191966812069378,4.322,3.695
2421437,4.77e-05,0.0002020297660858632,4.321,3.695
3020325,4.78e-05,0.0002021398640510326,4.321,3.694
7148998,4.79e-05,0.00020247015794654083,4.32,3.694
6487918,4.79e-05,0.00020258025591171023,4.32,3.693
5462326,4.8e-05,0.00020280045184204904,4.319,3.693
3759340,4.81e-05,0.00020291054980721846,4.318,3.693
8333657,4.81e-05,0.00020302064777238786,4.318,3.692
8329308,4.82e-05,0.00020324084370272667,4.317,3.692
8529912,4.83e-05,0.0002033509416678961,4.316,3.692
4626610,4.83e-05,0.0002035711375982349,4.316,3.691
135083,4.84e-05,0.00020368123556340433,4.315,3.691
4675000,4.84e-05,0.00020401152945891254,4.315,3.69
3729781,4.85e-05,0.00020412162742408196,4.314,3.69
5994707,4.86e-05,0.00020423172538925135,4.313,3.69
5066076,4.86e-05,0.00020445192131959017,4.313,3.689
4328470,4.87e-05,0.0002045620192847596,4.312,3.689
6342145,4.88e-05,0.0002048923131802678,4.312,3.688
3759300,4.89e-05,0.00020500241114543722,4.311,3.688
3759614,4.9e-05,0.00020522260707577604,4.31,3.688
2923823,4.91e-05,0.00020544280300611485,4.309,3.687
5463232,4.92e-05,0.00020566299893645367,4.308,3.687
5462344,4.92e-05,0.00020588319486679248,4.308,3.686
761699,4.93e-05,0.0002061033907971313,4.307,3.686
860030,4.93e-05,0.0002063235867274701,4.307,3.685
3759366,4.95e-05,0.0002064336846926395,4.305,3.685
135095,4.95e-05,0.00020687407655331714,4.305,3.684
3759342,4.96e-05,0.00020731446841399477,4.305,3.683
3759496,4.97e-05,0.00020753466434433358,4.304,3.683
3020338,4.97e-05,0.0002077548602746724,4.304,3.682
8529936,4.98e-05,0.0002079750562050112,4.303,3.682
5958033,4.98e-05,0.00020830535010051945,4.303,3.681
8529723,4.98e-05,0.00020874574196119708,4.303,3.68
3759328,4.99e-05,0.00020885583992636647,4.302,3.68
3759309,4.99e-05,0.0002091861338218747,4.302,3.679
3759380,5e-05,0.0002092962317870441,4.301,3.679
5958040,5e-05,0.00020973662364772173,4.301,3.678
3759351,5.01e-05,0.00020995681957806055,4.3,3.678
3759356,5.01e-05,0.00021017701550839936,4.3,3.677
3759325,5.02e-05,0.00021039721143873818,4.299,3.677
3759312,5.02e-05,0.00021072750533424642,4.299,3.676
5462599,5.03e-05,0.00021094770126458523,4.298,3.676
6343084,5.03e-05,0.00021116789719492405,4.298,3.675
3759327,5.04e-05,0.00021160828905560168,4.298,3.674
5461733,5.04e-05,0.0002121587788814487,4.298,3.673
3759483,5.05e-05,0.00021237897481178752,4.297,3.673
8329234,5.05e-05,0.00021259917074212633,4.297,3.672
5462067,5.06e-05,0.00021270926870729575,4.296,3.672
3759289,5.06e-05,0.00021314966056797338,4.296,3.671
6409321,5.07e-05,0.0002132597585331428,4.295,3.671
3759410,5.07e-05,0.000213590052428651,4.295,3.67
3759337,5.08e-05,0.00021392034632415925,4.294,3.67
2505860,5.08e-05,0.00021414054225449806,4.294,3.669
3759608,5.09e-05,0.00021425064021966746,4.293,3.669
3759457,5.09e-05,0.0002145809341151757,4.293,3.668
3759411,5.1e-05,0.0002148011300455145,4.292,3.668
3759454,5.11e-05,0.00021513142394102272,4.292,3.667
2943933,5.11e-05,0.00021557181580170035,4.292,3.666
3759417,5.12e-05,0.00021601220766237798,4.291,3.666
3759424,5.12e-05,0.0002161223056275474,4.291,3.665
3759521,5.12e-05,0.00021656269748822503,4.291,3.664
5461951,5.13e-05,0.00021711318731407206,4.29,3.663
3759572,5.13e-05,0.00021755357917474969,4.29,3.662
3759439,5.13e-05,0.00021810406900059674,4.29,3.661
3759399,5.14e-05,0.00021832426493093555,4.289,3.661
3759613,5.15e-05,0.00021854446086127437,4.288,3.66
3759450,5.16e-05,0.00021876465679161318,4.287,3.66
3759451,5.16e-05,0.0002190949506871214,4.287,3.659
3759605,5.17e-05,0.00021953534254779902,4.287,3.658
5463205,5.18e-05,0.00021964544051296844,4.286,3.658
5269906,5.19e-05,0.00021997573440847665,4.285,3.658
3759518,5.19e-05,0.00022008583237364607,4.285,3.657
7406901,5.2e-05,0.00022041612626915428,4.284,3.657
7907169,5.21e-05,0.0002205262242343237,4.283,3.657
5462329,5.21e-05,0.0002206363221994931,4.283,3.656
6409307,5.22e-05,0.00022085651812983191,4.282,3.656
3759475,5.22e-05,0.00022107671406017073,4.282,3.655
3759398,5.23e-05,0.00022129690999050954,4.281,3.655
3759509,5.24e-05,0.00022162720388601778,4.281,3.654
3759481,5.25e-05,0.0002220675957466954,4.28,3.654
3759257,5.25e-05,0.0002221776937118648,4.28,3.653
3759440,5.26e-05,0.00022261808557254244,4.279,3.652
1716087,5.27e-05,0.0002230584774332201,4.278,3.652
3759252,5.27e-05,0.0002231685753983895,4.278,3.651
3759591,5.28e-05,0.00022349886929389772,4.277,3.651
7880849,5.28e-05,0.00022371906522423654,4.277,3.65
3759635,5.29e-05,0.00022415945708491417,4.277,3.649
3759522,5.3e-05,0.0002247099469107612,4.276,3.648
3759524,5.31e-05,0.0002249301428411,4.275,3.648
3759269,5.31e-05,0.00022526043673660824,4.275,3.647
3759625,5.32e-05,0.00022548063266694706,4.274,3.647
3759638,5.32e-05,0.00022570082859728587,4.274,3.646
3759541,5.33e-05,0.0002259210245276247,4.273,3.646
3759698,5.33e-05,0.0002262513184231329,4.273,3.645
3759565,5.34e-05,0.00022658161231864114,4.272,3.645
860034,5.34e-05,0.00022680180824897995,4.272,3.644
5067461,5.36e-05,0.00022702200417931877,4.271,3.644
3759618,5.36e-05,0.00022735229807482697,4.271,3.643
3759676,5.37e-05,0.0002275724940051658,4.27,3.643
3759678,5.37e-05,0.0002277926899355046,4.27,3.642
5463243,5.38e-05,0.00022790278790067403,4.269,3.642
8334112,5.39e-05,0.00022801288586584342,4.268,3.642
8054801,5.4e-05,0.00022834317976135166,4.268,3.641
3759631,5.41e-05,0.00022889366958719868,4.267,3.64
7406871,5.41e-05,0.00022944415941304573,4.267,3.639
3759623,5.42e-05,0.00022955425737821513,4.266,3.639
9577447,5.42e-05,0.00022988455127372336,4.266,3.638
3759552,5.43e-05,0.00022999464923889276,4.265,3.638
4425145,5.43e-05,0.0002304350410995704,4.265,3.637
3759667,5.44e-05,0.0002305451390647398,4.264,3.637
3759673,5.45e-05,0.00023098553092541744,4.264,3.636
6409296,5.46e-05,0.00023153602075126446,4.263,3.635
3759271,5.47e-05,0.00023164611871643388,4.262,3.635
2505729,5.48e-05,0.0002318663146467727,4.261,3.635
6342142,5.48e-05,0.00023208651057711151,4.261,3.634
7406874,5.49e-05,0.0002321966085422809,4.26,3.634
3759685,5.5e-05,0.00023263700040295854,4.26,3.633
3759593,5.51e-05,0.00023296729429846678,4.259,3.633
7406870,5.51e-05,0.0002330773922636362,4.259,3.632
3759264,5.52e-05,0.000233297588193975,4.258,3.632
605615,5.53e-05,0.00023351778412431383,4.257,3.632
3759660,5.53e-05,0.00023362788208948322,4.257,3.631
5066168,5.54e-05,0.00023406827395016085,4.256,3.631
8053432,5.56e-05,0.00023417837191533027,4.255,3.63
3759688,5.57e-05,0.00023450866581083848,4.254,3.63
3759551,5.59e-05,0.0002347288617411773,4.253,3.629
3759427,5.6e-05,0.00023505915563668553,4.252,3.629
4425212,5.61e-05,0.00023516925360185493,4.251,3.629
7813203,5.61e-05,0.00023527935156702435,4.251,3.628
3759659,5.62e-05,0.00023549954749736316,4.25,3.628
3075810,5.62e-05,0.00023582984139287137,4.25,3.627
2857278,5.63e-05,0.0002360500373232102,4.249,3.627
4425195,5.63e-05,0.00023638033121871842,4.249,3.626
5958070,5.65e-05,0.00023671062511422663,4.248,3.626
4188375,5.65e-05,0.00023693082104456545,4.248,3.625
3759430,5.66e-05,0.00023704091900973487,4.247,3.625
5066145,5.67e-05,0.00023726111494007368,4.246,3.625
5462413,5.69e-05,0.0002374813108704125,4.245,3.624
5958074,5.7e-05,0.00023770150680075131,4.244,3.624
8529706,5.71e-05,0.00023803180069625952,4.243,3.623
7406885,5.73e-05,0.00023847219255693715,4.242,3.623
7149016,5.73e-05,0.00023858229052210658,4.242,3.622
7813169,5.75e-05,0.0002390226823827842,4.24,3.622
5461798,5.76e-05,0.0002391327803479536,4.24,3.621
3759708,5.77e-05,0.00023935297627829242,4.239,3.621
4833058,5.8e-05,0.00023957317220863123,4.237,3.621
5152216,5.8e-05,0.00023968327017380065,4.237,3.62
3759657,5.81e-05,0.00023979336813897005,4.236,3.62
8329926,5.82e-05,0.00023990346610413947,4.235,3.62
4675013,5.83e-05,0.00024012366203447828,4.234,3.62
1888586,5.84e-05,0.00024023375999964768,4.234,3.619
6860856,5.85e-05,0.0002406741518603253,4.233,3.619
3760379,5.85e-05,0.00024078424982549473,4.233,3.618
3760378,5.86e-05,0.00024100444575583354,4.232,3.618
8266221,5.87e-05,0.00024111454372100294,4.231,3.618
5028394,5.87e-05,0.00024133473965134175,4.231,3.617
6409313,5.88e-05,0.0002418852294771888,4.231,3.616
8052401,5.89e-05,0.0002419953274423582,4.23,3.616
8658037,5.9e-05,0.000242215523372697,4.229,3.616
317621,5.9e-05,0.00024243571930303585,4.229,3.615
9577444,5.91e-05,0.00024254581726820525,4.228,3.615
4900564,5.92e-05,0.00024298620912888288,4.228,3.614
5067888,5.93e-05,0.0002430963070940523,4.227,3.614
5067441,5.94e-05,0.0002434266009895605,4.226,3.614
5067471,5.94e-05,0.00024353669895472993,4.226,3.613
5067435,5.94e-05,0.00024408718878057695,4.226,3.612
3759706,5.95e-05,0.00024441748267608516,4.225,3.612
5807270,5.95e-05,0.000244637678606424,4.225,3.611
5890583,5.97e-05,0.00024507807046710164,4.224,3.611
6420586,5.97e-05,0.0002452982663974404,4.224,3.61
5067439,5.98e-05,0.00024551846232777927,4.223,3.61
8329230,5.99e-05,0.0002458487562232875,4.223,3.609
317630,6e-05,0.0002459588541884569,4.222,3.609
3759589,6.01e-05,0.0002460689521536263,4.221,3.609
5462220,6.02e-05,0.00024628914808396513,4.22,3.609
5958087,6.02e-05,0.00024639924604913453,4.22,3.608
5462152,6.04e-05,0.00024672953994464276,4.219,3.608
2505611,6.05e-05,0.00024694973587498155,4.218,3.607
2505464,6.06e-05,0.0002475002257008286,4.218,3.606
5758733,6.07e-05,0.0002477204216311674,4.217,3.606
7813162,6.08e-05,0.0002479406175615062,4.216,3.606
2505506,6.1e-05,0.00024805071552667566,4.215,3.605
855356,6.11e-05,0.00024827091145701444,4.214,3.605
8806046,6.12e-05,0.0002484911073873533,4.213,3.605
3994594,6.12e-05,0.0002486012053525227,4.213,3.604
5462153,6.14e-05,0.00024882140128286147,4.212,3.604
8333748,6.15e-05,0.0002490415972132003,4.211,3.604
5958095,6.17e-05,0.0002491516951783697,4.21,3.604
5726787,6.17e-05,0.0002492617931435391,4.21,3.603
762707,6.19e-05,0.00024948198907387794,4.208,3.603
8329421,6.2e-05,0.0002498122829693862,4.208,3.602
3232022,6.21e-05,0.00024992238093455557,4.207,3.602
2857271,6.21e-05,0.0002503627727952332,4.207,3.601
5269909,6.22e-05,0.00025069306669074144,4.206,3.601
3077034,6.23e-05,0.0002509132626210802,4.206,3.6
317640,6.25e-05,0.0002510233605862496,4.204,3.6
317644,6.26e-05,0.00025113345855141907,4.203,3.6
1763193,6.28e-05,0.0002515738504120967,4.202,3.599
3734706,6.31e-05,0.0002519041443076049,4.2,3.599
3734705,6.31e-05,0.0002521243402379437,4.2,3.598
8962246,6.33e-05,0.00025256473209862135,4.199,3.598
7052897,6.33e-05,0.00025267483006379075,4.199,3.597
6275393,6.35e-05,0.0002527849280289602,4.197,3.597
6137459,6.37e-05,0.0002531152219244684,4.196,3.597
4550169,6.37e-05,0.0002532253198896378,4.196,3.596
6343027,6.38e-05,0.0002534455158199766,4.195,3.596
8052634,6.4e-05,0.000253555613785146,4.194,3.596
7406866,6.41e-05,0.00025377580971548485,4.193,3.596
5269905,6.41e-05,0.00025388590768065424,4.193,3.595
3759540,6.42e-05,0.0002541061036109931,4.192,3.595
8962020,6.44e-05,0.0002542162015761625,4.191,3.595
5462213,6.44e-05,0.00025443639750650127,4.191,3.594
4425149,6.45e-05,0.0002545464954716707,4.19,3.594
6487953,6.46e-05,0.00025498688733234835,4.19,3.593
5807239,6.48e-05,0.00025520708326268713,4.188,3.593
355397,6.51e-05,0.00025553737715819537,4.186,3.593
5067434,6.51e-05,0.00025564747512336476,4.186,3.592
7813179,6.53e-05,0.000255977769018873,4.185,3.592
3759649,6.54e-05,0.0002560878669840424,4.184,3.592
3759650,6.54e-05,0.0002561979649492118,4.184,3.591
6446306,6.56e-05,0.00025674845477505887,4.183,3.59
3311539,6.58e-05,0.00025707874867056705,4.182,3.59
762711,6.59e-05,0.0002572989446009059,4.181,3.59
8962017,6.59e-05,0.0002574090425660753,4.181,3.589
5461684,6.6e-05,0.0002575191405312447,4.18,3.589
9729000,6.62e-05,0.00025762923849641413,4.179,3.589
5067409,6.63e-05,0.0002577393364615835,4.178,3.589
5957600,6.65e-05,0.0002579595323919223,4.177,3.588
5067485,6.67e-05,0.0002585100222177694,4.176,3.588
8483981,6.67e-05,0.0002586201201829388,4.176,3.587
8054749,6.68e-05,0.00025884031611327757,4.175,3.587
2458630,6.68e-05,0.0002591706100087858,4.175,3.586
3759513,6.7e-05,0.00025939080593912465,4.174,3.586
1822829,6.71e-05,0.00025950090390429404,4.173,3.586
4425306,6.72e-05,0.00025972109983463283,4.173,3.585
2458624,6.74e-05,0.0002599412957649717,4.171,3.585
8333981,6.77e-05,0.0002603816876256493,4.169,3.584
6872655,6.79e-05,0.00026082207948632693,4.168,3.584
3824987,6.79e-05,0.00026093217745149633,4.168,3.583
8329396,6.8e-05,0.00026115237338183517,4.167,3.583
2378274,6.83e-05,0.00026148266727734335,4.166,3.583
8256641,6.83e-05,0.0002615927652425128,4.166,3.582
8961963,6.84e-05,0.0002617028632076822,4.165,3.582
8293941,6.85e-05,0.00026192305913802104,4.164,3.582
6409142,6.85e-05,0.0002621432550683598,4.164,3.581
3350312,6.87e-05,0.00026236345099869867,4.163,3.581
3075869,6.88e-05,0.00026269374489420685,4.162,3.581
3824991,6.91e-05,0.0002628038428593763,4.161,3.58
5463745,6.92e-05,0.0002629139408245457,4.16,3.58
551054,6.94e-05,0.00026324423472005393,4.159,3.58
7469281,6.96e-05,0.0002633543326852233,4.157,3.579
8256643,6.98e-05,0.0002634644306503927,4.156,3.579
8791885,7.01e-05,0.00026390482251107035,4.154,3.579
5890669,7.01e-05,0.00026401492047623974,4.154,3.578
7835480,7.04e-05,0.0002641250184414092,4.152,3.578
6343029,7.06e-05,0.00026445531233691737,4.151,3.578
8294647,7.06e-05,0.0002645654103020868,4.151,3.577
7644206,7.08e-05,0.0002647856062324256,4.15,3.577
4425277,7.11e-05,0.00026511590012793384,4.148,3.577
2505509,7.11e-05,0.00026522599809310324,4.148,3.576
8651534,7.13e-05,0.0002655562919886115,4.147,3.576
499573,7.15e-05,0.00026566638995378087,4.146,3.576
5463366,7.15e-05,0.00026577648791895026,4.146,3.575
4626740,7.16e-05,0.0002658865858841197,4.145,3.575
