,P,Exp P,Log P,Log Exp P
4654076,0.001439,0.0007916867167458813,2.842,3.101
6646248,0.001441,0.0007924576971322504,2.841,3.101
8115165,0.001442,0.0007934489576290106,2.841,3.1
5952923,0.001444,0.000793889517849793,2.84,3.1
6887210,0.001446,0.0007953213385673356,2.84,3.099
3497232,0.001448,0.0007955416186777268,2.839,3.099
3704359,0.001451,0.0007968632993400739,2.838,3.099
8079804,0.001451,0.000797083579450465,2.838,3.098
2692707,0.001454,0.0007986255402232033,2.837,3.098
3453246,0.001454,0.00079895596038879,2.837,3.097
4599986,0.001458,0.000800828341327115,2.836,3.096
6269542,0.001461,0.0008017094617686797,2.835,3.096
3545279,0.001464,0.00080270072226544,2.834,3.095
1779922,0.001466,0.0008044629631485694,2.834,3.094
6101538,0.001468,0.0008052339435349385,2.833,3.094
4797507,0.00147,0.0008063353440868943,2.833,3.093
7380058,0.001471,0.0008067759043076767,2.832,3.093
878689,0.001473,0.0008082077250252194,2.832,3.092
7833001,0.001475,0.0008090888454667841,2.831,3.092
7311506,0.001477,0.0008100801059635443,2.831,3.091
1082752,0.001478,0.0008103003860739354,2.83,3.091
9034117,0.00148,0.0008119524869018693,2.83,3.09
5982503,0.001481,0.0008126133272330429,2.829,3.09
6104541,0.001484,0.0008138248678401942,2.829,3.089
5433512,0.001485,0.0008142654280609766,2.828,3.089
7594549,0.001488,0.0008150364084473457,2.827,3.089
2915758,0.001489,0.0008156972487785193,2.827,3.088
8381132,0.001491,0.0008175696297168442,2.827,3.087
6887578,0.001492,0.0008180101899376266,2.826,3.087
6212076,0.001494,0.0008194420106551692,2.826,3.086
8028456,0.001495,0.0008196622907655604,2.825,3.086
6728607,0.001498,0.0008213143915934942,2.824,3.085
3246662,0.001501,0.0008232969125870148,2.824,3.084
958326,0.001502,0.000823517192697406,2.823,3.084
7803262,0.001505,0.0008251692935253397,2.822,3.083
8349685,0.001509,0.0008266011142428823,2.821,3.083
1752380,0.00151,0.0008270416744636648,2.821,3.082
309855,0.001512,0.0008279227949052295,2.82,3.082
2546633,0.001513,0.0008289140554019897,2.82,3.081
4446688,0.001516,0.0008304560161747279,2.819,3.081
8674543,0.001516,0.0008308965763955103,2.819,3.08
1779938,0.001519,0.0008318878368922706,2.818,3.08
7141542,0.001521,0.0008327689573338353,2.818,3.079
5996745,0.001523,0.0008340906379961824,2.817,3.079
4031156,0.001524,0.0008347514783273558,2.817,3.078
7364663,0.001526,0.0008358528788793118,2.816,3.078
4622411,0.001527,0.0008366238592656808,2.816,3.077
8846818,0.00153,0.0008378353998728323,2.815,3.077
5982493,0.001531,0.0008384962402040058,2.815,3.076
4904106,0.001533,0.0008397077808111572,2.814,3.076
8872814,0.001534,0.0008404787611975264,2.814,3.075
8288334,0.001537,0.000841910581915069,2.813,3.075
3704650,0.001538,0.000842461282191047,2.813,3.074
878678,0.00154,0.0008436728227981985,2.812,3.074
2880382,0.001542,0.0008443336631293719,2.812,3.073
6987412,0.001544,0.0008454350636813279,2.811,3.073
5982501,0.001546,0.0008463161841228926,2.811,3.072
399366,0.001548,0.0008475277247300439,2.81,3.072
4996423,0.00155,0.0008482987051164131,2.81,3.071
1164999,0.001552,0.0008486291252819999,2.809,3.071
1752364,0.001555,0.0008499508059443469,2.808,3.071
9597223,0.001555,0.000850171086054738,2.808,3.07
8464037,0.001558,0.0008518231868826719,2.807,3.07
9681055,0.001558,0.0008521536070482586,2.807,3.069
4334410,0.001562,0.0008534752877106057,2.806,3.069
5797819,0.001563,0.0008541361280417792,2.806,3.068
513145,0.001565,0.0008549071084281483,2.805,3.068
1779931,0.001568,0.0008561186490352998,2.805,3.067
4298612,0.001569,0.0008566693493112777,2.804,3.067
372515,0.001572,0.0008581011700288203,2.804,3.066
6432147,0.001573,0.0008587620103599939,2.803,3.066
4622439,0.001576,0.0008599735509671454,2.802,3.066
7803272,0.001576,0.0008600836910223409,2.802,3.065
1293863,0.001579,0.0008620662120158614,2.802,3.064
5438592,0.00158,0.0008622864921262527,2.801,3.064
7982935,0.001582,0.0008640487330093821,2.801,3.063
1832646,0.001584,0.00086459943328536,2.8,3.063
38098,0.001586,0.0008660312540029027,2.8,3.062
5438600,0.001587,0.0008661413940580982,2.799,3.062
5433531,0.001591,0.0008673529346652497,2.798,3.062
9539651,0.001592,0.0008680137749964232,2.798,3.061
5733439,0.001595,0.0008692253156035747,2.797,3.061
8877690,0.001598,0.0008699962959899438,2.796,3.06
7657387,0.001601,0.0008719788169834643,2.796,3.059
878680,0.001602,0.0008724193772042467,2.795,3.059
6796033,0.001605,0.0008740714780321805,2.795,3.058
8078953,0.001606,0.000874732318363354,2.794,3.058
8398600,0.001608,0.000876053999025701,2.794,3.057
399349,0.001609,0.0008763844191912878,2.793,3.057
7625946,0.001611,0.0008780365200192216,2.793,3.056
9674340,0.001613,0.0008792480606263731,2.792,3.056
1271833,0.001614,0.0008801291810679378,2.792,3.055
1779959,0.001617,0.0008818914219510672,2.791,3.055
1556268,0.001617,0.0008821117020614583,2.791,3.054
8526248,0.00162,0.0008842043631101745,2.79,3.053
1847122,0.001624,0.0008861868841036951,2.789,3.052
535868,0.001628,0.0008875085647660422,2.788,3.052
8507797,0.00163,0.0008882795451524112,2.788,3.051
4607277,0.001632,0.0008889403854835848,2.787,3.051
3695602,0.001633,0.0008902620661459318,2.787,3.05
5301186,0.001635,0.0008909229064771053,2.786,3.05
2880417,0.001637,0.000892354727194648,2.786,3.049
1364994,0.001639,0.0008930155675258215,2.785,3.049
3393856,0.001643,0.0008943372481881685,2.784,3.048
4402900,0.001647,0.0008954386487401245,2.783,3.048
5433529,0.001648,0.0008964299092368847,2.783,3.047
6139733,0.001651,0.000897421169733645,2.782,3.047
7803393,0.001653,0.0008985225702856009,2.782,3.046
1289463,0.001654,0.0008988529904511877,2.781,3.046
2169643,0.001658,0.0009002848111687303,2.78,3.046
3169150,0.001659,0.0009006152313343171,2.78,3.045
6847456,0.001662,0.0009025977523278376,2.779,3.045
6612909,0.001662,0.0009027078923830332,2.779,3.044
3637321,0.001665,0.0009048005534317493,2.779,3.043
6728474,0.001666,0.0009052411136525317,2.778,3.043
8122025,0.001669,0.00090678307442527,2.778,3.042
6886692,0.00167,0.0009068932144804655,2.777,3.042
5996711,0.001674,0.0009082148951428126,2.776,3.042
1724296,0.001674,0.000908875735473986,2.776,3.041
7431206,0.001678,0.0009100872760811375,2.775,3.041
2830949,0.001679,0.0009109683965227022,2.775,3.04
1779919,0.001681,0.0009118495169642669,2.774,3.04
292611,0.001684,0.000913171197626614,2.774,3.039
2300861,0.001685,0.000913721897902592,2.773,3.039
3695565,0.001687,0.0009152638586753301,2.773,3.038
6887291,0.001689,0.0009160348390616993,2.772,3.038
6222494,0.00169,0.0009173565197240463,2.772,3.037
7704497,0.001693,0.0009188984804967845,2.771,3.037
1232666,0.001694,0.0009194491807727625,2.771,3.036
3810504,0.001697,0.0009203303012143272,2.77,3.036
7651181,0.001699,0.0009215418418214786,2.77,3.035
4654024,0.001701,0.0009220925420974566,2.769,3.035
2489714,0.001705,0.000923304082704608,2.768,3.035
1817488,0.001705,0.0009236345028701948,2.768,3.034
5079764,0.001709,0.0009253967437533242,2.767,3.034
6442237,0.001711,0.0009258373039741065,2.767,3.033
1839496,0.001712,0.0009263880042500844,2.766,3.033
1879281,0.001715,0.0009279299650228227,2.766,3.032
7134735,0.001716,0.0009280401050780182,2.765,3.032
3493971,0.00172,0.0009300226260715389,2.764,3.032
8387288,0.00172,0.0009301327661267344,2.764,3.031
6763856,0.001724,0.0009318950070098638,2.763,3.031
6451611,0.001724,0.0009322254271754506,2.763,3.03
2880389,0.001728,0.0009337673879481888,2.762,3.03
5279206,0.00173,0.0009344282282793623,2.762,3.029
4274835,0.001732,0.0009356397688865137,2.761,3.029
8232856,0.001732,0.0009365208893280784,2.761,3.028
8633633,0.001736,0.0009382831302112079,2.76,3.028
5698058,0.001737,0.0009387236904319903,2.76,3.027
9110717,0.00174,0.0009405960713703152,2.759,3.027
4325261,0.00174,0.0009408163514807063,2.759,3.026
8526270,0.001744,0.0009424684523086402,2.758,3.026
3176274,0.001745,0.0009430191525846181,2.758,3.025
135729,0.001748,0.000944120553136574,2.757,3.025
6432455,0.00175,0.0009452219536885298,2.757,3.024
8900468,0.001752,0.0009462132141852902,2.756,3.024
1111876,0.001755,0.0009474247547924416,2.756,3.023
3356558,0.001756,0.0009477551749580284,2.755,3.023
3996365,0.001759,0.0009495174158411578,2.755,3.022
6854623,0.00176,0.0009499579760619401,2.754,3.022
8453401,0.001764,0.0009517202169450695,2.754,3.021
4654106,0.001765,0.0009519404970554607,2.753,3.021
3695603,0.001769,0.0009534824578281989,2.752,3.021
6637886,0.001769,0.0009539230180489812,2.752,3.02
6728572,0.001773,0.000956125819152893,2.751,3.019
6886804,0.001777,0.0009575576398704357,2.75,3.019
4192720,0.001778,0.0009583286202568047,2.75,3.018
4176640,0.001781,0.0009592097406983694,2.749,3.018
4490886,0.001784,0.0009605314213607165,2.749,3.017
399411,0.001785,0.0009609719815814988,2.748,3.017
6755357,0.001789,0.0009622936622438459,2.747,3.017
2457053,0.00179,0.0009627342224646282,2.747,3.016
178622,0.001793,0.0009644964633477576,2.746,3.016
6095981,0.001793,0.0009650471636237356,2.746,3.015
760369,0.001797,0.0009666992644516693,2.745,3.015
4217827,0.001798,0.0009672499647276474,2.745,3.014
3006116,0.001801,0.0009684615053347987,2.744,3.014
8326208,0.001803,0.0009694527658315591,2.744,3.013
760367,0.001806,0.0009705541663835149,2.743,3.013
8873030,0.001807,0.0009716555669354708,2.743,3.012
3570502,0.00181,0.0009727569674874267,2.742,3.012
535764,0.001812,0.0009739685080945781,2.742,3.011
8349629,0.001814,0.0009745192083705561,2.741,3.011
6808776,0.001818,0.0009759510290880988,2.74,3.011
6432381,0.001818,0.0009761713091984899,2.74,3.01
4669055,0.001822,0.0009781538301920105,2.739,3.01
1158094,0.001822,0.0009783741103024017,2.739,3.009
9085851,0.001826,0.000980466771351118,2.738,3.009
8621898,0.001826,0.000980687051461509,2.738,3.008
7378403,0.001829,0.0009828898525654206,2.738,3.007
6854568,0.001831,0.0009832202727310074,2.737,3.007
9712970,0.001835,0.0009847622335037458,2.736,3.007
9114167,0.001835,0.000985202793724528,2.736,3.006
206596,0.001838,0.0009875157348836353,2.736,3.005
2546625,0.001839,0.000987625874938831,2.735,3.005
3355684,0.001843,0.0009892779757667647,2.734,3.005
8660144,0.001845,0.0009897185359875472,2.734,3.004
8344378,0.001848,0.0009917010569810676,2.733,3.004
3176084,0.001849,0.0009920314771466544,2.733,3.003
3170243,0.001852,0.0009931328776986103,2.732,3.003
6887512,0.001854,0.0009943444183057619,2.732,3.002
7771159,0.001856,0.000995115398692131,2.731,3.002
1538402,0.001859,0.000996657359464869,2.731,3.001
2972953,0.00186,0.0009970979196856514,2.73,3.001
6887215,0.001864,0.0009988601605687808,2.73,3.0
2049312,0.001865,0.0009989703006239765,2.729,3.0
3334198,0.001868,0.0010011731017278882,2.729,2.999
744478,0.001869,0.0010016136619486705,2.728,2.999
3670548,0.001872,0.0010034860428869954,2.728,2.998
6887237,0.001873,0.0010038164630525822,2.727,2.998
4808625,0.001877,0.0010057989840461029,2.727,2.997
7933146,0.001878,0.0010060192641564941,2.726,2.997
4553735,0.001881,0.00100811192520521,2.726,2.996
6005821,0.001882,0.0010082220652604058,2.725,2.996
164465,0.001886,0.001009764026033144,2.724,2.996
8354451,0.001887,0.0010104248663643175,2.724,2.995
6728532,0.001891,0.0010125175274130337,2.723,2.995
535873,0.001891,0.0010128479475786205,2.723,2.994
2688932,0.001895,0.0010146101884617499,2.722,2.994
599010,0.001896,0.0010151608887377277,2.722,2.993
2373765,0.001899,0.001016923129620857,2.721,2.993
5355464,0.001899,0.0010174738298968351,2.721,2.992
2498167,0.001902,0.0010197867710559424,2.721,2.991
7497182,0.001904,0.0010202273312767249,2.72,2.991
4122079,0.001908,0.0010220997122150498,2.719,2.991
4791837,0.001908,0.0010222098522702453,2.719,2.99
3810512,0.001911,0.0010245227934293528,2.719,2.989
2375535,0.001913,0.0010251836337605263,2.718,2.989
2787825,0.001915,0.00102683573458846,2.718,2.988
8660130,0.001917,0.001027606714974829,2.717,2.988
4929059,0.001919,0.001029258815802763,2.717,2.987
8863833,0.001921,0.0010303602163547188,2.716,2.987
6432262,0.001922,0.0010316818970170659,2.716,2.986
545222,0.001926,0.001033994838176173,2.715,2.985
4183719,0.00193,0.0010352063787833247,2.714,2.985
7332370,0.001932,0.001036417919390476,2.714,2.984
3027653,0.001935,0.0010376294599976276,2.713,2.984
1879298,0.001938,0.0010387308605495835,2.713,2.983
1568162,0.001939,0.0010389511406599745,2.712,2.983
6432412,0.001944,0.0010409336616534952,2.711,2.983
6728472,0.001944,0.0010411539417638865,2.711,2.982
1430676,0.001948,0.001042585762481429,2.71,2.982
3959749,0.001949,0.0010435770229781892,2.71,2.981
1769364,0.001952,0.0010460001041924921,2.71,2.98
8217960,0.001953,0.0010464406644132747,2.709,2.98
1724740,0.001955,0.001048423185406795,2.709,2.979
8286195,0.001957,0.0010498550061243377,2.708,2.979
6728494,0.001959,0.001050846266621098,2.708,2.978
6296246,0.001962,0.0010521679472834452,2.707,2.978
845331,0.001963,0.001053269347835401,2.707,2.977
2522457,0.001966,0.0010544808884425524,2.706,2.977
3170184,0.001967,0.001055692429049704,2.706,2.976
4626074,0.001971,0.0010573445298776376,2.705,2.976
4028818,0.001972,0.0010581155102640067,2.705,2.975
4996015,0.001975,0.001059657471036745,2.704,2.975
8858688,0.001977,0.0010605385914783097,2.704,2.974
6728545,0.00198,0.0010617501320854613,2.703,2.974
4711211,0.001981,0.0010629616726926126,2.703,2.973
4412199,0.001984,0.0010641732132997642,2.702,2.973
8923276,0.001985,0.0010653847539069156,2.702,2.972
5801961,0.001989,0.001066596294514067,2.701,2.972
3490891,0.00199,0.001067917975176414,2.701,2.971
1845614,0.001993,0.0010696802160595435,2.7,2.971
558164,0.001994,0.001070341056390717,2.7,2.97
6887236,0.001998,0.0010714424569426729,2.699,2.97
9100646,0.002001,0.00107276413760502,2.699,2.969
6432514,0.002003,0.0010737553981017803,2.698,2.969
1208911,0.002005,0.0010752973588745184,2.698,2.968
5690710,0.002008,0.001076178479316083,2.697,2.968
4270275,0.00201,0.0010777204400888214,2.697,2.967
8027988,0.002012,0.001078601560530386,2.696,2.967
8737622,0.002016,0.0010802536613583199,2.696,2.966
4553875,0.002017,0.0010804739414687111,2.695,2.966
4192571,0.002021,0.0010824564624622316,2.694,2.966
5294207,0.002021,0.0010827868826278184,2.694,2.965
8992,0.002024,0.0010852099638421213,2.694,2.964
5996885,0.002026,0.0010864215044492727,2.693,2.964
3695558,0.002028,0.0010877431851116198,2.693,2.963
4490867,0.002031,0.0010896155660499447,2.692,2.963
8952844,0.002032,0.0010902764063811183,2.692,2.962
1493338,0.002035,0.0010914879469882698,2.691,2.962
1879224,0.002036,0.0010926994875954212,2.691,2.961
741767,0.00204,0.0010939110282025726,2.69,2.961
4317153,0.002043,0.0010952327088649197,2.69,2.96
2102695,0.002045,0.0010961138293064845,2.689,2.96
1705072,0.002048,0.0010977659301344182,2.689,2.959
2755303,0.002049,0.001098096350300005,2.688,2.959
553719,0.002054,0.0011002991514039166,2.687,2.958
7144018,0.002058,0.0011028323726734153,2.687,2.957
8115187,0.00206,0.0011030526527838064,2.686,2.957
3355422,0.002064,0.0011049250337221313,2.685,2.957
6886846,0.002064,0.0011053655939429138,2.685,2.956
1780101,0.002068,0.0011070176947708475,2.684,2.956
2373758,0.002068,0.0011078988152124123,2.684,2.955
3855713,0.002073,0.0011105421765371063,2.683,2.954
6807896,0.002077,0.0011130753978066048,2.683,2.953
3497210,0.002078,0.0011136260980825828,2.682,2.953
7413260,0.00208,0.0011156086190761035,2.682,2.952
7550167,0.002083,0.0011173708599592329,2.681,2.952
5475160,0.002084,0.0011182519804007974,2.681,2.951
6728553,0.002087,0.0011195736610631446,2.68,2.951
5433455,0.002088,0.001120785201670296,2.68,2.95
2135934,0.002092,0.0011232082828845989,2.679,2.95
1367100,0.002092,0.0011233184229397944,2.679,2.949
7134648,0.002096,0.0011259617842644886,2.679,2.948
3246485,0.002097,0.0011262922044300754,2.678,2.948
5690745,0.002102,0.001128495005533987,2.677,2.948
5504394,0.002102,0.0011286051455891826,2.677,2.947
1182145,0.002106,0.001131138366858681,2.677,2.946
5122117,0.002107,0.0011313586469690723,2.676,2.946
5788984,0.002112,0.0011337817281833753,2.675,2.945
4839775,0.002116,0.001135213548900918,2.674,2.945
6886869,0.002119,0.0011364250895080693,2.674,2.944
1998798,0.002121,0.0011376366301152209,2.673,2.944
1163959,0.002123,0.0011389583107775678,2.673,2.943
7022681,0.002126,0.0011407205516606972,2.672,2.943
4858720,0.002127,0.001141601672102262,2.672,2.942
4013748,0.00213,0.001144245033426956,2.672,2.941
2833631,0.002131,0.0011443551734821517,2.671,2.941
7984049,0.002136,0.0011465579745860634,2.67,2.941
8660213,0.002137,0.0011468883947516502,2.67,2.94
6153952,0.002141,0.0011486506356347796,2.669,2.94
3571468,0.002142,0.0011495317560763442,2.669,2.939
5018104,0.002146,0.0011506331566283,2.668,2.939
2154714,0.002149,0.0011521751174010384,2.668,2.938
2657279,0.002151,0.0011526156776218207,2.667,2.938
1845627,0.002154,0.0011548184787257324,2.667,2.937
3856434,0.002156,0.001156250299443275,2.666,2.937
3037656,0.002158,0.0011574618400504266,2.666,2.936
8445240,0.002161,0.0011593342209887515,2.665,2.936
3855872,0.002162,0.0011602153414303161,2.665,2.935
7511338,0.002166,0.0011625282825894236,2.664,2.935
8424859,0.002166,0.0011628587027550103,2.664,2.934
8425636,0.002171,0.001165061503858922,2.663,2.934
677110,0.002171,0.0011655020640797043,2.663,2.933
8079763,0.002175,0.001168255565459594,2.663,2.932
1334946,0.002176,0.0011686961256803764,2.662,2.932
8638248,0.002179,0.001170898926784288,2.662,2.931
4999807,0.002181,0.0011716699071706574,2.661,2.931
3707661,0.002185,0.0011736524281641778,2.661,2.93
8286097,0.002186,0.0011737625682193735,2.66,2.93
2000233,0.00219,0.001176295789488872,2.66,2.929
2304682,0.002191,0.0011769566298200456,2.659,2.929
8502133,0.002195,0.0011790492908687615,2.659,2.928
3868600,0.002196,0.001179710131199935,2.658,2.928
4948243,0.002198,0.0011816926521934557,2.658,2.927
8977140,0.002201,0.0011832346129661939,2.657,2.927
5557912,0.002203,0.0011844461535733455,2.657,2.926
8690000,0.002206,0.0011860982544012791,2.656,2.926
8494734,0.002209,0.001187199654953235,2.656,2.925
5118625,0.002211,0.0011880807753947998,2.655,2.925
4405959,0.002214,0.0011899531563331247,2.655,2.924
4010195,0.002217,0.0011908342767746895,2.654,2.924
7699573,0.002221,0.0011924863776026232,2.653,2.924
5792628,0.002221,0.0011927066577130145,2.653,2.923
1947152,0.002226,0.0011946891787065351,2.652,2.923
2102706,0.002227,0.0011954601590929042,2.652,2.922
1845641,0.002232,0.001197332540031229,2.651,2.922
4668979,0.002234,0.001198213660472794,2.651,2.921
790072,0.002237,0.0011996454811903365,2.65,2.921
2209340,0.002241,0.0012009671618526834,2.65,2.92
4271526,0.002242,0.0012012975820182702,2.649,2.92
1613792,0.002247,0.0012037206632325732,2.648,2.919
3170081,0.002252,0.001205593044170898,2.647,2.919
8706528,0.002254,0.001206474164612463,2.647,2.918
9730251,0.002257,0.0012079059853300055,2.646,2.918
164671,0.002258,0.0012092276659923526,2.646,2.917
8877287,0.002263,0.0012120913074274379,2.645,2.916
7377350,0.002268,0.001214404248586545,2.644,2.916
554107,0.002269,0.0012148448088073274,2.644,2.915
2688961,0.002273,0.0012170476099112393,2.643,2.915
5600242,0.002274,0.0012175983101872171,2.643,2.914
2759094,0.002278,0.0012190301309047598,2.642,2.914
2070626,0.00228,0.0012204619516223024,2.642,2.913
9314190,0.002283,0.0012220039123950407,2.641,2.913
5229028,0.002286,0.0012232154530021921,2.641,2.912
4821789,0.002289,0.001225087833940517,2.64,2.912
1879288,0.00229,0.0012260790944372774,2.64,2.911
5282009,0.002294,0.0012277311952652113,2.639,2.911
8084529,0.002295,0.0012289427358723626,2.639,2.91
1208913,0.002299,0.0012308151168106875,2.638,2.91
8079313,0.002301,0.0012316962372522524,2.638,2.909
7912362,0.002305,0.0012345598786873376,2.637,2.908
6990414,0.002309,0.0012374235201224229,2.637,2.907
9674676,0.00231,0.0012375336601776184,2.636,2.907
1078048,0.002314,0.0012402871615575081,2.636,2.906
4030785,0.002315,0.0012403973016127036,2.635,2.906
875714,0.002321,0.001242710242771811,2.634,2.906
6462244,0.002322,0.0012431508029925934,2.634,2.905
1163955,0.002326,0.001245353604096505,2.633,2.905
2224941,0.002327,0.0012460144444276786,2.633,2.904
7351749,0.002331,0.0012482172455315903,2.632,2.904
7777537,0.002332,0.0012488780858627639,2.632,2.903
164751,0.002337,0.0012516315872426536,2.631,2.903
141526,0.002337,0.0012517417272978491,2.631,2.902
6749543,0.002341,0.0012546053687329346,2.631,2.901
7298287,0.002342,0.0012551560690089124,2.63,2.901
8583590,0.002347,0.0012573588701128241,2.629,2.901
8180951,0.002348,0.0012575791502232154,2.629,2.9
164749,0.002353,0.001260332651603105,2.628,2.9
5690760,0.002353,0.0012604427916583006,2.628,2.899
6091073,0.002358,0.0012631962930381904,2.627,2.899
165011,0.002358,0.0012633064330933859,2.627,2.898
3661877,0.002362,0.0012662802145836666,2.627,2.897
8079258,0.002364,0.0012671613350252315,2.626,2.897
4866906,0.002367,0.0012691438560187521,2.626,2.896
877268,0.002369,0.0012699148364051212,2.625,2.896
5244379,0.002372,0.0012721176375090329,2.625,2.895
966974,0.002375,0.0012732190380609887,2.624,2.895
8877762,0.002378,0.0012749812789441181,2.624,2.894
2904779,0.00238,0.0012758623993856827,2.623,2.894
3425013,0.002385,0.001277955060434399,2.623,2.893
164505,0.002386,0.0012781753405447902,2.622,2.893
1839528,0.002391,0.0012803781416487019,2.621,2.893
1057273,0.002392,0.00128092884192468,2.621,2.892
2410148,0.002397,0.001283572203249374,2.62,2.892
1756777,0.002397,0.0012839026234149607,2.62,2.891
8877191,0.002402,0.0012868764049052414,2.619,2.89
4293201,0.002405,0.001289740046340327,2.619,2.889
5622659,0.002408,0.001290511026726696,2.618,2.889
7413227,0.002412,0.0012927138278306077,2.618,2.888
8877677,0.002413,0.001293705088327368,2.617,2.888
4616063,0.002415,0.0012956876093208885,2.617,2.887
4544742,0.002419,0.001298220830590387,2.616,2.887
2843077,0.002421,0.001298771530866365,2.616,2.886
7496936,0.002424,0.0013005337717494944,2.615,2.886
74541,0.002424,0.0013017453123566457,2.615,2.885
745828,0.002429,0.0013047190938469267,2.615,2.884
8877223,0.00243,0.001305159654067709,2.614,2.884
8877764,0.002435,0.0013076928753372075,2.614,2.883
6250980,0.002436,0.0013078030153924032,2.613,2.883
8877550,0.002441,0.001310776796882684,2.612,2.882
4942701,0.002446,0.0013137505783729648,2.612,2.881
3400040,0.002447,0.0013138607184281605,2.611,2.881
5982476,0.002452,0.0013167243598632458,2.61,2.881
4479703,0.002452,0.0013168344999184413,2.61,2.88
4959659,0.002456,0.001319808281408722,2.61,2.879
9049355,0.002458,0.0013204691217398956,2.609,2.879
8492811,0.002461,0.0013228922029541986,2.609,2.878
8877265,0.002464,0.0013243240236717412,2.608,2.878
6154096,0.002466,0.001325976124499675,2.608,2.877
1846936,0.002469,0.0013280687855483913,2.607,2.877
2047452,0.00247,0.0013289499059899559,2.607,2.876
1816504,0.002475,0.0013306020068178897,2.606,2.876
6742111,0.002477,0.0013320338275354324,2.606,2.875
164728,0.002481,0.0013337960684185618,2.605,2.875
4928972,0.002482,0.0013351177490809089,2.605,2.874
3856186,0.002486,0.0013365495697984515,2.604,2.874
1855862,0.002489,0.0013382016706263852,2.604,2.873
5841830,0.002492,0.0013394132112335368,2.603,2.873
3714696,0.002494,0.0013412855921718617,2.603,2.872
8494912,0.002498,0.0013433782532205779,2.602,2.872
4325280,0.002499,0.0013443695137173382,2.602,2.871
3855949,0.002504,0.0013464621747660544,2.601,2.871
8110557,0.002505,0.0013474534352628145,2.601,2.87
5398035,0.002509,0.0013495460963115307,2.6,2.87
2526621,0.00251,0.001350537356808291,2.6,2.869
2489727,0.002515,0.0013527401579122027,2.599,2.869
5319557,0.002516,0.001353731418408963,2.599,2.868
3355438,0.002521,0.0013567051998992438,2.598,2.868
7853638,0.002521,0.0013568153399544395,2.598,2.867
164992,0.002527,0.0013598992614999158,2.597,2.866
8859159,0.002532,0.0013630933231005879,2.597,2.865
5909517,0.002533,0.0013634237432661746,2.596,2.865
2625936,0.002538,0.0013661772446460644,2.596,2.864
1546063,0.002539,0.0013666178048668467,2.595,2.864
1307009,0.002544,0.0013692611661915409,2.594,2.864
9470340,0.002544,0.0013693713062467364,2.594,2.863
9715297,0.00255,0.0013725653678474084,2.593,2.862
706932,0.002554,0.001375649289392885,2.593,2.861
8341745,0.002556,0.0013768608300000363,2.592,2.861
5163590,0.002558,0.001378843350993557,2.592,2.86
8314905,0.002562,0.0013804954518214906,2.591,2.86
1803817,0.002563,0.001382037412594229,2.591,2.859
164890,0.002568,0.0013841300736429452,2.59,2.859
7094369,0.00257,0.001385231474194901,2.59,2.858
5662714,0.002574,0.0013872139951884215,2.589,2.858
7568246,0.002576,0.001388425535795573,2.589,2.857
877154,0.00258,0.0013897472164579202,2.588,2.857
8084420,0.002584,0.001391619597396245,2.588,2.856
8737618,0.002586,0.0013925007178378097,2.587,2.856
3959770,0.002591,0.001394813658996917,2.587,2.855
7011578,0.002592,0.0013949237990521126,2.586,2.855
6139197,0.002597,0.0013980077205975891,2.586,2.854
6389126,0.002598,0.001398558420873567,2.585,2.854
8707903,0.002601,0.0014012017821982612,2.585,2.853
2931507,0.002604,0.0014025234628606083,2.584,2.853
861456,0.002608,0.0014045059838541287,2.584,2.852
877169,0.00261,0.0014056073844060846,2.583,2.852
9715298,0.002612,0.0014077000454548007,2.583,2.851
8084143,0.002616,0.0014096825664483214,2.582,2.851
3493991,0.002618,0.0014110042471106683,2.582,2.85
8436850,0.002622,0.0014136476084353625,2.581,2.85
8084364,0.002623,0.0014141983087113403,2.581,2.849
1581142,0.002628,0.0014162909697600565,2.58,2.849
3176238,0.002628,0.001417502510367208,2.58,2.848
6269406,0.002634,0.0014194850313607285,2.579,2.848
7180183,0.002635,0.0014206965719678801,2.579,2.847
1280018,0.00264,0.0014222385327406183,2.578,2.847
7535061,0.002642,0.0014240007736237477,2.578,2.846
4412148,0.002646,0.0014258731545620726,2.577,2.846
8744467,0.002648,0.0014273049752796152,2.577,2.845
9519208,0.002652,0.0014293976363283314,2.576,2.845
1779854,0.002654,0.001430609176935483,2.576,2.844
7511380,0.002658,0.0014328119780393947,2.575,2.844
8331016,0.00266,0.0014339133785913505,2.575,2.843
266716,0.002664,0.001436446599860849,2.574,2.843
7202053,0.002664,0.001437217580247218,2.574,2.842
4949173,0.002669,0.0014405217819030858,2.574,2.841
4169467,0.00267,0.0014414029023446504,2.573,2.841
3170082,0.002673,0.0014438259835589534,2.573,2.84
8084215,0.002677,0.0014466896249940386,2.572,2.84
5861696,0.002678,0.001447130185214821,2.572,2.839
6887384,0.002683,0.0014502141067602975,2.571,2.839
5263743,0.002683,0.0014505445269258842,2.571,2.838
8877150,0.002688,0.0014538487285817518,2.571,2.837
8816060,0.002689,0.0014541791487473386,2.57,2.837
2072172,0.002695,0.0014563819498512503,2.569,2.837
9085603,0.002695,0.0014571529302376195,2.569,2.836
8877022,0.002701,0.0014601267117279003,2.568,2.836
7947743,0.002701,0.0014605672719486826,2.568,2.835
1293862,0.002706,0.0014638714736045504,2.568,2.834
2676415,0.002708,0.0014649728741565062,2.567,2.834
