,P,Exp P,Log P,Log Exp P
4031195,0.000107,0.00021306130804325005,3.971,3.671
421552,0.000107,0.00021364154036362929,3.971,3.67
5363210,0.000107,0.00021410572621993266,3.971,3.669
3996258,0.000108,0.00021445386561216019,3.967,3.669
2983305,0.000108,0.00021456991207623603,3.967,3.668
2961856,0.000108,0.0002150340979325394,3.967,3.667
948958,0.000109,0.00021561433025291864,3.963,3.666
8722965,0.000109,0.000216078516109222,3.963,3.665
2536729,0.000109,0.00021654270196552538,3.963,3.664
6579759,0.000109,0.0002171229342859046,3.963,3.663
865931,0.00011,0.00021735502721405628,3.959,3.663
2040448,0.00011,0.00021758712014220797,3.959,3.662
4932517,0.00011,0.00021805130599851136,3.959,3.661
425500,0.000111,0.00021863153831889058,3.955,3.66
8615607,0.000111,0.00021909572417519395,3.955,3.659
2252764,0.000111,0.00021955991003149732,3.955,3.658
4571274,0.000112,0.00021979200295964903,3.951,3.658
7290306,0.000112,0.00022014014235187656,3.951,3.657
6451167,0.000112,0.00022060432820817993,3.951,3.656
2252769,0.000112,0.0002210685140644833,3.951,3.655
5108346,0.000113,0.00022164874638486251,3.947,3.654
1951355,0.000113,0.0002221129322411659,3.947,3.653
8722975,0.000114,0.00022257711809746928,3.943,3.653
1270858,0.000114,0.00022269316456154513,3.943,3.652
344184,0.000114,0.0002231573504178485,3.943,3.651
1588001,0.000114,0.00022362153627415187,3.943,3.65
797353,0.000115,0.00022385362920230358,3.939,3.65
5108422,0.000115,0.0002242017685945311,3.939,3.649
3999893,0.000115,0.00022466595445083448,3.939,3.648
5489117,0.000115,0.0002252461867712137,3.939,3.647
8186516,0.000116,0.00022571037262751706,3.936,3.646
116246,0.000116,0.0002262906049478963,3.936,3.645
8722970,0.000117,0.00022663874434012383,3.932,3.645
7971478,0.000117,0.00022675479080419968,3.932,3.644
8722976,0.000118,0.00022721897666050305,3.928,3.644
6513585,0.000118,0.0002273350231245789,3.928,3.643
6474991,0.000118,0.00022779920898088226,3.928,3.642
5825567,0.000119,0.0002283794413012615,3.924,3.641
5108306,0.000119,0.00022884362715756487,3.924,3.64
1683100,0.00012,0.00022942385947794409,3.921,3.639
4710033,0.00012,0.00022988804533424748,3.921,3.638
6512950,0.000121,0.00023012013826239917,3.917,3.638
9220254,0.000121,0.0002304682776546267,3.917,3.637
7412909,0.000121,0.0002310485099750059,3.917,3.636
7215644,0.000122,0.00023116455643908175,3.914,3.636
6579735,0.000122,0.00023151269583130928,3.914,3.635
8773740,0.000123,0.00023197688168761268,3.91,3.635
66023,0.000123,0.00023209292815168852,3.91,3.634
5977840,0.000123,0.0002325571140079919,3.91,3.633
8101718,0.000123,0.0002331373463283711,3.91,3.632
4507414,0.000124,0.00023325339279244695,3.907,3.632
7971439,0.000124,0.00023371757864875032,3.907,3.631
2522835,0.000125,0.000233949671576902,3.903,3.631
8722964,0.000125,0.00023418176450505372,3.903,3.63
847851,0.000126,0.00023476199682543293,3.9,3.629
168894,0.000127,0.00023534222914581215,3.896,3.628
4507406,0.000128,0.00023569036853803967,3.893,3.628
7971938,0.000128,0.00023580641500211552,3.893,3.627
4903718,0.000129,0.00023615455439434307,3.889,3.627
5428078,0.000129,0.00023638664732249476,3.889,3.626
4315017,0.00013,0.00023661874025064644,3.886,3.626
2300703,0.00013,0.00023696687964287397,3.886,3.625
3079976,0.000131,0.00023719897257102566,3.883,3.625
6172480,0.000131,0.00023743106549917734,3.883,3.624
655206,0.000131,0.00023801129781955655,3.883,3.623
5930633,0.000132,0.0002383594372117841,3.879,3.623
5363209,0.000132,0.0002385915301399358,3.879,3.622
4550550,0.000133,0.00023905571599623917,3.876,3.622
9119812,0.000133,0.000239171762460315,3.876,3.621
5076387,0.000133,0.00023963594831661838,3.876,3.62
4409083,0.000134,0.0002399840877088459,3.873,3.62
6595408,0.000134,0.00024021618063699762,3.873,3.619
5076404,0.000134,0.00024079641295737683,3.873,3.618
7215733,0.000134,0.00024137664527775605,3.873,3.617
865704,0.000135,0.00024160873820590773,3.87,3.617
1951309,0.000135,0.00024184083113405942,3.87,3.616
900050,0.000135,0.00024242106345443866,3.87,3.615
847847,0.000136,0.0002425371099185145,3.866,3.615
8257091,0.000137,0.00024288524931074203,3.863,3.615
2252797,0.000137,0.00024300129577481787,3.863,3.614
5076396,0.000137,0.00024358152809519709,3.863,3.613
6799147,0.000138,0.00024369757455927293,3.86,3.613
5363271,0.000138,0.0002441617604155763,3.86,3.612
1944602,0.000139,0.000244393853343728,3.857,3.612
847850,0.000139,0.0002446259462718797,3.857,3.611
797333,0.000139,0.0002452061785922589,3.857,3.61
6445985,0.00014,0.0002456703644485623,3.854,3.61
7215681,0.00014,0.0002457864109126381,3.854,3.609
865923,0.00014,0.00024636664323301734,3.854,3.608
6445977,0.00014,0.00024694687555339655,3.854,3.607
7947418,0.000141,0.0002475271078737758,3.851,3.606
8723681,0.000141,0.00024810734019415503,3.851,3.605
6388209,0.000141,0.00024868757251453425,3.851,3.604
168844,0.000142,0.0002488036189786101,3.848,3.604
3611380,0.000142,0.00024926780483491346,3.848,3.603
1176635,0.000143,0.0002493838512989893,3.845,3.603
6454217,0.000143,0.0002498480371552927,3.845,3.602
3350079,0.000143,0.0002504282694756719,3.845,3.601
9054062,0.000144,0.0002506603624038236,3.842,3.601
1253451,0.000144,0.0002510085017960511,3.842,3.6
3759975,0.000145,0.00025158873411643037,3.839,3.599
3880918,0.000145,0.0002521689664368096,3.839,3.598
1150626,0.000145,0.0002527491987571888,3.839,3.597
6397142,0.000146,0.0002529812916853405,3.836,3.597
8364558,0.000146,0.000253329431077568,3.836,3.596
6799089,0.000147,0.0002535615240057197,3.833,3.596
4202882,0.000147,0.0002539096633979472,3.833,3.595
3996830,0.000147,0.00025448989571832644,3.833,3.594
7416839,0.000148,0.00025483803511055397,3.83,3.594
5363171,0.000148,0.00025507012803870565,3.83,3.593
865971,0.000148,0.0002556503603590849,3.83,3.592
801011,0.000149,0.0002561145462153883,3.827,3.592
7294401,0.000149,0.00025623059267946413,3.827,3.591
6198632,0.00015,0.00025681082499984335,3.824,3.59
7972020,0.00015,0.00025739105732022256,3.824,3.589
5363204,0.000151,0.0002577391967124501,3.821,3.589
798804,0.000151,0.0002579712896406018,3.821,3.588
6388094,0.000151,0.000258551521960981,3.821,3.587
5885896,0.000152,0.0002591317542813602,3.818,3.586
5885910,0.000153,0.00025971198660173947,3.815,3.586
8918354,0.000153,0.0002598280330658153,3.815,3.585
7660566,0.000153,0.0002604082653861945,3.815,3.584
5363228,0.000154,0.00026052431185027037,3.812,3.584
23768,0.000154,0.00026098849770657374,3.812,3.583
4092427,0.000155,0.00026133663709880127,3.81,3.583
5930606,0.000155,0.00026156873002695295,3.81,3.582
1528869,0.000155,0.00026214896234733216,3.81,3.581
8101727,0.000156,0.00026238105527548385,3.807,3.581
1176581,0.000156,0.0002627291946677114,3.807,3.58
5023584,0.000157,0.00026342547345216643,3.804,3.579
1058463,0.000157,0.0002640057057725457,3.804,3.578
655194,0.000158,0.0002642377987006974,3.801,3.578
554804,0.000158,0.0002645859380929249,3.801,3.577
1481631,0.000159,0.00026493407748515244,3.799,3.577
7412464,0.000159,0.00026516617041330413,3.799,3.576
3078885,0.00016,0.0002656303562696075,3.796,3.576
5032502,0.00016,0.0002658624491977592,3.796,3.575
343850,0.00016,0.0002664426815181384,3.796,3.574
6052423,0.00016,0.0002670229138385176,3.796,3.573
288973,0.000161,0.00026713896030259346,3.793,3.573
5363135,0.000161,0.0002677191926229727,3.793,3.572
2300689,0.000162,0.0002681833784792761,3.79,3.572
4092438,0.000162,0.00026829942494335194,3.79,3.571
4914698,0.000162,0.00026887965726373115,3.79,3.57
3078574,0.000163,0.0002695759360481862,3.788,3.569
6474990,0.000163,0.0002701561683685654,3.788,3.568
3349611,0.000164,0.00027050430776079295,3.785,3.568
2650945,0.000164,0.00027073640068894463,3.785,3.567
865374,0.000165,0.0002709684936170963,3.783,3.567
7496390,0.000165,0.0002714326794733997,3.783,3.566
9071785,0.000166,0.0002718968653297031,3.78,3.566
3079832,0.000166,0.00027201291179377896,3.78,3.565
3265089,0.000166,0.00027259314411415817,3.78,3.564
7496388,0.000167,0.000272709190578234,3.777,3.564
5023579,0.000167,0.00027328942289861323,3.777,3.563
5885902,0.000167,0.00027386965521899244,3.777,3.562
8333057,0.000168,0.00027410174814714413,3.775,3.562
5604016,0.000168,0.0002745659340034475,3.775,3.561
5902932,0.000169,0.000274914073395675,3.772,3.561
5987126,0.000169,0.0002751461663238267,3.772,3.56
4550500,0.000169,0.0002758424451082818,3.772,3.559
5885883,0.00017,0.0002763066309645852,3.77,3.559
892924,0.00017,0.00027642267742866104,3.77,3.558
4332449,0.00017,0.0002771189562131161,3.77,3.557
1176563,0.000171,0.0002774670956053436,3.767,3.557
3079877,0.000171,0.0002776991885334953,3.767,3.556
1499592,0.000172,0.00027839546731795036,3.764,3.555
6799344,0.000173,0.00027885965317425373,3.762,3.555
6172215,0.000173,0.0002789756996383296,3.762,3.554
2260906,0.000174,0.00027943988549463295,3.759,3.554
5363264,0.000174,0.00027967197842278463,3.759,3.553
4323611,0.000174,0.0002802522107431639,3.759,3.552
5363276,0.000175,0.0002804843036713156,3.757,3.552
5885951,0.000175,0.00028094848952761896,3.757,3.551
5902823,0.000176,0.00028152872184799817,3.754,3.55
7044564,0.000176,0.0002822250006324532,3.754,3.549
6595599,0.000177,0.0002824570935606049,3.752,3.549
865643,0.000177,0.0002829212794169083,3.752,3.548
6110457,0.000177,0.0002835015117372875,3.752,3.547
7971973,0.000178,0.0002837336046654392,3.75,3.547
9174345,0.000178,0.0002841977905217426,3.75,3.546
8384303,0.000179,0.00028431383698581845,3.747,3.546
5504404,0.000179,0.0002847780228421218,3.747,3.545
5363099,0.00018,0.00028512616223434935,3.745,3.545
3078940,0.00018,0.0002854743016265769,3.745,3.544
7408168,0.000181,0.0002858224410188044,3.742,3.544
6674814,0.000181,0.00028617058041103193,3.742,3.543
7971953,0.000181,0.00028675081273141115,3.742,3.542
3688965,0.000181,0.0002874470915158662,3.742,3.541
9155158,0.000182,0.00028779523090809373,3.74,3.541
3078640,0.000182,0.0002881433703003213,3.74,3.54
3349613,0.000183,0.0002886075561566247,3.738,3.54
2962022,0.000183,0.00028883964908477637,3.738,3.539
4483503,0.000183,0.0002894198814051556,3.738,3.538
4202867,0.000184,0.0002900001137255348,3.735,3.538
3349610,0.000184,0.00029011616018961064,3.735,3.537
3264833,0.000185,0.0002902322066536865,3.733,3.537
866070,0.000186,0.00029046429958183817,3.73,3.537
4677955,0.000186,0.0002908124389740657,3.73,3.536
8727840,0.000187,0.0002913926712944449,3.728,3.536
4092439,0.000187,0.00029150871775852075,3.728,3.535
5467241,0.000187,0.00029208895007889997,3.728,3.534
8615527,0.000188,0.00029220499654297586,3.726,3.534
4092428,0.000188,0.0002927852288633551,3.726,3.533
7409604,0.000189,0.0002933654611837343,3.724,3.533
5975481,0.000189,0.00029348150764781013,3.724,3.532
7416841,0.000189,0.0002941777864322652,3.724,3.531
3348702,0.00019,0.0002945259258244927,3.721,3.531
2967559,0.00019,0.00029487406521672024,3.721,3.53
137582,0.000191,0.0002949901116807961,3.719,3.53
344175,0.000191,0.0002955703440011753,3.719,3.529
8200156,0.000192,0.000295802436929327,3.717,3.529
9162946,0.000193,0.0002961505763215545,3.714,3.528
5825642,0.000194,0.0002968468551060096,3.712,3.527
865660,0.000194,0.0002975431338904647,3.712,3.526
2024897,0.000195,0.0002981233662108439,3.71,3.526
865618,0.000195,0.00029823941267491974,3.71,3.525
7273847,0.000195,0.0002989356914593748,3.71,3.524
2024898,0.000196,0.00029939987731567816,3.708,3.524
8324601,0.000196,0.00029963197024382985,3.708,3.523
4159825,0.000197,0.00030021220256420906,3.706,3.523
137594,0.000197,0.0003003282490282849,3.706,3.522
1073888,0.000197,0.00030102452781274,3.706,3.521
6052689,0.000198,0.0003014887136690434,3.703,3.521
5108440,0.000198,0.0003017208065971951,3.703,3.52
4408919,0.000198,0.00030241708538165013,3.703,3.519
4061403,0.000199,0.00030276522477387766,3.701,3.519
5252827,0.000199,0.0003031133641661052,3.701,3.518
948971,0.000199,0.00030380964295056024,3.701,3.517
5491983,0.0002,0.0003039256894146361,3.699,3.517
2818350,0.0002,0.00030450592173501535,3.699,3.516
417835,0.0002,0.0003052022005194704,3.699,3.515
847811,0.000201,0.0003057824328398496,3.697,3.515
8384308,0.000201,0.00030589847930392547,3.697,3.514
8615545,0.000201,0.0003065947580883805,3.697,3.513
948898,0.000202,0.0003068268510165322,3.695,3.513
866023,0.000202,0.0003072910368728356,3.695,3.512
4323613,0.000203,0.00030798731565729063,3.693,3.511
8615817,0.000203,0.00030868359444174574,3.693,3.51
1073990,0.000204,0.00030903173383397327,3.69,3.51
3687796,0.000204,0.00030949591969027664,3.69,3.509
8851885,0.000205,0.0003101921984747317,3.688,3.508
4550442,0.000206,0.00031088847725918676,3.686,3.507
799707,0.000206,0.0003115847560436418,3.686,3.506
6800398,0.000207,0.000312164988364021,3.684,3.506
847805,0.000207,0.00031228103482809687,3.684,3.505
9136152,0.000207,0.000312977313612552,3.684,3.504
137584,0.000207,0.0003137896388610829,3.684,3.503
5252932,0.000208,0.0003139056853251587,3.682,3.503
7215685,0.000208,0.00031448591764553793,3.682,3.502
6512624,0.000209,0.0003149501035018413,3.68,3.502
7294526,0.000209,0.000315182196429993,3.68,3.501
8320249,0.00021,0.00031564638228629636,3.678,3.501
6935045,0.00021,0.00031587847521444805,3.678,3.5
799897,0.000211,0.0003165747539989031,3.676,3.5
1443657,0.000211,0.00031669080046297895,3.676,3.499
655185,0.000211,0.00031738707924743406,3.676,3.498
1073960,0.000212,0.0003177352186396616,3.674,3.498
7416804,0.000212,0.0003180833580318891,3.674,3.497
5363232,0.000213,0.00031877963681634417,3.672,3.497
866073,0.000213,0.00031889568328042,3.672,3.496
5108121,0.000214,0.0003194759156007992,3.67,3.496
2962109,0.000214,0.00031959196206487507,3.67,3.495
1073842,0.000214,0.0003202882408493301,3.67,3.494
1073806,0.000215,0.0003207524267056335,3.668,3.494
2217193,0.000215,0.0003211005660978611,3.668,3.493
2217185,0.000216,0.00032156475195416445,3.666,3.493
2662464,0.000216,0.00032179684488231613,3.666,3.492
7304742,0.000216,0.0003224931236667712,3.666,3.491
6172104,0.000217,0.0003228412630589987,3.664,3.491
2217194,0.000217,0.0003233054489153021,3.664,3.49
6626363,0.000218,0.00032376963477160546,3.662,3.49
2537462,0.000218,0.00032400172769975715,3.662,3.489
3079088,0.000218,0.00032481405294828804,3.662,3.488
6809783,0.000219,0.00032493009941236394,3.66,3.488
7955479,0.000219,0.00032551033173274316,3.66,3.487
3864188,0.00022,0.0003259745175890465,3.658,3.487
926445,0.00022,0.00032632265698127405,3.658,3.486
4323586,0.00022,0.0003270189357657291,3.658,3.485
3878876,0.000221,0.00032736707515795664,3.656,3.485
1682958,0.000221,0.00032783126101426,3.656,3.484
9071833,0.000221,0.00032852753979871507,3.656,3.483
8851878,0.000222,0.00032875963272686675,3.654,3.483
2024883,0.000222,0.000329339865047246,3.654,3.482
7794654,0.000222,0.0003300361438317011,3.654,3.481
3759986,0.000223,0.00033026823675985276,3.652,3.481
780475,0.000223,0.000330848469080232,3.652,3.48
2662420,0.000223,0.00033154474786468703,3.652,3.479
7294482,0.000224,0.00033189288725691456,3.65,3.479
865685,0.000224,0.00033235707311321793,3.65,3.478
2459431,0.000224,0.00033305335189767304,3.65,3.477
6052912,0.000225,0.0003331693983617489,3.648,3.477
7111241,0.000225,0.00033386567714620394,3.648,3.476
7215615,0.000225,0.00033467800239473484,3.648,3.475
3078816,0.000226,0.0003347940488588107,3.646,3.475
3264784,0.000227,0.0003353742811791899,3.644,3.474
7111273,0.000227,0.0003361866064277208,3.644,3.473
6052679,0.000228,0.0003364186993558725,3.642,3.473
3079837,0.000229,0.00033688288521217585,3.64,3.473
3078856,0.000229,0.0003369989316762517,3.64,3.472
4652228,0.000229,0.0003376952104607068,3.64,3.471
6798943,0.00023,0.00033839148924516186,3.638,3.471
2217189,0.00023,0.0003385075357092377,3.638,3.47
2662462,0.00023,0.0003393198609577686,3.638,3.469
3079803,0.000231,0.00033978404681407197,3.636,3.469
9220177,0.000231,0.0003401321862062995,3.636,3.468
3078894,0.000232,0.00034048032559852703,3.635,3.468
1707456,0.000232,0.00034082846499075456,3.635,3.467
5445214,0.000232,0.0003416407902392855,3.635,3.466
1951417,0.000233,0.00034233706902374057,3.633,3.466
8532362,0.000233,0.0003424531154878164,3.633,3.465
3264787,0.000233,0.0003432654407363473,3.633,3.464
3079093,0.000234,0.0003437296265926507,3.631,3.464
7496423,0.000234,0.00034396171952080236,3.631,3.463
3078957,0.000234,0.00034477404476933326,3.631,3.462
4754136,0.000235,0.00034523823062563663,3.629,3.462
3078740,0.000235,0.0003455863700178642,3.629,3.461
6177851,0.000235,0.0003463986952663951,3.629,3.46
6405662,0.000236,0.00034709497405085017,3.627,3.46
3349728,0.000236,0.000347211020514926,3.627,3.459
2024889,0.000237,0.0003480233457634569,3.625,3.458
3078733,0.000237,0.0003488356710119878,3.625,3.457
2024895,0.000238,0.00034918381040421534,3.623,3.457
8200159,0.000238,0.00034964799626051877,3.623,3.456
7804105,0.000238,0.00035046032150904966,3.623,3.455
5108108,0.000238,0.0003511566002935047,3.623,3.454
3349646,0.000239,0.00035150473968573225,3.622,3.454
2537443,0.000239,0.0003519689255420356,3.622,3.453
813623,0.00024,0.0003527812507905665,3.62,3.452
5604018,0.00024,0.00035359357603909747,3.62,3.451
3078911,0.000241,0.00035405776189540084,3.618,3.451
1176647,0.000241,0.00035440590128762837,3.618,3.45
5885891,0.000241,0.0003553342730002351,3.618,3.449
4364825,0.000241,0.000356146598248766,3.618,3.448
6521543,0.000242,0.00035626264471284185,3.616,3.448
3079041,0.000242,0.0003569589234972969,3.616,3.447
2459389,0.000243,0.0003575391558176761,3.614,3.447
7972159,0.000243,0.00035777124874582786,3.614,3.446
3078805,0.000243,0.00035858357399435876,3.614,3.445
6177866,0.000244,0.000359163806314738,3.613,3.445
1073929,0.000244,0.00035939589924288966,3.613,3.444
8067871,0.000245,0.0003599761315632689,3.611,3.444
2024679,0.000245,0.00036020822449142056,3.611,3.443
7215741,0.000245,0.00036102054973995146,3.611,3.442
8532417,0.000246,0.00036171682852440657,3.609,3.442
3079588,0.000246,0.0003618328749884824,3.609,3.441
1633610,0.000246,0.00036276124670108915,3.609,3.44
3264805,0.000247,0.00036357357194962005,3.607,3.439
3078803,0.000247,0.00036438589719815095,3.607,3.438
5445188,0.000248,0.00036519822244668185,3.606,3.437
3996913,0.000249,0.0003660105476952128,3.604,3.437
3078907,0.000249,0.00036612659415928865,3.604,3.436
3078956,0.000249,0.00036693891940781955,3.604,3.435
3079094,0.00025,0.00036717101233597123,3.602,3.435
6052756,0.00025,0.00036775124465635045,3.602,3.434
6220680,0.000251,0.0003682154305126538,3.6,3.434
3078882,0.000251,0.00036856356990488134,3.6,3.433
8446408,0.000251,0.0003694919416174881,3.6,3.432
4445725,0.000252,0.00037007217393786735,3.599,3.432
6451410,0.000252,0.00037030426686601904,3.599,3.431
3078992,0.000252,0.00037111659211454994,3.599,3.43
3264802,0.000253,0.0003713486850427016,3.597,3.43
5209820,0.000253,0.0003720449638271567,3.597,3.429
6287765,0.000254,0.0003726251961475359,3.595,3.429
2134217,0.000254,0.0003728572890756876,3.595,3.428
1601235,0.000254,0.0003737856607882943,3.595,3.427
866044,0.000255,0.0003743658931086736,3.593,3.427
9220178,0.000255,0.0003745979860368253,3.593,3.426
5885882,0.000255,0.0003754103112853562,3.593,3.425
7408206,0.000256,0.0003759905436057354,3.592,3.425
5982494,0.000256,0.0003763386829979629,3.592,3.424
8297947,0.000256,0.0003771510082464938,3.592,3.423
167765,0.000257,0.0003773831011746455,3.59,3.423
7831711,0.000257,0.0003780793799591006,3.59,3.422
1341374,0.000258,0.000378543565815404,3.588,3.422
2537440,0.000258,0.0003788917052076315,3.588,3.421
5566537,0.000258,0.00037982007692023825,3.588,3.42
2024868,0.000258,0.00038063240216876915,3.588,3.419
3079010,0.000259,0.000380748448632845,3.587,3.419
5214619,0.000259,0.0003815607738813759,3.587,3.418
3078746,0.00026,0.0003819089132736034,3.585,3.418
3078781,0.00026,0.0003824891455939827,3.585,3.417
1074017,0.00026,0.0003833014708425136,3.585,3.416
6177882,0.000261,0.0003836496102347411,3.583,3.416
3078564,0.000261,0.00038422984255512033,3.583,3.415
3078995,0.000262,0.000384461935483272,3.582,3.415
4678001,0.000262,0.00038504216780365123,3.582,3.414
1098469,0.000262,0.00038597053951625797,3.582,3.413
3078572,0.000263,0.0003860865859803338,3.58,3.413
6823259,0.000263,0.00038689891122886477,3.58,3.412
3078662,0.000263,0.00038771123647739566,3.58,3.411
3078567,0.000264,0.0003880593758696232,3.578,3.411
8621239,0.000264,0.0003886396081900024,3.578,3.41
6052444,0.000264,0.00038956797990260915,3.578,3.409
3565707,0.000265,0.00039026425868706426,3.577,3.409
3349709,0.000265,0.00039049635161521594,3.577,3.408
6338110,0.000265,0.00039130867686374684,3.577,3.407
2024876,0.000266,0.00039188890918412606,3.575,3.407
8021340,0.000266,0.0003922370485763536,3.575,3.406
5274379,0.000267,0.0003930493738248845,3.573,3.406
3079004,0.000267,0.0003931654202889603,3.573,3.405
949039,0.000267,0.00039409379200156707,3.573,3.404
2024873,0.000268,0.00039467402432194634,3.572,3.404
6800516,0.000268,0.00039502216371417386,3.572,3.403
3349721,0.000268,0.00039583448896270476,3.572,3.402
3078780,0.000269,0.00039629867481900813,3.57,3.402
3078576,0.000269,0.0003967628606753115,3.57,3.401
1073964,0.00027,0.0003975751859238424,3.569,3.401
6172461,0.00027,0.00039769123238791825,3.569,3.4
7111219,0.00027,0.00039861960410052504,3.569,3.399
5885856,0.000271,0.0003990837899568284,3.567,3.399
2042838,0.000271,0.0003995479758131318,3.567,3.398
1820415,0.000272,0.0004004763475257385,3.565,3.397
3079029,0.000272,0.00040140471923834527,3.565,3.396
5363442,0.000273,0.0004021009980228003,3.564,3.396
1200639,0.000273,0.000402333090950952,3.564,3.395
3078700,0.000273,0.0004032614626635588,3.564,3.394
7971248,0.000274,0.00040337750912763465,3.562,3.394
4983206,0.000274,0.00040418983437616555,3.562,3.393
1073838,0.000275,0.0004051182060887723,3.561,3.392
4202651,0.000275,0.00040604657780137903,3.561,3.391
3078578,0.000276,0.0004065107636576824,3.559,3.391
9071905,0.000276,0.0004069749495139858,3.559,3.39
4960254,0.000277,0.0004076712282984409,3.558,3.39
3078648,0.000277,0.00040790332122659257,3.558,3.389
7413560,0.000278,0.0004088316929391993,3.556,3.388
3079614,0.000278,0.00040976006465180605,3.556,3.387
2650968,0.000279,0.0004098761111158819,3.554,3.387
5108279,0.000279,0.0004106884363644128,3.554,3.386
2024862,0.00028,0.0004113847151488679,3.553,3.386
4323617,0.00028,0.00041173285454109543,3.553,3.385
5108439,0.000281,0.0004121970403973988,3.551,3.385
6823254,0.000281,0.0004126612262537022,3.551,3.384
5274376,0.000281,0.0004135895979663089,3.551,3.383
8237418,0.000282,0.00041393773735853644,3.55,3.383
5274377,0.000283,0.00041451796967891566,3.548,3.382
7845884,0.000283,0.00041544634139152245,3.548,3.381
398907,0.000284,0.00041579448078375,3.547,3.381
3078625,0.000284,0.00041649075956820504,3.547,3.38
3349697,0.000285,0.0004167228524963567,3.545,3.38
6522063,0.000285,0.0004174191312808118,3.545,3.379
3079582,0.000286,0.00041788331713711515,3.544,3.379
4140141,0.000286,0.0004183475029934185,3.544,3.378
5055727,0.000287,0.00041869564238564605,3.542,3.378
1207600,0.000287,0.00041939192117010116,3.542,3.377
3086174,0.000288,0.0004200881999545562,3.541,3.377
3078775,0.000288,0.0004203202928827079,3.541,3.376
3079950,0.000288,0.00042124866459531464,3.541,3.375
2650941,0.000289,0.000421712850451618,3.539,3.375
6806691,0.000289,0.00042229308277199723,3.539,3.374
4754118,0.00029,0.0004231054080205282,3.538,3.374
5274381,0.00029,0.000423221454484604,3.538,3.373
846053,0.000291,0.00042414982619721076,3.536,3.372
6052677,0.000291,0.00042519424437389335,3.536,3.371
1608262,0.000292,0.0004255423837661209,3.535,3.371
8446385,0.000292,0.0004261226160865001,3.535,3.37
6451391,0.000293,0.00042658680194280346,3.533,3.37
2650944,0.000293,0.00042716703426318273,3.533,3.369
5885838,0.000294,0.00042774726658356194,3.532,3.369
4940528,0.000294,0.00042809540597578947,3.532,3.368
8186291,0.000295,0.0004286756382961687,3.53,3.368
6052866,0.000295,0.00042913982415247206,3.53,3.367
7233342,0.000296,0.0004300681958650788,3.529,3.366
6800514,0.000296,0.0004311126140417614,3.529,3.365
8098454,0.000297,0.0004313447069699131,3.527,3.365
5513889,0.000297,0.0004320409857543682,3.527,3.364
3264734,0.000298,0.0004328533110028991,3.526,3.364
5108281,0.000298,0.00043308540393105076,3.526,3.363
6800490,0.000298,0.0004340137756436575,3.526,3.362
5604025,0.000299,0.0004345940079640367,3.524,3.362
7747078,0.000299,0.0004350581938203401,3.524,3.361
417834,0.0003,0.00043587051906887104,3.523,3.361
4757787,0.0003,0.00043610261199702273,3.523,3.36
3349726,0.0003,0.00043703098370962947,3.523,3.359
2759946,0.000301,0.0004371470301737053,3.521,3.359
3080392,0.000301,0.00043807540188631205,3.521,3.358
1601240,0.000302,0.00043830749481446374,3.52,3.358
5108084,0.000302,0.00043911982006299464,3.52,3.357
5007576,0.000303,0.0004393519129911464,3.519,3.357
8186301,0.000303,0.00044004819177560143,3.519,3.356
5885823,0.000304,0.00044086051702413233,3.517,3.356
3078933,0.000304,0.000441092609952284,3.517,3.355
865921,0.000305,0.0004413247028804357,3.516,3.355
1129403,0.000305,0.0004421370281289666,3.516,3.354
7714401,0.000306,0.00044225307459304245,3.514,3.354
7593641,0.000307,0.00044306539984157334,3.513,3.354
575734,0.000307,0.0004431814463056492,3.513,3.353
9136171,0.000308,0.00044376167862602845,3.511,3.353
6177893,0.000308,0.0004442258644823318,3.511,3.352
4092440,0.000309,0.0004444579574104835,3.51,3.352
8993874,0.00031,0.00044515423619493857,3.509,3.351
7111268,0.00031,0.00044619865437162115,3.509,3.35
8018287,0.000311,0.00044643074729977284,3.507,3.35
4858921,0.000311,0.00044724307254830374,3.507,3.349
2650940,0.000312,0.00044817144426091053,3.506,3.349
812350,0.000312,0.0004482874907249864,3.506,3.348
6673792,0.000312,0.00044933190890166896,3.506,3.347
3079652,0.000313,0.0004496800482938965,3.504,3.347
3349640,0.000313,0.00045037632707835154,3.504,3.346
167712,0.000314,0.00045095655939873076,3.503,3.346
3855255,0.000314,0.00045142074525503413,3.503,3.345
3078646,0.000315,0.0004520009775754134,3.502,3.345
7971127,0.000315,0.00045246516343171677,3.502,3.344
5320248,0.000316,0.0004533935351443235,3.5,3.344
5363387,0.000316,0.00045350958160839935,3.5,3.343
1843469,0.000316,0.00045455399978508194,3.5,3.342
5825563,0.000317,0.0004546700462491578,3.499,3.342
4140169,0.000318,0.00045536632503361283,3.498,3.342
4550548,0.000318,0.0004555984179617645,3.498,3.341
3865422,0.000319,0.00045606260381806795,3.496,3.341
5825570,0.000319,0.00045664283613844716,3.496,3.34
8952348,0.00032,0.00045722306845882637,3.495,3.34
5606646,0.00032,0.00045768725431512974,3.495,3.339
8869932,0.000321,0.00045849957956366064,3.493,3.339
7391810,0.000321,0.00045873167249181233,3.493,3.338
3349654,0.000322,0.00045931190481219154,3.492,3.338
8615470,0.000322,0.00045977609066849497,3.492,3.337
8186271,0.000323,0.00046024027652479834,3.491,3.337
5876095,0.000323,0.00046082050884517755,3.491,3.336
2203076,0.000324,0.00046105260177332924,3.489,3.336
3078985,0.000324,0.00046186492702186014,3.489,3.335
