,P,Exp P,Log P,Log Exp P
5521608,0.000574,0.0003328294832973658,3.241,3.478
3951566,0.000574,0.000333049681433851,3.241,3.477
1159979,0.000575,0.0003332698795703362,3.24,3.477
6966274,0.000576,0.00033382037491154915,3.24,3.476
7375635,0.000577,0.00033404057304803434,3.239,3.476
8087962,0.000578,0.0003345910683892473,3.238,3.475
592353,0.000578,0.0003353617618669455,3.238,3.474
5591450,0.000579,0.0003359122572081585,3.237,3.474
3046520,0.000579,0.00033613245534464366,3.237,3.473
5377865,0.000581,0.00033657285161761404,3.236,3.473
5850407,0.000581,0.0003369031488223418,3.236,3.472
6248990,0.000582,0.0003372334460270696,3.235,3.472
4480981,0.000583,0.00033756374323179743,3.234,3.472
205981,0.000583,0.0003377839413682826,3.234,3.471
1306680,0.000584,0.00033855463484598077,3.234,3.47
5191068,0.000585,0.00033899503111895114,3.233,3.47
511833,0.000586,0.00033921522925543633,3.232,3.47
6966315,0.000586,0.0003393253283236789,3.232,3.469
1268577,0.000587,0.0003395455264601641,3.231,3.469
3046287,0.000589,0.0003399859227331345,3.23,3.469
3941930,0.000589,0.0003400960218013771,3.23,3.468
1306774,0.00059,0.0003404263190061049,3.229,3.468
9399377,0.00059,0.0003408667152790753,3.229,3.467
3977390,0.000591,0.00034163740875677343,3.228,3.466
8983301,0.000591,0.0003424081022344716,3.228,3.465
8641221,0.000593,0.00034284849850744196,3.227,3.465
3045875,0.000593,0.0003431787957121698,3.227,3.464
5469918,0.000594,0.0003432888947804124,3.226,3.464
4997952,0.000595,0.00034372929105338276,3.225,3.464
4434793,0.000596,0.00034405958825811054,3.225,3.463
2278567,0.000597,0.0003442797863945957,3.224,3.463
9399344,0.000597,0.0003448302817358087,3.224,3.462
9606540,0.000598,0.00034527067800877906,3.223,3.462
3941939,0.000598,0.00034560097521350684,3.223,3.461
5435762,0.000599,0.00034637166869120505,3.223,3.46
452339,0.0006,0.00034648176775944764,3.222,3.46
4524571,0.000601,0.0003468120649641754,3.221,3.46
1943713,0.000601,0.0003471423621689032,3.221,3.459
2567024,0.000602,0.0003472524612371458,3.22,3.459
5941398,0.000604,0.00034791305564660136,3.219,3.459
6493630,0.000604,0.00034802315471484395,3.219,3.458
2109497,0.000605,0.00034824335285132913,3.218,3.458
4434792,0.000607,0.00034879384819254216,3.217,3.457
3200677,0.000608,0.00034901404632902734,3.216,3.457
5696527,0.000609,0.0003493443435337551,3.215,3.457
4480860,0.00061,0.0003495645416702403,3.215,3.456
5558967,0.000611,0.0003500049379432107,3.214,3.456
2647204,0.000612,0.00035044533421618105,3.213,3.455
1569448,0.000614,0.0003511059286256366,3.212,3.455
6506341,0.000614,0.0003512160276938792,3.212,3.454
8333129,0.000615,0.00035165642396684963,3.211,3.454
4099763,0.000615,0.0003519867211715774,3.211,3.453
9553445,0.000616,0.00035209682023982,3.21,3.453
8894977,0.000617,0.00035286751371751816,3.21,3.452
2756199,0.000618,0.0003535281081269737,3.209,3.452
5469905,0.000618,0.0003536382071952163,3.209,3.451
6506806,0.000619,0.0003539685043999441,3.208,3.451
9660483,0.000621,0.0003544089006729145,3.207,3.45
1524377,0.000622,0.0003548492969458849,3.206,3.45
2647203,0.000622,0.00035528969321885526,3.206,3.449
111200,0.000623,0.0003560603866965534,3.206,3.448
2219700,0.000625,0.000356170485764796,3.204,3.448
7562665,0.000626,0.000356720981106009,3.203,3.448
2783752,0.000626,0.00035694117924249416,3.203,3.447
5001638,0.000628,0.0003573815755154646,3.202,3.447
4709901,0.000628,0.00035771187272019237,3.202,3.446
5914180,0.000629,0.00035815226899316274,3.201,3.446
3535413,0.00063,0.0003585926652661331,3.201,3.445
8165268,0.000631,0.0003588128634026183,3.2,3.445
1269281,0.000632,0.0003590330615391035,3.199,3.445
1306667,0.000632,0.00035936335874383127,3.199,3.444
6506800,0.000634,0.0003600239531532869,3.198,3.444
2647210,0.000634,0.00036024415128977207,3.198,3.443
6293937,0.000635,0.00036057444849449985,3.197,3.443
4737872,0.000636,0.0003610148447674702,3.197,3.442
5541566,0.000637,0.000361345141972198,3.196,3.442
5467896,0.000637,0.00036189563731341097,3.196,3.441
3697116,0.000638,0.00036211583544989615,3.195,3.441
592366,0.000639,0.00036266633079110917,3.194,3.44
436401,0.00064,0.0003635471233370499,3.194,3.439
1159925,0.000641,0.0003636572224052925,3.193,3.439
7877752,0.000642,0.00036431781681474807,3.192,3.439
7506688,0.000642,0.00036442791588299066,3.192,3.438
3956096,0.000643,0.0003651986093606888,3.192,3.437
7093834,0.000644,0.00036552890656541665,3.191,3.437
2219774,0.000645,0.0003660794019066296,3.19,3.436
7499643,0.000647,0.0003667399963160852,3.189,3.436
6492291,0.000647,0.00036696019445257036,3.189,3.435
3578850,0.000648,0.00036740059072554073,3.188,3.435
6493949,0.000648,0.0003677308879302685,3.188,3.434
5497372,0.000649,0.0003686116804762093,3.188,3.433
6251276,0.00065,0.0003687217795444519,3.187,3.433
1208535,0.000651,0.0003690520767491797,3.186,3.433
4023485,0.000652,0.00036949247302215006,3.186,3.432
5297076,0.000653,0.00036960257209039265,3.185,3.432
5816198,0.000654,0.0003701530674316056,3.184,3.432
2563743,0.000654,0.0003702631664998482,3.184,3.431
5435424,0.000656,0.0003710338599775464,3.183,3.431
6744010,0.000656,0.000371143959045789,3.183,3.43
3472722,0.000657,0.0003713641571822742,3.182,3.43
8087442,0.000657,0.00037202475159172976,3.182,3.429
5742429,0.000659,0.0003725752469329427,3.181,3.429
8088003,0.00066,0.0003729055441376705,3.18,3.428
511856,0.000661,0.0003737863366836113,3.18,3.427
6506786,0.000662,0.0003738964357518539,3.179,3.427
6251233,0.000663,0.0003742267329565817,3.178,3.427
2139135,0.000664,0.00037455703016130946,3.178,3.426
2703350,0.000665,0.00037466712922955205,3.177,3.426
7877751,0.000666,0.0003754378227072502,3.177,3.425
1513191,0.000667,0.0003758782189802206,3.176,3.425
5435760,0.000668,0.00037598831804846317,3.175,3.425
4930771,0.000668,0.00037631861525319095,3.175,3.424
1513192,0.00067,0.0003767590115261614,3.174,3.424
3677245,0.00067,0.00037719940779913175,3.174,3.423
8021681,0.000671,0.00037730950686737434,3.173,3.423
2139118,0.000672,0.0003780802003450725,3.173,3.422
7330753,0.000673,0.00037852059661804287,3.172,3.422
6001998,0.000673,0.00037896099289101324,3.172,3.421
8296199,0.000674,0.0003792912900957411,3.171,3.421
68842,0.000674,0.00037984178543695404,3.171,3.42
1133034,0.000676,0.0003806124789146522,3.17,3.42
8087967,0.000676,0.0003807225779828948,3.17,3.419
5435807,0.000677,0.00038138317239235034,3.169,3.419
5897772,0.000677,0.00038160337052883553,3.169,3.418
6942176,0.000679,0.00038215386587004855,3.168,3.418
1306798,0.000679,0.00038248416307477633,3.168,3.417
1499627,0.00068,0.0003827043612112615,3.167,3.417
5470249,0.000682,0.0003830346584159893,3.166,3.417
3951595,0.000682,0.0003833649556207171,3.166,3.416
3200796,0.000684,0.00038413564909841523,3.165,3.416
6493204,0.000684,0.0003842457481666578,3.165,3.415
5296200,0.000685,0.0003846861444396282,3.164,3.415
9311481,0.000685,0.0003851265407125986,3.164,3.414
3140102,0.000687,0.0003858972341902968,3.163,3.414
7703330,0.000687,0.00038600733325853937,3.163,3.413
7894423,0.000688,0.00038655782859975233,3.162,3.413
6966321,0.000688,0.0003868881258044801,3.162,3.412
463965,0.000689,0.0003877689183504209,3.162,3.411
2008071,0.00069,0.0003878790174186635,3.161,3.411
9025557,0.000691,0.00038864971089636166,3.161,3.41
3893780,0.000692,0.0003893103053058172,3.16,3.41
6224475,0.000693,0.0003895305034423024,3.159,3.409
8164849,0.000694,0.0003904112959882432,3.159,3.408
5540769,0.000695,0.0003906314941247284,3.158,3.408
2563546,0.000696,0.000390741593192971,3.157,3.408
3951517,0.000696,0.00039129208853418395,3.157,3.407
2134114,0.000698,0.0003920627820118821,3.156,3.407
4481069,0.000698,0.0003922829801483673,3.156,3.406
7343756,0.0007,0.00039294357455782285,3.155,3.406
6942167,0.0007,0.0003931637726943081,3.155,3.405
7676840,0.000701,0.0003932738717625507,3.154,3.405
826210,0.000703,0.00039393446617200624,3.153,3.405
6942171,0.000703,0.00039404456524024884,3.153,3.404
7077987,0.000704,0.000394264763376734,3.152,3.404
3951594,0.000705,0.0003949253577861896,3.152,3.403
3376948,0.000706,0.00039514555592267477,3.151,3.403
8896122,0.000707,0.000395916249400373,3.151,3.402
6506702,0.000708,0.00039646674474158594,3.15,3.402
7499755,0.000709,0.0003967970419463137,3.149,3.401
2563658,0.00071,0.00039767783449225447,3.149,3.4
3951503,0.000711,0.00039822832983346743,3.148,3.4
2756103,0.000711,0.00039866872610643786,3.148,3.399
8896121,0.000713,0.0003995495186523786,3.147,3.398
7330519,0.000714,0.00040021011306183417,3.146,3.398
4418186,0.000714,0.00040043031119831935,3.146,3.397
1949074,0.000716,0.0004012010046760175,3.145,3.397
1018173,0.000716,0.00040142120281250274,3.145,3.396
5904536,0.000717,0.00040153130188074534,3.144,3.396
2568692,0.000718,0.0004023019953584435,3.144,3.395
6616529,0.000719,0.0004025221934949287,3.143,3.395
998422,0.000721,0.00040318278790438424,3.142,3.394
6359653,0.000722,0.0004038433823138398,3.141,3.394
3376920,0.000723,0.0004041736795185676,3.141,3.393
9215923,0.000724,0.0004045039767232954,3.14,3.393
7350533,0.000724,0.0004050544720645084,3.14,3.392
497135,0.000726,0.00040549486833747875,3.139,3.392
1727679,0.000726,0.0004060453636786917,3.139,3.391
2668095,0.000727,0.0004061554627469343,3.138,3.391
1513227,0.000728,0.00040692615622463246,3.138,3.39
6506661,0.000729,0.0004072564534293603,3.137,3.39
511850,0.00073,0.00040791704783881585,3.137,3.389
6493880,0.000731,0.00040802714690705845,3.136,3.389
7703317,0.000732,0.00040824734504354363,3.135,3.389
3951453,0.000732,0.0004087978403847566,3.135,3.388
2103583,0.000734,0.00040978873199894,3.134,3.387
2626673,0.000736,0.00041044932640839555,3.133,3.387
1499030,0.000736,0.00041077962361312333,3.133,3.386
2103160,0.000737,0.0004116604161590641,3.133,3.385
5396533,0.000738,0.00041199071336379186,3.132,3.385
4709756,0.000739,0.00041243110963676223,3.131,3.385
4570559,0.000739,0.00041265130777324747,3.131,3.384
2563592,0.00074,0.0004135321003191882,3.131,3.383
1943726,0.000741,0.000413862397523916,3.13,3.383
1943746,0.000741,0.00041452299193337155,3.13,3.382
9686607,0.000743,0.0004151835863428271,3.129,3.382
4033202,0.000743,0.00041551388354755495,3.129,3.381
4418190,0.000744,0.00041584418075228273,3.128,3.381
6506750,0.000744,0.0004163946760934957,3.128,3.38
6274226,0.000746,0.00041727546863943644,3.127,3.38
3942136,0.000746,0.00041738556770767903,3.127,3.379
6966441,0.000748,0.00041815626118537724,3.126,3.379
2881353,0.000748,0.0004183764593218624,3.126,3.378
6506670,0.00075,0.00041936735093604577,3.125,3.377
7624585,0.000751,0.00041980774720901614,3.124,3.377
2392797,0.000751,0.0004202481434819865,3.124,3.376
9213186,0.000753,0.0004204683416184717,3.123,3.376
947323,0.000754,0.0004212390350961699,3.123,3.375
3046514,0.000755,0.0004214592332326551,3.122,3.375
2155385,0.000756,0.00042189962950562546,3.121,3.375
3098679,0.000756,0.00042222992671035324,3.121,3.374
6001936,0.000758,0.0004226703229833236,3.12,3.374
8708844,0.000758,0.0004232208183245366,3.12,3.373
4378405,0.00076,0.0004237713136657496,3.119,3.373
9311436,0.00076,0.00042421170993872,3.119,3.372
3379539,0.000761,0.0004252026015529033,3.119,3.371
7093994,0.000762,0.0004254227996893885,3.118,3.371
511867,0.000763,0.0004256429978258737,3.117,3.371
2563594,0.000764,0.00042619349316708665,3.117,3.37
6506332,0.000765,0.0004264136913035719,3.116,3.37
8960064,0.000766,0.00042707428571302745,3.116,3.369
1513184,0.000767,0.0004276247810542404,3.115,3.369
8620928,0.000767,0.0004280651773272108,3.115,3.368
511871,0.000768,0.00042905606894139413,3.115,3.367
4423883,0.000769,0.0004291661680096367,3.114,3.367
8587239,0.000771,0.0004300469605555775,3.113,3.366
8087986,0.000772,0.0004302671586920627,3.112,3.366
7878200,0.000774,0.0004305974558967905,3.111,3.366
2229272,0.000775,0.00043103785216976086,3.111,3.365
8304447,0.000776,0.00043147824844273124,3.11,3.365
9193610,0.000777,0.00043202874378394426,3.11,3.364
2219778,0.000778,0.00043224894192042944,3.109,3.364
9213185,0.000779,0.00043235904098867204,3.108,3.364
5377755,0.00078,0.0004330196353981276,3.108,3.363
2229270,0.000781,0.00043346003167109797,3.107,3.363
5897938,0.000783,0.00043390042794406834,3.106,3.363
114753,0.000783,0.00043401052701231093,3.106,3.362
6506648,0.000784,0.0004351115176947369,3.106,3.361
8088032,0.000785,0.0004353317158312221,3.105,3.361
7252054,0.000786,0.00043610240930892026,3.105,3.36
3473668,0.000787,0.0004366529046501332,3.104,3.36
68430,0.000787,0.0004370933009231036,3.104,3.359
62385,0.000788,0.0004373134990595888,3.103,3.359
6493926,0.000789,0.000438084192537287,3.103,3.358
3098709,0.00079,0.00043841448974201477,3.102,3.358
2563260,0.000791,0.00043907508415147033,3.102,3.357
3677197,0.000792,0.0004395154804244407,3.101,3.357
2049942,0.000793,0.00044006597576565367,3.101,3.356
3951698,0.000794,0.0004405063720386241,3.1,3.356
6577885,0.000795,0.00044116696644807966,3.1,3.355
8088030,0.000796,0.00044127706551632225,3.099,3.355
711501,0.000798,0.0004418275608575352,3.098,3.355
9672915,0.000799,0.0004420477589940204,3.097,3.355
7252052,0.000799,0.000442157858062263,3.097,3.354
8088915,0.000801,0.00044303865060820374,3.096,3.354
3888700,0.000801,0.0004431487496764464,3.096,3.353
9193292,0.000803,0.00044402954222238713,3.095,3.353
939946,0.000803,0.00044413964129062973,3.095,3.352
3951488,0.000805,0.0004449103347683279,3.094,3.352
5470158,0.000805,0.00044524063197305566,3.094,3.351
5625030,0.000807,0.0004459012263825113,3.093,3.351
6506792,0.000808,0.00044623152358723905,3.093,3.35
5469840,0.000809,0.00044656182079196683,3.092,3.35
1703803,0.00081,0.0004472224152014224,3.092,3.349
9561374,0.000811,0.00044766281147439276,3.091,3.349
5001681,0.000811,0.0004483234058838483,3.091,3.348
8193316,0.000812,0.0004485436040203335,3.09,3.348
5321643,0.000814,0.0004493142974980317,3.089,3.347
735146,0.000816,0.00045030518911221506,3.088,3.346
1549895,0.000817,0.00045140617979464104,3.088,3.345
8480615,0.000818,0.0004517364769993688,3.087,3.345
114749,0.000819,0.0004523970714088244,3.087,3.344
2098345,0.00082,0.00045272736861355216,3.086,3.344
2828025,0.000821,0.0004534980620912503,3.086,3.343
6030196,0.000822,0.0004540485574324633,3.085,3.343
438354,0.000823,0.0004544889537054337,3.085,3.342
1306890,0.000824,0.0004545990527736763,3.084,3.342
8058057,0.000826,0.00045514954811488927,3.083,3.342
4418230,0.000827,0.00045558994438785964,3.082,3.341
4378399,0.000828,0.000456580836002043,3.082,3.34
2219698,0.000829,0.00045680103413852816,3.081,3.34
9686694,0.00083,0.00045768182668446896,3.081,3.339
7766972,0.000831,0.00045779192575271156,3.08,3.339
7267730,0.000832,0.0004586727182986523,3.08,3.338
4480808,0.000833,0.0004587828173668949,3.079,3.338
4524483,0.000834,0.0004597737089810783,3.079,3.337
3142767,0.000835,0.0004598838080493209,3.078,3.337
2193675,0.000836,0.0004608746996635042,3.078,3.336
2756179,0.000837,0.0004609847987317468,3.077,3.336
5435723,0.000838,0.00046186559127768756,3.077,3.335
3951828,0.000839,0.00046208578941417275,3.076,3.335
2046338,0.000841,0.00046285648289187095,3.075,3.335
1441605,0.000841,0.00046296658196011355,3.075,3.334
6362227,0.000843,0.0004639574735742969,3.074,3.334
7256325,0.000843,0.0004640675726425395,3.074,3.333
68844,0.000844,0.0004650584642567228,3.074,3.332
6493710,0.000845,0.000465278662393208,3.073,3.332
4023598,0.000847,0.0004661594549391488,3.072,3.331
6493338,0.000849,0.00046682004934860436,3.071,3.331
8855746,0.000849,0.00046726044562157474,3.071,3.33
2219701,0.00085,0.0004683614363040007,3.071,3.329
7568911,0.000851,0.0004686917335087285,3.07,3.329
4666713,0.000852,0.00046946242698642666,3.07,3.328
8195858,0.000853,0.00046957252605466925,3.069,3.328
1478610,0.000855,0.0004701230213958822,3.068,3.328
2626742,0.000855,0.00047045331860061,3.068,3.327
3046493,0.000857,0.0004711139130100656,3.067,3.327
1648886,0.000859,0.000471554309283036,3.066,3.326
9497727,0.000861,0.0004726552999654619,3.065,3.325
7754624,0.000862,0.0004729855971701897,3.064,3.325
8113766,0.000863,0.0004737562906478879,3.064,3.324
4764684,0.000864,0.0004739764887843731,3.063,3.324
5858039,0.000865,0.00047485728133031383,3.063,3.323
1478577,0.000866,0.0004749673803985564,3.062,3.323
2193704,0.000867,0.00047595827201273976,3.062,3.322
7878131,0.000868,0.0004765087673539528,3.061,3.322
8620721,0.00087,0.00047694916362692316,3.06,3.322
2219724,0.000871,0.00047705926269516575,3.06,3.321
8187825,0.000872,0.00047727946083165094,3.059,3.321
1318381,0.000874,0.0004779400552411065,3.058,3.321
1170680,0.000874,0.0004781602533775917,3.058,3.32
202786,0.000875,0.00047926124406001767,3.058,3.319
2009548,0.000876,0.00047959154126474545,3.057,3.319
545263,0.000877,0.0004803622347424436,3.057,3.318
6492289,0.000879,0.00048091273008365657,3.056,3.318
9202260,0.00088,0.00048146322542486953,3.056,3.317
4122998,0.000881,0.0004817935226295973,3.055,3.317
2756184,0.000883,0.0004825642161072955,3.054,3.316
1648967,0.000885,0.0004832248105167511,3.053,3.316
9472129,0.000886,0.00048366520678972145,3.053,3.315
8983353,0.000887,0.0004841056030626918,3.052,3.315
7486910,0.000889,0.0004844359002674196,3.051,3.315
8601499,0.000889,0.00048476619747214744,3.051,3.314
2103139,0.000891,0.000485426791881603,3.05,3.314
3569083,0.000891,0.00048586718815457337,3.05,3.313
3553801,0.000893,0.0004866378816322715,3.049,3.313
6863666,0.000893,0.0004869681788369993,3.049,3.312
2728475,0.000895,0.0004876287732464549,3.048,3.312
3952006,0.000895,0.0004881792685876679,3.048,3.311
3581686,0.000897,0.0004888398629971234,3.047,3.311
2728473,0.000897,0.0004892802592700938,3.047,3.31
7330781,0.000899,0.0004899408536795494,3.046,3.31
6587782,0.0009,0.0004903812499525197,3.046,3.309
4481365,0.000901,0.0004910418443619753,3.045,3.309
6490358,0.000902,0.0004914822406349457,3.045,3.308
2201429,0.000903,0.0004920327359761587,3.044,3.308
3783698,0.000904,0.0004926933303856143,3.044,3.307
3700880,0.000905,0.0004931337266585846,3.043,3.307
6966225,0.000905,0.0004937943210680402,3.043,3.306
6061176,0.000907,0.0004942347173410106,3.042,3.306
7375736,0.000908,0.0004948953117504662,3.042,3.305
8386633,0.000909,0.000495225608955194,3.041,3.305
3255342,0.00091,0.0004961064015011347,3.041,3.304
2461878,0.000911,0.0004963265996376199,3.04,3.304
6492870,0.000913,0.0004972073921835606,3.04,3.303
8535917,0.000914,0.0004974275903200459,3.039,3.303
3255511,0.000916,0.0004983083828659867,3.038,3.303
9408774,0.000916,0.0004984184819342292,3.038,3.302
257068,0.000918,0.0004990790763436848,3.037,3.302
436438,0.000918,0.0004995194726166551,3.037,3.301
8062998,0.00092,0.0005002901660943534,3.036,3.301
7033882,0.000921,0.0005006204632990812,3.036,3.3
3893772,0.000922,0.0005011709586402941,3.035,3.3
3195514,0.000923,0.0005018315530497497,3.035,3.299
6651280,0.000924,0.0005019416521179923,3.034,3.299
2563280,0.000926,0.0005026022465274479,3.033,3.299
6493263,0.000928,0.0005029325437321757,3.032,3.298
8165081,0.00093,0.0005041436334828442,3.032,3.297
9375200,0.000931,0.0005043638316193294,3.031,3.297
2558325,0.000933,0.0005052446241652701,3.03,3.296
7562664,0.000935,0.0005060153176429683,3.029,3.296
1569410,0.000937,0.0005064557139159387,3.028,3.295
5755580,0.000939,0.0005073365064618794,3.027,3.295
7375773,0.00094,0.0005076668036666073,3.027,3.294
6452931,0.000941,0.000508547596212548,3.026,3.294
7953242,0.000942,0.0005087677943490332,3.026,3.293
1452992,0.000943,0.000509098091553761,3.025,3.293
2219695,0.000944,0.0005099788840997018,3.025,3.292
404106,0.000946,0.0005103091813044295,3.024,3.292
2728438,0.000947,0.0005111899738503704,3.024,3.291
2750393,0.000948,0.0005118505682598259,3.023,3.291
4481315,0.000948,0.0005122909645327963,3.023,3.29
2750420,0.00095,0.0005130616580104944,3.022,3.29
7932458,0.000951,0.0005135020542834648,3.022,3.289
482286,0.000952,0.0005141626486929204,3.021,3.289
1972426,0.000952,0.0005147131440341333,3.021,3.288
9606494,0.000954,0.0005154838375118315,3.02,3.288
8205722,0.000955,0.0005159242337848019,3.02,3.287
6362716,0.000956,0.0005170252244672278,3.02,3.286
1648986,0.000957,0.0005171353235354705,3.019,3.286
8165077,0.000959,0.0005176858188766834,3.018,3.286
735226,0.000959,0.0005182363142178964,3.018,3.285
5121053,0.000961,0.0005190070076955945,3.017,3.285
9401636,0.000961,0.0005194474039685649,3.017,3.284
4480799,0.000963,0.0005203281965145058,3.016,3.284
7186598,0.000963,0.0005206584937192335,3.016,3.283
8294207,0.000965,0.0005209887909239613,3.015,3.283
6148634,0.000967,0.0005218695834699021,3.015,3.282
4590213,0.000968,0.0005220897816063872,3.014,3.282
2139038,0.00097,0.0005228604750840855,3.013,3.282
8733073,0.00097,0.0005230806732205706,3.013,3.281
1369598,0.000971,0.0005242917629712391,3.013,3.28
7337969,0.000972,0.0005244018620394818,3.012,3.28
7417069,0.000974,0.00052517255551718,3.011,3.28
6531803,0.000974,0.0005255028527219077,3.011,3.279
8021694,0.000977,0.0005263836452678484,3.01,3.279
7337972,0.000977,0.0005267139424725763,3.01,3.278
9697128,0.000979,0.0005271543387455466,3.009,3.278
9208602,0.000981,0.0005277048340867596,3.008,3.278
5594771,0.000982,0.0005279250322232448,3.008,3.277
6148624,0.000983,0.000528695725700943,3.007,3.277
5616262,0.000983,0.0005291361219739133,3.007,3.276
4089170,0.000986,0.0005297967163833689,3.006,3.276
2703298,0.000987,0.0005303472117245819,3.006,3.275
6029693,0.000988,0.0005305674098610671,3.005,3.275
3942129,0.00099,0.0005314482024070078,3.004,3.275
2009589,0.00099,0.0005315583014752505,3.004,3.274
1139677,0.000992,0.0005326592921576764,3.003,3.274
3200663,0.000992,0.000532769391225919,3.003,3.273
4902768,0.000994,0.0005339804809765875,3.003,3.272
190821,0.000995,0.0005340905800448302,3.002,3.272
4632193,0.000996,0.0005351915707272561,3.002,3.271
5500940,0.000997,0.0005358521651367117,3.001,3.271
1497384,0.000999,0.0005365127595461672,3.0,3.27
4123105,0.001001,0.0005377238492968358,3.0,3.269
6836538,0.001002,0.0005380541465015635,2.999,3.269
9399876,0.001004,0.0005384945427745339,2.998,3.269
2703299,0.001005,0.0005389349390475044,2.998,3.268
3551752,0.001006,0.0005392652362522321,2.997,3.268
4280061,0.001007,0.0005401460287981729,2.997,3.267
4457653,0.001009,0.0005409167222758711,2.996,3.267
4694781,0.00101,0.000541467217617084,2.996,3.266
3956008,0.001011,0.000542017712958297,2.995,3.266
3061322,0.001012,0.0005426783073677526,2.995,3.265
6284190,0.001013,0.0005428985055042377,2.994,3.265
8428640,0.001015,0.0005438893971184211,2.994,3.264
1591594,0.001016,0.0005443297933913915,2.993,3.264
3276160,0.001018,0.0005452105859373323,2.992,3.263
1801467,0.00102,0.0005455408831420601,2.991,3.263
3712210,0.001021,0.0005464216756880008,2.991,3.262
5212906,0.001023,0.0005473024682339416,2.99,3.262
2558326,0.001024,0.000547742864506912,2.99,3.261
4435395,0.001025,0.0005480731617116398,2.989,3.261
3255252,0.001026,0.0005489539542575805,2.989,3.26
3942091,0.001027,0.0005490640533258231,2.988,3.26
2703315,0.00103,0.0005502751430764917,2.987,3.259
2103808,0.001032,0.0005509357374859472,2.986,3.259
6032506,0.001033,0.0005514862328271602,2.986,3.258
5429827,0.001034,0.0005515963318954028,2.985,3.258
393394,0.001037,0.0005524771244413435,2.984,3.258
453552,0.001037,0.0005528074216460714,2.984,3.257
5203480,0.001038,0.0005540185113967399,2.984,3.256
3451669,0.001039,0.0005542387095332251,2.983,3.256
1591590,0.001042,0.000555339700215651,2.982,3.255
3255389,0.001044,0.0005562204927615918,2.981,3.255
2750423,0.001044,0.0005565507899663196,2.981,3.254
8995720,0.001046,0.0005572113843757752,2.98,3.254
2703281,0.001047,0.0005578719787852307,2.98,3.253
5431040,0.001049,0.0005583123750582011,2.979,3.253
7375762,0.001051,0.0005591931676041419,2.978,3.252
2703300,0.001052,0.0005604042573548104,2.978,3.251
2219746,0.001054,0.0005611749508325087,2.977,3.251
8062373,0.001054,0.0005617254461737216,2.977,3.25
5088947,0.001056,0.0005621658424466919,2.976,3.25
7687774,0.001057,0.0005630466349926327,2.976,3.249
8314462,0.001059,0.0005640375266068161,2.975,3.249
3288758,0.001059,0.0005643678238115439,2.975,3.248
7417076,0.001061,0.000565138517289242,2.974,3.248
8637325,0.001062,0.000565689012630455,2.974,3.247
3951665,0.001063,0.0005663496070399106,2.973,3.247
3345764,0.001065,0.0005669001023811236,2.973,3.246
3893742,0.001066,0.0005676707958588217,2.972,3.246
7094091,0.001067,0.0005682212912000347,2.972,3.245
3374370,0.001068,0.0005687717865412476,2.971,3.245
2626546,0.001069,0.0005695424800189458,2.971,3.244
2974172,0.001071,0.000570313173496644,2.97,3.244
4804421,0.001072,0.000570863668837857,2.97,3.243
9401426,0.001073,0.0005711939660425848,2.969,3.243
3952269,0.001074,0.0005721848576567681,2.969,3.242
9075326,0.001076,0.0005726252539297386,2.968,3.242
3046658,0.001077,0.0005735060464756793,2.968,3.241
6205853,0.001078,0.0005736161455439218,2.967,3.241
4931944,0.00108,0.0005748272352945904,2.967,3.24
5391528,0.001081,0.0005751575324993183,2.966,3.24
8356532,0.001083,0.000576038325045259,2.965,3.24
3952023,0.001083,0.0005761484241135015,2.965,3.239
4621368,0.001086,0.0005769191175911998,2.964,3.239
8340536,0.001087,0.0005774696129324127,2.964,3.238
3712775,0.001088,0.0005777999101371405,2.963,3.238
5488274,0.001089,0.0005787908017513239,2.963,3.237
4357455,0.001091,0.0005792311980242943,2.962,3.237
8482051,0.001092,0.000580111990570235,2.962,3.236
735311,0.001093,0.0005804422877749627,2.961,3.236
8629562,0.001095,0.0005815432784573888,2.961,3.235
568675,0.001096,0.000581763476593874,2.96,3.235
7687766,0.001098,0.0005824240710033295,2.959,3.235
3429108,0.001098,0.0005828644672762999,2.959,3.234
5593921,0.001101,0.0005838553588904833,2.958,3.234
1552430,0.001102,0.000584185656095211,2.958,3.233
7337977,0.001103,0.0005846260523681814,2.957,3.233
2031114,0.001104,0.0005855068449141221,2.957,3.232
9458250,0.001106,0.0005860573402553352,2.956,3.232
766908,0.001107,0.0005868280337330334,2.956,3.231
5430558,0.001108,0.0005871583309377611,2.955,3.231
5655081,0.001109,0.000588259321620187,2.955,3.23
7717237,0.00111,0.0005895805104390982,2.955,3.229
7298284,0.001111,0.0005896906095073408,2.954,3.229
1708140,0.001113,0.0005909016992580094,2.954,3.228
4033199,0.001114,0.0005910117983262519,2.953,3.228
1315309,0.001116,0.0005918925908721928,2.952,3.228
1315315,0.001116,0.0005923329871451631,2.952,3.227
6826668,0.001119,0.0005932137796911039,2.951,3.227
3942078,0.001119,0.0005936541759640742,2.951,3.226
3951808,0.001121,0.0005946450675782576,2.95,3.226
6789208,0.001122,0.000595085463851228,2.95,3.225
4837529,0.001124,0.0005959662563971688,2.949,3.225
2703288,0.001125,0.0005964066526701391,2.949,3.224
2219621,0.001126,0.000596957148011352,2.948,3.224
1193471,0.001127,0.0005977278414890503,2.948,3.223
7702413,0.001129,0.000598608634034991,2.947,3.223
6650115,0.001129,0.000599159129376204,2.947,3.222
