,P,Exp P,Log P,Log Exp P
2723430,0.001681,0.000691338138730767,2.774,3.16
1736701,0.001684,0.0006926864334918216,2.774,3.159
5914020,0.001685,0.000693360580872349,2.773,3.159
1501659,0.001688,0.0006942594440463854,2.773,3.158
7198058,0.001689,0.0006944841598398945,2.772,3.158
5223801,0.001692,0.0006958324546009492,2.772,3.157
258914,0.001693,0.0006963942440847219,2.771,3.157
415912,0.001697,0.0006972931072587583,2.77,3.157
1356297,0.001697,0.0006975178230522674,2.77,3.156
1951970,0.001701,0.0006988661178133221,2.769,3.156
962952,0.001701,0.0006990908336068312,2.769,3.155
1216961,0.001705,0.0007005514862646404,2.768,3.155
3641428,0.001705,0.0007006638441613949,2.768,3.154
2751906,0.001706,0.0007023492126127132,2.768,3.153
5083943,0.001709,0.000702911002096486,2.767,3.153
6111615,0.001711,0.0007039222231672769,2.767,3.152
7360571,0.001712,0.0007042592968575407,2.766,3.152
8997577,0.001715,0.0007056075916185953,2.766,3.151
2445346,0.001716,0.0007059446653088589,2.765,3.151
4333377,0.00172,0.0007067311705861409,2.764,3.151
8609500,0.001721,0.0007071806021731591,2.764,3.15
155353,0.001724,0.0007080794653471955,2.763,3.15
7224244,0.001726,0.0007088659706244773,2.763,3.149
198523,0.001728,0.0007092030443147409,2.762,3.149
5854703,0.001731,0.0007104389811790411,2.762,3.148
2372412,0.001732,0.0007106636969725501,2.761,3.148
2261487,0.001734,0.0007121243496303593,2.761,3.147
4457167,0.001736,0.0007130232128043958,2.76,3.147
2323140,0.001737,0.0007136973601849231,2.76,3.146
7938215,0.001739,0.0007153827286362414,2.76,3.145
7401001,0.00174,0.0007156074444297505,2.759,3.145
2372355,0.001744,0.0007170680970875597,2.758,3.144
1515930,0.001746,0.0007186411076421235,2.758,3.143
2373236,0.001748,0.0007202141181966872,2.757,3.143
2173388,0.001748,0.0007203264760934418,2.757,3.142
7169993,0.001751,0.00072201184454476,2.757,3.141
258882,0.001752,0.0007221242024415146,2.756,3.141
879030,0.001755,0.0007236972129960784,2.756,3.14
9465165,0.001756,0.0007239219287895874,2.755,3.14
2337310,0.00176,0.000725045507757133,2.754,3.14
4714659,0.001761,0.0007253825814473966,2.754,3.139
3702197,0.001765,0.0007268432341052058,2.753,3.139
3195183,0.001765,0.0007269555920019604,2.753,3.138
8622300,0.001769,0.0007285286025565242,2.752,3.138
29158,0.001769,0.0007286409604532788,2.752,3.137
8997615,0.001773,0.0007298768973175788,2.751,3.137
8480814,0.001775,0.000730326328904597,2.751,3.136
4266559,0.001777,0.0007311128341818789,2.75,3.136
4332542,0.001778,0.0007320116973559153,2.75,3.135
7934883,0.001781,0.0007335847079104791,2.749,3.135
4149372,0.001781,0.0007336970658072336,2.749,3.134
420672,0.001784,0.0007353824342585519,2.749,3.133
8089143,0.001785,0.0007360565816390793,2.748,3.133
3695669,0.001786,0.0007370678027098702,2.748,3.132
8385687,0.001789,0.0007383037395741703,2.747,3.132
5199452,0.00179,0.0007388655290579431,2.747,3.131
8969463,0.001793,0.0007396520343352249,2.746,3.131
3695884,0.001796,0.0007405508975092613,2.746,3.13
8728655,0.001797,0.0007406632554060159,2.745,3.13
8689394,0.0018,0.0007422362659605797,2.745,3.129
7183900,0.001801,0.0007423486238573343,2.744,3.129
9278428,0.001804,0.0007439216344118979,2.744,3.128
7597986,0.001806,0.0007448204975859344,2.743,3.128
1167694,0.001807,0.0007456070028632163,2.743,3.127
6794479,0.00181,0.0007467305818307618,2.742,3.127
9183064,0.001812,0.0007474047292112891,2.742,3.126
5374597,0.001814,0.000748191234488571,2.741,3.126
298825,0.001817,0.0007490900976626075,2.741,3.125
4770792,0.001818,0.0007495395292496257,2.74,3.125
962901,0.001821,0.0007507754661139257,2.74,3.124
4745315,0.001822,0.0007508878240106803,2.739,3.124
2289608,0.001826,0.000752460834565244,2.738,3.124
8239875,0.001827,0.0007525731924619986,2.738,3.123
7206200,0.00183,0.0007542585609133169,2.738,3.122
4321723,0.001831,0.0007547079925003351,2.737,3.122
1153553,0.001835,0.000755494497777617,2.736,3.122
4745320,0.001837,0.0007560562872613898,2.736,3.121
1949670,0.001839,0.0007574045820224444,2.735,3.121
8080409,0.001839,0.000757741655712708,2.735,3.12
7238519,0.001843,0.0007590899504737626,2.734,3.12
7238586,0.001843,0.000759539382060781,2.734,3.119
9109552,0.001847,0.0007612247505120992,2.734,3.118
86691,0.001848,0.0007615618242023628,2.733,3.118
2378581,0.00185,0.000763022476860172,2.733,3.117
517753,0.001852,0.0007636966242406994,2.732,3.117
3215653,0.001856,0.0007648202032082449,2.731,3.116
8212947,0.00186,0.0007661684979692996,2.73,3.116
298840,0.00186,0.0007665055716595632,2.73,3.115
4819068,0.001863,0.0007683032980076361,2.73,3.114
1887671,0.001865,0.0007687527295946543,2.729,3.114
5160781,0.001868,0.0007701010243557089,2.729,3.113
1952035,0.001869,0.0007706628138394817,2.728,3.113
5459360,0.001872,0.0007718987507037818,2.728,3.112
315759,0.001873,0.0007723481822908,2.727,3.112
4443201,0.001875,0.0007735841191551001,2.727,3.111
3708198,0.001878,0.0007743706244323819,2.726,3.111
2892876,0.00188,0.0007753818455031729,2.726,3.11
5800908,0.001882,0.0007761683507804549,2.725,3.11
7169783,0.001884,0.0007771795718512457,2.725,3.109
8296431,0.001887,0.0007779660771285277,2.724,3.109
183205,0.00189,0.0007789772981993187,2.724,3.108
1758666,0.001891,0.0007790896560960731,2.723,3.108
298845,0.001893,0.0007807750245473915,2.723,3.107
5842907,0.001895,0.0007816738877214279,2.722,3.107
5269332,0.001898,0.0007825727508954643,2.722,3.106
8570436,0.001899,0.0007827974666889735,2.721,3.106
3633970,0.001903,0.0007843704772435372,2.721,3.105
9166133,0.001904,0.00078493226672731,2.72,3.105
3695872,0.001906,0.0007861682035916101,2.72,3.104
1225151,0.001908,0.0007865052772818737,2.719,3.104
8327919,0.001912,0.0007879659299396829,2.719,3.103
4546273,0.001913,0.0007880782878364374,2.718,3.103
2983891,0.001916,0.0007898760141845103,2.718,3.102
4198160,0.001917,0.0007901007299780194,2.717,3.102
9390350,0.00192,0.0007916737405325832,2.717,3.101
199151,0.001921,0.000792235530016356,2.716,3.101
6311985,0.001922,0.000793471466880656,2.716,3.1
4613511,0.001926,0.0007950444774352198,2.715,3.1
1184018,0.001926,0.0007952691932287288,2.715,3.099
5459371,0.001929,0.0007971792774735562,2.715,3.098
1588713,0.00193,0.0007974039932670654,2.714,3.098
2173391,0.001933,0.0007989770038216292,2.714,3.097
3276323,0.001935,0.0007994264354086474,2.713,3.097
6687102,0.001939,0.0008006623722729474,2.712,3.097
6532320,0.001939,0.000800774730169702,2.712,3.096
1715311,0.001944,0.0008021230249307566,2.711,3.096
3633517,0.001944,0.0008026848144145294,2.711,3.095
1777561,0.001947,0.0008044825407626023,2.711,3.094
9278421,0.001948,0.0008047072565561114,2.71,3.094
1220376,0.001951,0.0008063926250074297,2.71,3.093
5613053,0.001953,0.0008069544144912025,2.709,3.093
7420201,0.001957,0.0008081903513555025,2.708,3.092
3460099,0.00196,0.0008101004356003299,2.708,3.091
5507799,0.001962,0.0008112240145678755,2.707,3.091
8416432,0.001966,0.0008118981619484027,2.706,3.09
183210,0.001972,0.0008136958882964757,2.705,3.09
2445469,0.001972,0.0008138082461932301,2.705,3.089
4030965,0.001975,0.0008152688988510393,2.704,3.089
8216278,0.001975,0.0008157183304380576,2.704,3.088
878308,0.001978,0.000817628414682885,2.704,3.087
6433194,0.00198,0.0008183025620634123,2.703,3.087
258774,0.001982,0.0008194261410309579,2.703,3.086
2642809,0.001984,0.0008204373621017488,2.702,3.086
8776244,0.001985,0.0008213362252757853,2.702,3.085
568195,0.001988,0.0008232463095206127,2.702,3.084
6062675,0.001989,0.0008233586674173672,2.701,3.084
183231,0.001993,0.0008248193200751764,2.7,3.084
4176311,0.001993,0.0008251563937654401,2.7,3.083
8324548,0.001997,0.0008270664780102674,2.7,3.082
5437880,0.001998,0.0008274035517005312,2.699,3.082
6062755,0.002002,0.0008289765622550948,2.699,3.081
1086883,0.002003,0.000829201278048604,2.698,3.081
374324,0.002007,0.0008303248570161496,2.697,3.081
7832379,0.002007,0.0008308866464999223,2.697,3.08
86608,0.002012,0.0008325720149512406,2.696,3.08
679525,0.002012,0.0008327967307447497,2.696,3.079
3695666,0.002018,0.0008345944570928226,2.695,3.079
5160770,0.002018,0.0008347068149895771,2.695,3.078
2445663,0.002021,0.0008360551097506318,2.694,3.078
2111101,0.002022,0.0008366168992344045,2.694,3.077
4745316,0.002026,0.000837515762408441,2.693,3.077
8681571,0.002029,0.0008385269834792319,2.693,3.076
4661524,0.002031,0.0008394258466532684,2.692,3.076
6668240,0.002034,0.0008404370677240593,2.692,3.075
834401,0.002035,0.0008409988572078321,2.691,3.075
5839081,0.002038,0.0008424595098656413,2.691,3.074
5243380,0.00204,0.0008431336572461687,2.69,3.074
4829571,0.002042,0.0008443695941104687,2.69,3.073
798165,0.002045,0.0008452684572845051,2.689,3.073
1242722,0.002047,0.0008462796783552961,2.689,3.072
1242723,0.002049,0.0008472908994260871,2.688,3.072
1242752,0.00205,0.0008483021204968781,2.688,3.071
6062751,0.002052,0.0008502122047417055,2.688,3.07
3423360,0.002054,0.0008514481416060056,2.687,3.07
1242743,0.002056,0.0008521222889865329,2.687,3.069
8084484,0.002059,0.0008531335100573239,2.686,3.069
1817568,0.002061,0.0008541447311281149,2.686,3.068
880099,0.002064,0.000855380667992415,2.685,3.068
2908186,0.002065,0.0008560548153729423,2.685,3.067
6062678,0.002068,0.0008575154680307514,2.684,3.067
669206,0.002069,0.0008580772575145242,2.684,3.066
7347946,0.002072,0.0008600996996561062,2.684,3.065
3719257,0.002073,0.0008602120575528608,2.683,3.065
6687111,0.002076,0.0008620097839009336,2.683,3.064
1242715,0.002078,0.000862683931281461,2.682,3.064
3977540,0.002081,0.0008640322260425156,2.682,3.063
124471,0.002083,0.0008656052365970793,2.681,3.063
1236141,0.002083,0.0008660546681840975,2.681,3.062
9224612,0.002086,0.0008679647524289249,2.681,3.061
7375810,0.002087,0.0008680771103256794,2.68,3.061
9202295,0.002091,0.0008699871945705069,2.68,3.06
2323122,0.002092,0.0008703242682607706,2.679,3.06
1242738,0.002096,0.0008720096367120888,2.679,3.059
2356623,0.002097,0.000872234352505598,2.678,3.059
7185576,0.002101,0.0008740320788536708,2.678,3.058
896079,0.002102,0.0008741444367504253,2.677,3.058
8066328,0.002105,0.0008760545209952527,2.677,3.057
5640924,0.002107,0.0008769533841692892,2.676,3.057
6486749,0.002109,0.0008780769631368347,2.676,3.056
2996698,0.002112,0.0008785263947238529,2.675,3.056
304534,0.002115,0.0008800994052784167,2.675,3.055
5908621,0.002116,0.0008803241210719257,2.674,3.055
1217057,0.00212,0.0008821218474199987,2.674,3.054
5839101,0.002122,0.0008822342053167532,2.673,3.054
5181293,0.002126,0.0008835825000778079,2.672,3.054
6213264,0.002127,0.0008841442895615806,2.672,3.053
8666360,0.002131,0.000886054373806408,2.671,3.053
1736699,0.002131,0.0008861667317031625,2.671,3.052
2589099,0.002135,0.0008881891738447445,2.671,3.051
7379381,0.002136,0.0008884138896382536,2.67,3.051
8543360,0.00214,0.000890323973883081,2.67,3.05
2378584,0.002141,0.0008906610475733447,2.669,3.05
5372655,0.002145,0.000892346416024663,2.669,3.049
6430397,0.002146,0.0008930205634051904,2.668,3.049
4149381,0.002147,0.000894368858166245,2.668,3.048
6171418,0.002151,0.0008958295108240542,2.667,3.048
6675126,0.002153,0.0008965036582045814,2.667,3.047
7054407,0.002156,0.000897402521378618,2.666,3.047
5057181,0.00216,0.0008985261003461634,2.666,3.046
6611532,0.002161,0.0008990878898299362,2.665,3.046
268847,0.002166,0.0008999867530039726,2.664,3.046
7085128,0.002168,0.0009005485424877454,2.664,3.045
9443163,0.00217,0.0009026833425260819,2.664,3.044
2070331,0.002171,0.0009027957004228364,2.663,3.044
6891499,0.002175,0.0009047057846676639,2.663,3.043
1403087,0.002176,0.0009048181425644184,2.662,3.043
3423329,0.002181,0.0009065035110157367,2.661,3.043
479268,0.002182,0.0009068405847060004,2.661,3.042
3989827,0.002186,0.0009084135952605641,2.66,3.042
3928180,0.002187,0.0009089753847443369,2.66,3.041
3387174,0.002191,0.000910211321608637,2.659,3.041
7170560,0.002193,0.0009109978268859189,2.659,3.04
3977477,0.002196,0.0009116719742664462,2.658,3.04
8950539,0.0022,0.0009131326269242553,2.658,3.039
6096226,0.002201,0.0009132449848210099,2.657,3.039
8365468,0.002205,0.0009152674269625919,2.657,3.038
756060,0.002206,0.0009153797848593465,2.656,3.038
7698875,0.002209,0.0009172898691041739,2.656,3.037
6532358,0.002211,0.0009176269427944375,2.655,3.037
8408340,0.002216,0.0009188628796587376,2.654,3.037
5185322,0.002216,0.0009194246691425103,2.654,3.036
4205015,0.002221,0.000920772963903565,2.653,3.036
4111992,0.002223,0.0009215594691808469,2.653,3.035
2552900,0.002226,0.0009232448376321652,2.652,3.035
7420304,0.002227,0.0009236942692191834,2.652,3.034
6794452,0.002232,0.0009258290692575199,2.651,3.033
1536134,0.002236,0.0009279638692958564,2.651,3.032
5337232,0.002237,0.0009283009429861201,2.65,3.032
8924759,0.002241,0.000930098669334193,2.65,3.031
7993562,0.002242,0.0009306604588179658,2.649,3.031
3830261,0.002246,0.0009322334693725294,2.649,3.03
7268655,0.002247,0.0009327952588563022,2.648,3.03
4592269,0.00225,0.000934368269410866,2.648,3.029
5543363,0.002252,0.0009349300588946388,2.647,3.029
2372559,0.002255,0.0009365030694492025,2.647,3.028
781338,0.002257,0.0009379637221070117,2.646,3.028
3928113,0.002258,0.0009387502273842936,2.646,3.027
3830253,0.002263,0.0009408850274226301,2.645,3.026
2155879,0.002267,0.0009430198274609666,2.645,3.025
4228810,0.002268,0.0009432445432544757,2.644,3.025
2289361,0.002272,0.0009451546274993031,2.644,3.024
6911954,0.002273,0.0009453793432928122,2.643,3.024
6987425,0.002276,0.0009474017854343941,2.643,3.023
8390801,0.002278,0.0009483006486084306,2.642,3.023
5879655,0.002281,0.0009495365854727307,2.642,3.022
2532981,0.002283,0.0009509972381305399,2.641,3.022
5575006,0.002286,0.0009517837434078217,2.641,3.021
5801162,0.002289,0.0009531320381688764,2.64,3.021
6457448,0.002291,0.0009539185434461583,2.64,3.02
3915713,0.002294,0.0009548174066201947,2.639,3.02
7489695,0.002295,0.0009561657013812493,2.639,3.019
4530523,0.002299,0.0009570645645552858,2.638,3.019
9443146,0.002301,0.0009583005014195858,2.638,3.018
3965366,0.002305,0.0009604353014579224,2.637,3.018
6988543,0.002305,0.0009605476593546769,2.637,3.017
54131,0.00231,0.0009623453857027498,2.636,3.017
6430478,0.002311,0.000962794817289768,2.636,3.016
4714662,0.002315,0.000965041975224859,2.635,3.015
8278321,0.00232,0.0009671767752631956,2.635,3.014
4882012,0.002321,0.0009675138489534592,2.634,3.014
2038858,0.002324,0.0009694239331982866,2.634,3.013
4592230,0.002326,0.000970098080578814,2.633,3.013
5625523,0.00233,0.0009716710911333777,2.633,3.012
479279,0.002331,0.0009724575964106596,2.632,3.012
476334,0.002335,0.0009739182490684688,2.632,3.011
5154152,0.002337,0.0009745923964489961,2.631,3.011
5859362,0.002341,0.0009761654070035598,2.631,3.01
5923390,0.002342,0.0009771766280743507,2.63,3.01
4259115,0.002344,0.0009784125649386509,2.63,3.009
7198057,0.002347,0.0009789743544224238,2.629,3.009
8294902,0.002352,0.000980659722873742,2.629,3.008
4286321,0.002353,0.0009812215123575147,2.628,3.008
73336,0.002357,0.000982906880808833,2.628,3.007
7464319,0.002358,0.0009830192387055875,2.627,3.007
6430380,0.002364,0.000985154038743924,2.626,3.006
2038855,0.002368,0.0009875135545757698,2.626,3.005
7628591,0.002369,0.0009878506282660334,2.625,3.005
7270741,0.002373,0.0009897607125108608,2.625,3.004
418786,0.002375,0.000990996649375161,2.624,3.004
1812282,0.002377,0.000992007870445952,2.624,3.003
6992019,0.00238,0.0009927943757232337,2.623,3.003
10,0.002384,0.0009943673862777974,2.623,3.002
7198203,0.002386,0.0009949291757615703,2.622,3.002
1536109,0.002389,0.0009966145442128886,2.622,3.001
4948356,0.002391,0.0009972886915934158,2.621,3.001
4677253,0.002396,0.0009988617021479797,2.621,3.0
2873256,0.002397,0.0009991987758382432,2.62,3.0
8750249,0.002401,0.0010012212179798252,2.62,2.999
5263831,0.002402,0.0010018953653603525,2.619,2.999
418761,0.002404,0.0010034683759149164,2.619,2.998
3719276,0.002409,0.0010051537443662346,2.618,2.998
7486274,0.002409,0.0010058278917467619,2.618,2.997
2013110,0.002413,0.0010071761865078166,2.617,2.997
4457246,0.002415,0.0010081874075786076,2.617,2.996
2228908,0.002419,0.0010097604181331713,2.616,2.996
8677932,0.00242,0.0010104345655136985,2.616,2.995
3148087,0.002424,0.0010116705023779987,2.615,2.995
5800919,0.002426,0.0010127940813455443,2.615,2.994
7211962,0.00243,0.0010144794497968625,2.614,2.994
7197992,0.002432,0.0010151535971773898,2.614,2.993
3468173,0.002436,0.0010170636814222172,2.613,2.993
2875382,0.002437,0.0010175131130092355,2.613,2.992
4149376,0.002441,0.0010189737656670446,2.612,2.992
9296310,0.002444,0.001019872628841081,2.612,2.991
918668,0.002447,0.0010204344183248539,2.611,2.991
3516345,0.002451,0.0010221197867761721,2.611,2.99
8104493,0.002452,0.0010230186499502086,2.61,2.99
7993535,0.002458,0.0010240298710209996,2.609,2.99
8029262,0.002459,0.0010244793026080179,2.609,2.989
4884529,0.002464,0.0010256028815755632,2.608,2.989
1334797,0.002468,0.0010268388184398634,2.608,2.988
3219596,0.002469,0.0010272882500268817,2.607,2.988
8173321,0.002474,0.0010293106921684637,2.607,2.987
1123581,0.002475,0.001029423050065218,2.606,2.987
253141,0.002481,0.0010311084185165365,2.605,2.987
2038876,0.002481,0.0010316702080003092,2.605,2.986
7550314,0.002486,0.0010329061448646093,2.604,2.986
8061507,0.002489,0.001034029723832155,2.604,2.985
7169737,0.002492,0.0010352656606964549,2.603,2.985
2723026,0.002492,0.0010363892396640004,2.603,2.984
2732553,0.002497,0.0010387487554958461,2.603,2.983
2732551,0.002498,0.0010388611133926007,2.602,2.983
4530532,0.002504,0.0010408835555341825,2.601,2.983
5435779,0.002505,0.0010412206292244462,2.601,2.982
677919,0.002509,0.0010418947766049735,2.6,2.982
9392953,0.002513,0.001043580145056292,2.6,2.981
586550,0.002515,0.00104402957664331,2.599,2.981
1585574,0.00252,0.0010459396608881375,2.599,2.98
9309549,0.002521,0.0010462767345784012,2.598,2.98
80214,0.002525,0.0010484115346167376,2.598,2.979
1585491,0.002527,0.0010494227556875286,2.597,2.979
5160846,0.002529,0.0010507710504485833,2.597,2.978
5854704,0.002533,0.0010520069873128834,2.596,2.978
8880990,0.002534,0.0010532429241771834,2.596,2.977
9392967,0.002539,0.0010552653663187654,2.595,2.977
5009351,0.002539,0.001055602440009029,2.595,2.976
6628842,0.002544,0.0010577372400473657,2.594,2.976
724041,0.002544,0.0010580743137376292,2.594,2.975
3645290,0.00255,0.0010599843979824566,2.593,2.975
2732554,0.002552,0.0010605461874662295,2.593,2.974
5248181,0.002556,0.0010615574085370205,2.592,2.974
1804039,0.002559,0.0010630180611948296,2.592,2.973
2602656,0.002562,0.0010648157875429024,2.591,2.973
4834917,0.002564,0.0010653775770266753,2.591,2.972
404065,0.002568,0.0010666135138909752,2.59,2.972
480262,0.00257,0.0010678494507552754,2.59,2.971
404068,0.002574,0.001069984250793612,2.589,2.971
3854416,0.002574,0.0010703213244838755,2.589,2.97
7708863,0.00258,0.0010727931982124758,2.588,2.969
7991999,0.002585,0.0010752650719410759,2.588,2.968
8212959,0.002586,0.001075489787734585,2.587,2.968
6354833,0.002592,0.001077512229876167,2.586,2.968
1950904,0.002593,0.0010777369456696762,2.586,2.967
1134132,0.002598,0.0010793099562242398,2.585,2.967
4677275,0.002599,0.0010802088193982763,2.585,2.966
1834072,0.002603,0.0010826806931268764,2.585,2.965
2406355,0.002604,0.00108301776681714,2.584,2.965
2022222,0.002609,0.0010852649247522312,2.584,2.964
7564748,0.00261,0.001086051430029513,2.583,2.964
8189928,0.002612,0.0010877367984808313,2.583,2.963
7878199,0.002616,0.0010887480195516223,2.582,2.963
2384353,0.002618,0.0010902086722094316,2.582,2.962
2066712,0.002622,0.0010924558301445226,2.581,2.962
1238601,0.002623,0.0010927929038347863,2.581,2.961
124447,0.002627,0.0010952647775633864,2.581,2.96
685491,0.002628,0.0010959389249439139,2.58,2.96
7221921,0.002631,0.001097849009188741,2.58,2.959
9451773,0.002634,0.001098635514466023,2.579,2.959
2571487,0.002636,0.0011003208829173414,2.579,2.958
8953013,0.00264,0.0011016691776783959,2.578,2.958
1940345,0.002642,0.001102905114542696,2.578,2.957
8264064,0.002646,0.0011045904829940143,2.577,2.957
5473372,0.002648,0.0011053769882712963,2.577,2.956
5800824,0.002652,0.0011070623567226146,2.576,2.956
568182,0.002653,0.001107961219896651,2.576,2.955
2066698,0.002658,0.0011096465883479692,2.575,2.955
2445586,0.002659,0.0011105454515220057,2.575,2.954
5437710,0.002663,0.001113017325250606,2.575,2.953
8975214,0.002664,0.001113242041044115,2.574,2.953
2445585,0.002669,0.0011156015568759606,2.574,2.952
2258053,0.00267,0.0011157139147727152,2.573,2.952
6944544,0.002674,0.0011181857885013153,2.573,2.951
2445596,0.002677,0.0011200958727461427,2.572,2.951
2445548,0.002677,0.00112077002012667,2.572,2.95
4230035,0.002681,0.0011233542517520248,2.572,2.949
5268729,0.002683,0.0011236913254422884,2.571,2.949
1832064,0.002687,0.0011259384833773795,2.571,2.948
861695,0.002689,0.001127062062344925,2.57,2.948
8232805,0.002691,0.0011285227150027342,2.57,2.947
4646884,0.002695,0.0011299833676605435,2.569,2.947
8325990,0.002696,0.001131106946628089,2.569,2.946
8698748,0.002701,0.001132904672976162,2.568,2.946
480306,0.002702,0.0011338035361501983,2.568,2.945
573979,0.002708,0.0011359383361885347,2.567,2.945
9397953,0.002709,0.001136387767775553,2.567,2.944
8829523,0.002713,0.0011389719994009076,2.567,2.943
2996582,0.002714,0.0011393090730911714,2.566,2.943
535451,0.002718,0.0011416685889230169,2.566,2.942
6096240,0.00272,0.0011426798099938079,2.565,2.942
2013116,0.002721,0.0011442528205483718,2.565,2.941
2211425,0.002726,0.0011461629047931992,2.564,2.941
8751356,0.002727,0.0011468370521737264,2.564,2.94
8826356,0.002733,0.0011490842101088176,2.563,2.94
1194854,0.002734,0.0011495336416958357,2.563,2.939
4677302,0.002739,0.001152005515424436,2.562,2.939
8477400,0.00274,0.001152230231217945,2.562,2.938
1983816,0.002743,0.0011548144628432998,2.562,2.937
2013152,0.002745,0.0011553762523270725,2.561,2.937
2013129,0.002749,0.001157511052365409,2.561,2.936
781308,0.002752,0.0011590840629199727,2.56,2.936
834433,0.002754,0.0011602076418875183,2.56,2.935
513311,0.002758,0.0011622300840291003,2.559,2.935
4923854,0.00276,0.001162791873512873,2.559,2.934
7628715,0.002763,0.0011654884630349822,2.559,2.933
4259114,0.002764,0.001165825536725246,2.558,2.933
2013163,0.002769,0.0011681850525570917,2.558,2.932
7761052,0.002771,0.001169308631524637,2.557,2.932
4728828,0.002773,0.001170881642079201,2.557,2.931
2289356,0.002777,0.0011727917263240283,2.556,2.931
1356254,0.002778,0.0011735782316013102,2.556,2.93
1213098,0.002782,0.0011762748211234194,2.556,2.929
1589663,0.002783,0.0011764995369169286,2.555,2.929
5185359,0.002789,0.0011789714106455287,2.555,2.928
3989847,0.00279,0.0011793084843357924,2.554,2.928
5558720,0.002795,0.0011817803580643925,2.554,2.927
8889643,0.002796,0.00118245450544492,2.553,2.927
9211845,0.002801,0.0011844769475865017,2.553,2.926
5083499,0.002803,0.00118492637917352,2.552,2.926
1934245,0.002806,0.0011871735371086112,2.552,2.925
3032143,0.002809,0.001187960042385893,2.551,2.925
1242413,0.002815,0.001189982484527475,2.551,2.924
91646,0.002816,0.0011903195582177385,2.55,2.924
5023234,0.002821,0.0011926790740495843,2.55,2.923
5559012,0.002822,0.0011930161477398478,2.549,2.923
293152,0.002827,0.0011953756635716935,2.549,2.922
3396836,0.002829,0.0011959374530554662,2.548,2.922
7173320,0.002833,0.0011981846109905573,2.548,2.921
5717578,0.002835,0.0011991958320613483,2.547,2.921
1029290,0.002837,0.0012008812005126666,2.547,2.92
5631890,0.002842,0.0012034654321380212,2.546,2.92
5916771,0.002842,0.0012036901479315304,2.546,2.919
4592280,0.002848,0.001205824947969867,2.545,2.919
6341594,0.002849,0.0012064990953503942,2.545,2.918
5675559,0.002855,0.0012091956848725035,2.544,2.918
3219582,0.002855,0.001209308042769258,2.544,2.917
5154385,0.002861,0.0012114428428075946,2.543,2.917
4677246,0.002863,0.0012120046322913673,2.543,2.916
8291547,0.002868,0.0012142517902264584,2.542,2.916
8291816,0.002869,0.0012148135797102311,2.542,2.915
5921585,0.002872,0.0012176225271290952,2.542,2.914
8651701,0.002875,0.001218858463993395,2.541,2.914
8291817,0.002878,0.001220431474547959,2.541,2.913
4845187,0.002881,0.001221892127205768,2.54,2.913
3685888,0.002883,0.0012232404219668228,2.54,2.912
2992447,0.002888,0.0012245887167278773,2.539,2.912
3919418,0.00289,0.0012260493693856866,2.539,2.911
921582,0.002895,0.0012284088852175321,2.538,2.911
1202727,0.002896,0.0012288583168045505,2.538,2.91
4418116,0.002901,0.0012309931168428868,2.537,2.91
3188000,0.002902,0.0012317796221201689,2.537,2.909
3380267,0.002908,0.0012336897063649963,2.536,2.909
2013194,0.002909,0.0012345885695390327,2.536,2.908
9249329,0.002915,0.0012373975169578965,2.535,2.907
2445644,0.00292,0.001240318822273515,2.535,2.906
7066594,0.002921,0.0012406558959637784,2.534,2.906
2751033,0.002926,0.0012431277696923787,2.534,2.905
6045273,0.002928,0.0012442513486599243,2.533,2.905
891785,0.002932,0.0012460490750079972,2.533,2.904
1242797,0.002935,0.0012469479381820336,2.532,2.904
1668494,0.002939,0.001248858022426861,2.532,2.903
9203051,0.002942,0.0012497568856008974,2.531,2.903
7628379,0.002946,0.0012517793277424794,2.531,2.902
7628443,0.002948,0.0012530152646067793,2.53,2.902
4909897,0.002951,0.0012545882751613432,2.53,2.901
7404879,0.002955,0.0012568354330964341,2.529,2.901
2956155,0.002956,0.0012575095804769616,2.529,2.9
8080485,0.002962,0.0012600938121023163,2.528,2.9
1952012,0.002963,0.00126043088579258,2.528,2.899
5538393,0.002968,0.0012633521911081982,2.528,2.898
6687089,0.002969,0.0012634645490049528,2.527,2.898
1802587,0.002976,0.001266161138527062,2.526,2.898
6577073,0.002976,0.0012662734964238166,2.526,2.897
3982238,0.002982,0.0012688577280491715,2.525,2.897
5581293,0.002982,0.001269194801739435,2.525,2.896
7081121,0.002989,0.0012716666754680353,2.524,2.896
9505554,0.002989,0.0012721161070550534,2.524,2.895
2875340,0.002995,0.0012750374123706718,2.524,2.894
24680,0.002996,0.001275262128164181,2.523,2.894
4112029,0.003,0.0012779587176862902,2.523,2.893
3928520,0.003003,0.0012794193703440995,2.522,2.893
667475,0.003007,0.0012808800230019086,2.522,2.892
8313551,0.00301,0.0012820036019694542,2.521,2.892
3977549,0.003014,0.0012839136862142816,2.521,2.891
5558990,0.003017,0.0012851496230785818,2.52,2.891
9016404,0.00302,0.0012868349915299,2.52,2.89
5632774,0.003024,0.0012884080020844637,2.519,2.89
8728641,0.003027,0.0012897562968455184,2.519,2.889
3616434,0.003031,0.0012915540231935912,2.518,2.889
6055992,0.003035,0.0012927899600578912,2.518,2.888
1388750,0.003038,0.0012948124021994732,2.517,2.888
1532870,0.003039,0.0012957112653735096,2.517,2.887
315625,0.003045,0.0012969472022378097,2.516,2.887
4193851,0.00305,0.0012987449285858826,2.516,2.886
