,P,Exp P,Log P,Log Exp P
5396364,0.000193,0.00018716272418711291,3.714,3.728
2096885,0.000193,0.0001873871399235483,3.714,3.727
9480643,0.000193,0.00018772376352820138,3.714,3.726
6906276,0.000194,0.00018794817926463676,3.712,3.726
828807,0.000194,0.00018817259500107213,3.712,3.725
4565660,0.000194,0.00018862142647394292,3.712,3.724
147564,0.000195,0.0001890702579468137,3.71,3.723
9145009,0.000195,0.00018951908941968447,3.71,3.722
7633995,0.000195,0.00018996792089255525,3.71,3.721
9193977,0.000196,0.00019019233662899063,3.708,3.721
1633263,0.000196,0.000190416752365426,3.708,3.72
7529874,0.000196,0.0001908655838382968,3.708,3.719
1111519,0.000197,0.00019097779170651447,3.706,3.719
5025854,0.000197,0.00019131441531116756,3.706,3.718
4566046,0.000198,0.00019153883104760296,3.703,3.718
6263512,0.000198,0.00019165103891582064,3.703,3.717
680920,0.000199,0.00019198766252047372,3.701,3.717
4487322,0.000199,0.00019209987038869142,3.701,3.716
9333304,0.000199,0.00019254870186156218,3.701,3.715
4483383,0.0002,0.0001927731175979976,3.699,3.715
4694700,0.0002,0.00019299753333443297,3.699,3.714
7952294,0.0002,0.00019344636480730375,3.699,3.713
1111620,0.0002,0.0001938951962801745,3.699,3.712
5079664,0.000201,0.00019411961201660992,3.697,3.712
131874,0.000201,0.0001943440277530453,3.697,3.711
4572547,0.000202,0.00019479285922591606,3.695,3.71
8919222,0.000202,0.00019524169069878684,3.695,3.709
9307070,0.000203,0.00019569052217165763,3.693,3.708
144111,0.000203,0.0001961393536445284,3.693,3.707
5197400,0.000203,0.00019658818511739917,3.693,3.706
8918751,0.000204,0.00019681260085383455,3.69,3.706
1111619,0.000204,0.00019703701659026993,3.69,3.705
507169,0.000205,0.00019726143232670534,3.688,3.705
6674201,0.000205,0.00019748584806314072,3.688,3.704
1111390,0.000205,0.00019793467953601148,3.688,3.703
4565569,0.000206,0.00019804688740422918,3.686,3.703
1656330,0.000206,0.00019838351100888226,3.686,3.702
2014031,0.000207,0.00019894455034997073,3.684,3.701
7604407,0.000207,0.0001993933818228415,3.684,3.7
7819982,0.000208,0.0001997300054274946,3.682,3.7
7562496,0.000208,0.00019984221329571227,3.682,3.699
86648,0.000209,0.00020017883690036535,3.68,3.699
131851,0.000209,0.00020029104476858306,3.68,3.698
828660,0.000209,0.00020073987624145382,3.68,3.697
7562490,0.00021,0.00020085208410967152,3.678,3.697
4694690,0.00021,0.0002011887077143246,3.678,3.696
4694686,0.00021,0.0002016375391871954,3.678,3.695
828838,0.000211,0.00020197416279184847,3.676,3.695
9528461,0.000211,0.00020208637066006615,3.676,3.694
5781839,0.000211,0.00020253520213293693,3.676,3.693
6641211,0.000211,0.0002030962414740254,3.676,3.692
7982620,0.000212,0.00020343286507867848,3.674,3.692
6669522,0.000212,0.00020354507294689618,3.674,3.691
2275239,0.000212,0.00020399390441976694,3.674,3.69
5704049,0.000212,0.00020444273589263773,3.674,3.689
1719126,0.000213,0.0002047793594972908,3.672,3.689
2096824,0.000213,0.00020489156736550848,3.672,3.688
7345309,0.000214,0.00020545260670659695,3.67,3.687
3731790,0.000214,0.00020590143817946773,3.67,3.686
1479153,0.000214,0.00020635026965233852,3.67,3.685
2943145,0.000214,0.00020679910112520928,3.67,3.684
4048438,0.000215,0.00020691130899342698,3.668,3.684
1111437,0.000215,0.00020736014046629774,3.668,3.683
3042607,0.000215,0.00020780897193916853,3.668,3.682
4565627,0.000216,0.0002081455955438216,3.666,3.682
2340621,0.000216,0.0002082578034120393,3.666,3.681
6292568,0.000216,0.00020870663488491007,3.666,3.68
5856029,0.000217,0.00020926767422599853,3.664,3.679
3247826,0.000218,0.00020960429783065161,3.662,3.679
8374149,0.000218,0.00020971650569886932,3.662,3.678
1719089,0.000218,0.00021016533717174008,3.662,3.677
9133953,0.000218,0.00021072637651282857,3.662,3.676
7562509,0.000219,0.00021106300011748165,3.66,3.676
4694684,0.000219,0.00021117520798569932,3.66,3.675
1719589,0.000219,0.0002116240394585701,3.66,3.674
5180880,0.00022,0.0002119606630632232,3.658,3.674
4487357,0.00022,0.00021218507879965857,3.658,3.673
958602,0.00022,0.00021263391027252936,3.658,3.672
8056607,0.000221,0.00021285832600896474,3.656,3.672
783710,0.000221,0.00021308274174540012,3.656,3.671
9387138,0.000221,0.00021364378108648858,3.656,3.67
828721,0.000222,0.00021409261255935937,3.654,3.669
8808074,0.000222,0.00021454144403223015,3.654,3.668
5477042,0.000223,0.00021465365190044783,3.652,3.668
1719178,0.000223,0.00021510248337331861,3.652,3.667
9480091,0.000224,0.0002152146912415363,3.65,3.667
7689466,0.000224,0.00021555131484618937,3.65,3.666
507183,0.000224,0.00021611235418727786,3.65,3.665
2096897,0.000225,0.00021644897779193092,3.648,3.665
3576156,0.000225,0.00021656118566014862,3.648,3.664
2263602,0.000225,0.00021712222500123708,3.648,3.663
1111491,0.000226,0.00021723443286945479,3.646,3.663
1427468,0.000226,0.00021757105647410787,3.646,3.662
8277220,0.000227,0.00021790768007876095,3.644,3.662
6906609,0.000227,0.00021813209581519633,3.644,3.661
1111581,0.000228,0.00021824430368341403,3.642,3.661
9194008,0.000228,0.00021858092728806712,3.642,3.66
2954730,0.000229,0.00021902975876093788,3.64,3.659
7456818,0.000229,0.00021959079810202634,3.64,3.658
3885409,0.00023,0.00021992742170667942,3.638,3.658
507182,0.00023,0.00022003962957489712,3.638,3.657
1111579,0.000231,0.00022060066891598559,3.636,3.656
1111622,0.000232,0.00022104950038885637,3.635,3.656
6791363,0.000232,0.00022116170825707405,3.635,3.655
6393379,0.000232,0.00022161053972994483,3.635,3.654
6263219,0.000233,0.00022172274759816254,3.633,3.654
5616013,0.000233,0.0002221715790710333,3.633,3.653
8619660,0.000234,0.00022250820267568638,3.631,3.653
7229308,0.000234,0.00022262041054390408,3.631,3.652
5856941,0.000234,0.00022318144988499254,3.631,3.651
8333400,0.000235,0.00022329365775321025,3.629,3.651
4922692,0.000235,0.00022363028135786333,3.629,3.65
8254978,0.000236,0.0002238546970942987,3.627,3.65
9528618,0.000236,0.0002241913206989518,3.627,3.649
1482629,0.000236,0.00022475236004004025,3.627,3.648
9472901,0.000237,0.00022497677577647563,3.625,3.648
86636,0.000237,0.00022520119151291104,3.625,3.647
2545725,0.000238,0.0002256500229857818,3.623,3.647
1482631,0.000238,0.0002257622308539995,3.623,3.646
9133945,0.000238,0.00022621106232687026,3.623,3.645
3283223,0.000239,0.00022677210166795875,3.622,3.644
2096620,0.00024,0.0002272209331408295,3.62,3.644
4565752,0.00024,0.0002273331410090472,3.62,3.643
6263491,0.00024,0.00022778197248191797,3.62,3.642
1111508,0.000241,0.00022800638821835338,3.618,3.642
4694693,0.000241,0.00022834301182300646,3.618,3.641
2340560,0.000241,0.00022890405116409492,3.618,3.64
1798934,0.000241,0.00022935288263696568,3.618,3.639
4565611,0.000242,0.00022968950624161876,3.616,3.639
8806143,0.000242,0.00022991392197805417,3.616,3.638
8401072,0.000242,0.00023047496131914263,3.616,3.637
1719165,0.000243,0.000230699377055578,3.614,3.637
8901554,0.000243,0.0002310360006602311,3.614,3.636
8619655,0.000243,0.00023148483213310188,3.614,3.635
1088894,0.000244,0.00023193366360597264,3.613,3.635
5190095,0.000244,0.00023204587147419034,3.613,3.634
4946845,0.000244,0.0002326069108152788,3.613,3.633
764629,0.000245,0.0002330557422881496,3.611,3.633
8208604,0.000245,0.00023316795015636727,3.611,3.632
4565758,0.000245,0.00023361678162923805,3.611,3.631
1217709,0.000246,0.0002340656131021088,3.609,3.631
8832623,0.000246,0.00023417782097032651,3.609,3.63
5237537,0.000246,0.00023473886031141498,3.609,3.629
3208716,0.000246,0.00023529989965250347,3.609,3.628
4946790,0.000247,0.00023541210752072114,3.607,3.628
2087345,0.000247,0.00023586093899359193,3.607,3.627
4565740,0.000248,0.0002360853547300273,3.606,3.627
5156480,0.000249,0.0002363097704664627,3.604,3.627
1900284,0.000249,0.0002364219783346804,3.604,3.626
8009254,0.000249,0.00023687080980755118,3.604,3.625
8619648,0.00025,0.00023709522554398656,3.602,3.625
5084303,0.00025,0.00023743184914863964,3.602,3.624
4907027,0.000251,0.0002378806806215104,3.6,3.624
7890124,0.000251,0.0002379928884897281,3.6,3.623
2259552,0.000251,0.00023855392783081656,3.6,3.622
5061342,0.000252,0.00023900275930368735,3.599,3.622
828666,0.000252,0.00023911496717190502,3.599,3.621
2954703,0.000253,0.00023967600651299351,3.597,3.62
8619653,0.000254,0.00024023704585408198,3.595,3.619
5237535,0.000254,0.00024079808519517044,3.595,3.618
237192,0.000255,0.00024113470879982352,3.593,3.618
4946918,0.000255,0.0002413591245362589,3.593,3.617
237190,0.000255,0.00024192016387734736,3.593,3.616
4946970,0.000256,0.00024214457961378277,3.592,3.616
5061339,0.000256,0.00024248120321843585,3.592,3.615
1179933,0.000257,0.0002429300346913066,3.59,3.615
9193979,0.000257,0.00024304224255952431,3.59,3.614
4247229,0.000257,0.00024360328190061278,3.59,3.613
1482626,0.000258,0.00024382769763704816,3.588,3.613
7846093,0.000258,0.00024416432124170127,3.588,3.612
1989788,0.000259,0.000244613152714572,3.587,3.612
1719181,0.000259,0.0002447253605827897,3.587,3.611
4946785,0.000259,0.0002452863999238782,3.587,3.61
828867,0.000259,0.0002458474392649666,3.587,3.609
8806142,0.00026,0.0002461840628696197,3.585,3.609
7999717,0.00026,0.0002464084786060551,3.585,3.608
8976595,0.00026,0.0002469695179471436,3.585,3.607
1248700,0.000261,0.00024753055728823204,3.583,3.606
8619654,0.000261,0.0002480915966293205,3.583,3.605
470451,0.000262,0.0002482038044975382,3.582,3.605
828760,0.000262,0.000248652635970409,3.582,3.604
8318916,0.000263,0.00024887705170684437,3.58,3.604
1111649,0.000263,0.00024921367531149745,3.58,3.603
147694,0.000264,0.0002496625067843682,3.578,3.603
5061327,0.000264,0.00024977471465258594,3.578,3.602
6263647,0.000264,0.0002503357539936744,3.578,3.601
6263646,0.000264,0.00025100900120298054,3.578,3.6
7310073,0.000265,0.00025112120907119827,3.577,3.6
632617,0.000265,0.00025157004054406903,3.577,3.599
9333320,0.000266,0.0002519066641487221,3.575,3.599
8918871,0.000266,0.00025213107988515746,3.575,3.598
86664,0.000266,0.00025269211922624595,3.575,3.597
2097060,0.000267,0.0002531409506991167,3.573,3.597
6263687,0.000267,0.00025325315856733444,3.573,3.596
9193980,0.000267,0.0002538141979084229,3.573,3.595
4946979,0.000268,0.0002539264057766406,3.572,3.595
632602,0.000268,0.00025448744511772904,3.572,3.594
1450715,0.000268,0.00025504848445881753,3.572,3.593
409881,0.000269,0.0002551606923270352,3.57,3.593
8466158,0.000269,0.00025560952379990597,3.57,3.592
6414590,0.00027,0.00025594614740455905,3.569,3.592
8059141,0.00027,0.00025617056314099446,3.569,3.591
4922667,0.00027,0.0002568438103503006,3.569,3.59
5335560,0.000271,0.0002571804339549537,3.567,3.59
5061337,0.000271,0.0002574048496913891,3.567,3.589
7682919,0.000272,0.00025796588903247755,3.565,3.588
1604853,0.000272,0.00025852692837356604,3.565,3.587
828765,0.000273,0.0002592001755828722,3.564,3.586
175045,0.000273,0.00025976121492396064,3.564,3.585
1111478,0.000274,0.0002600978385286137,3.562,3.585
828702,0.000274,0.0002603222542650491,3.562,3.584
828699,0.000274,0.0002609955014743553,3.562,3.583
9453185,0.000274,0.0002615565408154437,3.562,3.582
2087338,0.000275,0.0002618931644200968,3.561,3.582
6263663,0.000275,0.0002622297880247499,3.561,3.581
828698,0.000275,0.0002627908273658384,3.561,3.58
828813,0.000276,0.00026335186670692687,3.559,3.579
8491171,0.000276,0.00026402511391623303,3.559,3.578
8619646,0.000277,0.00026458615325732147,3.558,3.577
5451905,0.000278,0.00026514719259840996,3.556,3.577
5061325,0.000278,0.00026525940046662764,3.556,3.576
5156541,0.000279,0.0002658204398077161,3.554,3.575
828770,0.000279,0.00026638147914880456,3.554,3.574
2857292,0.00028,0.00026683031062167537,3.553,3.574
1088835,0.00028,0.0002670547263581107,3.553,3.573
4565893,0.000281,0.0002676157656991992,3.551,3.572
828756,0.000281,0.0002682890129085054,3.551,3.571
828732,0.000282,0.00026840122077672306,3.55,3.571
828715,0.000282,0.0002688500522495938,3.55,3.57
828717,0.000282,0.0002695232994589,3.55,3.569
2527928,0.000283,0.00027019654666820615,3.548,3.568
828745,0.000283,0.00027075758600929463,3.548,3.567
2096628,0.000284,0.00027098200174573004,3.547,3.567
8068627,0.000284,0.0002714308332186008,3.547,3.566
4946975,0.000284,0.00027199187255968923,3.547,3.565
7683607,0.000285,0.00027221628829612464,3.545,3.565
9439930,0.000285,0.0002726651197689954,3.545,3.564
355341,0.000286,0.0002731139512418662,3.544,3.564
7004813,0.000286,0.0002732261591100839,3.544,3.563
2276888,0.000286,0.00027389940631939005,3.544,3.562
6263736,0.000287,0.00027401161418760773,3.542,3.562
7315807,0.000287,0.0002745726535286962,3.542,3.561
9453229,0.000287,0.00027513369286978465,3.542,3.56
1179789,0.000288,0.0002752459007380024,3.541,3.56
8809007,0.000289,0.0002758069400790908,3.539,3.559
1245082,0.000289,0.000276480187288397,3.539,3.558
8406174,0.00029,0.0002770412266294855,3.538,3.557
303082,0.000291,0.00027771447383879164,3.536,3.556
7999725,0.000291,0.0002783877210480978,3.536,3.555
8619694,0.000292,0.0002787243446527509,3.535,3.555
764625,0.000292,0.00027894876038918624,3.535,3.554
1141855,0.000293,0.0002792853839938393,3.533,3.554
4750873,0.000293,0.0002796220075984924,3.533,3.553
3458672,0.000294,0.00027973421546671014,3.532,3.553
9193905,0.000294,0.00028029525480779857,3.532,3.552
828713,0.000295,0.00028085629414888706,3.53,3.552
124227,0.000295,0.00028096850201710474,3.53,3.551
828686,0.000296,0.0002814173334899755,3.529,3.551
6263710,0.000296,0.0002815295413581932,3.529,3.55
6121410,0.000297,0.0002822027885674994,3.527,3.549
1885727,0.000297,0.00028287603577680556,3.527,3.548
4902132,0.000298,0.00028298824364502323,3.526,3.548
2698341,0.000298,0.0002835492829861117,3.526,3.547
3884166,0.000299,0.0002836614908543294,3.524,3.547
1656743,0.000299,0.00028422253019541783,3.524,3.546
5386817,0.0003,0.0002847835695365063,3.523,3.545
4926389,0.0003,0.0002854568167458125,3.523,3.544
8865151,0.000301,0.0002856812324822479,3.521,3.544
1111495,0.000301,0.00028613006395511865,3.521,3.543
131845,0.000302,0.00028646668755977174,3.52,3.543
7682923,0.000303,0.0002868033111644248,3.519,3.542
5126915,0.000303,0.000287476558373731,3.519,3.541
5180953,0.000304,0.00028792538984660174,3.517,3.541
5759101,0.000304,0.00028814980558303715,3.517,3.54
9307102,0.000304,0.0002888230527923433,3.517,3.539
7682931,0.000305,0.000288935260660561,3.516,3.539
3576160,0.000306,0.0002894963000016495,3.514,3.538
2096635,0.000306,0.0002901695472109556,3.514,3.537
596978,0.000307,0.0002902817550791733,3.513,3.537
9453199,0.000307,0.00029084279442026176,3.513,3.536
1885839,0.000308,0.00029140383376135025,3.511,3.536
7682651,0.000308,0.0002915160416295679,3.511,3.535
9453235,0.000308,0.0002921892888388741,3.511,3.534
7207083,0.000309,0.0002926381203117449,3.51,3.534
1604843,0.000309,0.00029286253604818025,3.51,3.533
5132972,0.00031,0.00029319915965283334,3.509,3.533
6710897,0.00031,0.0002935357832574864,3.509,3.532
6408633,0.000311,0.0002937601989939218,3.507,3.532
8302714,0.000311,0.0002942090304667926,3.507,3.531
5396458,0.000312,0.00029465786193966334,3.506,3.531
6263761,0.000312,0.00029488227767609875,3.506,3.53
9335526,0.000312,0.0002955555248854049,3.506,3.529
5181088,0.000313,0.0002957799406218403,3.504,3.529
6292695,0.000313,0.0002962287720947111,3.504,3.528
7447214,0.000314,0.00029690201930401724,3.503,3.527
1719576,0.000315,0.0002975752665133234,3.502,3.526
9043594,0.000316,0.0002979118901179765,3.5,3.526
8865155,0.000316,0.0002982485137226296,3.5,3.525
2698358,0.000317,0.00029869734519550033,3.499,3.525
8318907,0.000317,0.00029892176093193574,3.499,3.524
2990311,0.000317,0.00029959500814124185,3.499,3.523
4975464,0.000318,0.00029993163174589493,3.498,3.523
6433253,0.000318,0.000300268255350548,3.498,3.522
828750,0.000319,0.00030071708682341883,3.496,3.522
8918862,0.000319,0.0003010537104280719,3.496,3.521
2096087,0.00032,0.00030150254190094267,3.495,3.521
7345429,0.00032,0.0003017269576373781,3.495,3.52
5329368,0.000321,0.0003022879969784665,3.493,3.52
5084666,0.000321,0.00030240020484668424,3.493,3.519
2987750,0.000322,0.0003026246205831196,3.492,3.519
6670046,0.000322,0.00030307345205599035,3.492,3.518
6393358,0.000323,0.0003031856599242081,3.491,3.518
3117,0.000323,0.0003037466992652965,3.491,3.517
9026002,0.000324,0.00030385890713351425,3.489,3.517
4710964,0.000325,0.0003045321543428204,3.488,3.516
2248580,0.000325,0.0003052054015521266,3.488,3.515
9043596,0.000326,0.000305766440893215,3.487,3.515
1419655,0.000326,0.0003058786487614327,3.487,3.514
5384845,0.000326,0.00030655189597073886,3.487,3.513
9030309,0.000327,0.00030711293531182735,3.485,3.513
8918670,0.000327,0.00030733735104826275,3.485,3.512
6040807,0.000328,0.0003080105982575689,3.484,3.511
7562015,0.000329,0.00030857163759865735,3.483,3.511
4946920,0.000329,0.0003086838454668751,3.483,3.51
2248694,0.000329,0.0003094693005443989,3.483,3.509
1885823,0.00033,0.0003099181320172697,3.481,3.509
4565690,0.00033,0.0003101425477537051,3.481,3.508
396744,0.000331,0.00031081579496301126,3.48,3.507
3516970,0.000332,0.00031115241856766434,3.479,3.507
3114,0.000332,0.0003116012500405351,3.479,3.506
2248631,0.000333,0.00031205008151340586,3.478,3.506
1900153,0.000333,0.00031227449724984126,3.478,3.505
5856259,0.000334,0.000312723328722712,3.476,3.505
828652,0.000334,0.0003130599523273651,3.476,3.504
3576089,0.000335,0.00031373319953667127,3.475,3.503
7682949,0.000335,0.0003145186546141951,3.475,3.502
2857266,0.000336,0.0003147430703506305,3.474,3.502
9033477,0.000336,0.0003151919018235013,3.474,3.501
828672,0.000337,0.00031575294116458977,3.472,3.501
6972272,0.000337,0.00031586514903280744,3.472,3.5
8056604,0.000338,0.0003163139805056782,3.471,3.5
382679,0.000338,0.0003166506041103313,3.471,3.499
764645,0.000338,0.00031732385131963745,3.471,3.498
8976712,0.000339,0.00031754826705607286,3.47,3.498
175574,0.000339,0.00031810930639716135,3.47,3.497
2189489,0.00034,0.000318221514265379,3.469,3.497
5132990,0.000341,0.0003186703457382498,3.467,3.497
764612,0.000341,0.0003188947614746852,3.467,3.496
4486429,0.000342,0.00031934359294755595,3.466,3.496
414555,0.000342,0.00031956800868399135,3.466,3.495
8747247,0.000342,0.0003203534637615152,3.466,3.494
7602647,0.000343,0.0003206900873661683,3.465,3.494
3214088,0.000343,0.00032102671097082136,3.465,3.493
8918850,0.000344,0.00032113891883903904,3.463,3.493
1020392,0.000344,0.0003218121660483452,3.463,3.492
5080038,0.000345,0.0003220365817847806,3.462,3.492
9193841,0.000345,0.00032248541325765137,3.462,3.491
8552398,0.000346,0.00032270982899408677,3.461,3.491
7562033,0.000346,0.0003232708683351752,3.461,3.49
1284575,0.000347,0.00032338307620339294,3.46,3.49
1885861,0.000347,0.0003240563234126991,3.46,3.489
1885924,0.000348,0.00032450515488556986,3.458,3.489
5061312,0.000348,0.00032472957062200527,3.458,3.488
5856820,0.000349,0.00032517840209487603,3.457,3.488
1607967,0.000349,0.0003255150256995291,3.457,3.487
7340025,0.00035,0.00032596385717239987,3.456,3.487
3071258,0.00035,0.00032630048077705295,3.456,3.486
2217510,0.000351,0.00032663710438170603,3.455,3.486
4244623,0.000351,0.0003269737279863591,3.455,3.485
7741110,0.000352,0.0003271981437227945,3.453,3.485
3996814,0.000353,0.0003276469751956653,3.452,3.485
1276134,0.000353,0.00032775918306388296,3.452,3.484
86886,0.000353,0.0003285446381414068,3.452,3.483
414485,0.000354,0.0003287690538778422,3.451,3.483
8466159,0.000354,0.0003293300932189307,3.451,3.482
4358743,0.000355,0.00032989113256001913,3.45,3.482
3043924,0.000355,0.00033000334042823686,3.45,3.481
4486457,0.000355,0.0003307887955057607,3.45,3.48
8465710,0.000356,0.0003310132112421961,3.449,3.48
7682978,0.000356,0.00033157425058328454,3.449,3.479
2708546,0.000357,0.0003316864584515022,3.447,3.479
6263656,0.000357,0.0003323597056608084,3.447,3.478
934567,0.000358,0.0003329207450018969,3.446,3.478
2708550,0.000358,0.0003331451607383323,3.446,3.477
6906271,0.000359,0.00033359399221120304,3.445,3.477
2096880,0.000359,0.00033381840794763845,3.445,3.476
2708531,0.00036,0.0003339306158158561,3.444,3.476
2210208,0.00036,0.0003346038630251623,3.444,3.475
6263134,0.000361,0.00033471607089337996,3.442,3.475
2847285,0.000362,0.00033527711023446845,3.441,3.475
2096071,0.000362,0.00033538931810268613,3.441,3.474
5680442,0.000362,0.00033617477318020997,3.441,3.473
6109638,0.000363,0.0003362869810484277,3.44,3.473
4695038,0.000364,0.00033684802038951614,3.439,3.473
6292392,0.000364,0.00033696022825773387,3.439,3.472
9208646,0.000364,0.0003377456833352577,3.439,3.471
660944,0.000365,0.00033819451480812847,3.438,3.471
3296197,0.000365,0.00033853113841278155,3.438,3.47
7031682,0.000366,0.0003392043856220877,3.437,3.47
7447203,0.000366,0.0003393165934903054,3.437,3.469
7345379,0.000367,0.0003397654249631762,3.435,3.469
9043712,0.000367,0.0003401020485678293,3.435,3.468
8666204,0.000368,0.00034032646430426464,3.434,3.468
6614655,0.000369,0.00034088750364535313,3.433,3.467
2832543,0.000369,0.00034167295872287697,3.433,3.466
414560,0.00037,0.00034178516659109465,3.432,3.466
8044268,0.000371,0.00034223399806396546,3.431,3.466
6393367,0.000371,0.0003424584138004008,3.431,3.465
1240978,0.000372,0.0003429072452732716,3.429,3.465
1309885,0.000372,0.0003432438688779247,3.429,3.464
6710853,0.000373,0.0003439171160872308,3.428,3.464
2020409,0.000373,0.00034402932395544855,3.428,3.463
6106807,0.000374,0.0003441415318236662,3.427,3.463
4201076,0.000374,0.0003448147790329724,3.427,3.462
4006909,0.000375,0.00034548802624227856,3.426,3.462
2276395,0.000375,0.00034560023411049623,3.426,3.461
3247841,0.000376,0.0003462734813198024,3.425,3.461
828873,0.000376,0.00034638568918802013,3.425,3.46
6263717,0.000377,0.0003467223127926732,3.424,3.46
3466225,0.000377,0.00034717114426554397,3.424,3.459
8089896,0.000378,0.0003473955600019793,3.423,3.459
175315,0.000378,0.0003479565993430678,3.423,3.458
6668962,0.000379,0.0003482932229477209,3.421,3.458
6641214,0.000379,0.00034874205442059165,3.421,3.457
8208669,0.00038,0.00034919088589346247,3.42,3.457
414405,0.00038,0.0003496397173663332,3.42,3.456
6263715,0.000381,0.0003503129645756394,3.419,3.456
414568,0.000381,0.00035042517244385707,3.419,3.455
6263714,0.000381,0.0003512106275213809,3.419,3.454
1270065,0.000382,0.0003514350432578163,3.418,3.454
7604397,0.000382,0.0003519960825989048,3.418,3.453
3576136,0.000383,0.00035222049833534016,3.417,3.453
3576144,0.000383,0.00035278153767642864,3.417,3.452
3884195,0.000384,0.00035311816128108173,3.416,3.452
9453190,0.000384,0.00035367920062217016,3.416,3.451
8483637,0.000385,0.0003537914084903879,3.415,3.451
4311213,0.000386,0.000354128032095041,3.413,3.451
3734437,0.000387,0.00035435244783147633,3.412,3.451
2653754,0.000387,0.00035446465569969406,3.412,3.45
6614608,0.000388,0.0003552501107772179,3.411,3.449
8068620,0.000389,0.0003558111501183064,3.41,3.449
9528456,0.000389,0.00035614777372295947,3.41,3.448
5304819,0.000389,0.0003569332288004833,3.41,3.447
9026005,0.00039,0.000357045436668701,3.409,3.447
6068600,0.000391,0.00035738206027335407,3.408,3.447
5086114,0.000391,0.00035771868387800715,3.408,3.446
764631,0.000392,0.00035794309961444256,3.407,3.446
3409141,0.000392,0.0003586163468237487,3.407,3.445
86688,0.000393,0.0003587285546919664,3.406,3.445
414434,0.000393,0.00035940180190127257,3.406,3.444
764628,0.000394,0.0003598506333741433,3.405,3.444
6614618,0.000394,0.0003601872569787964,3.405,3.443
409904,0.000395,0.0003608605041881026,3.403,3.443
4592085,0.000395,0.000361084919924538,3.403,3.442
6641213,0.000395,0.0003618703750020618,3.403,3.441
8229811,0.000396,0.0003624314143431503,3.402,3.441
4926399,0.000396,0.0003627680379478034,3.402,3.44
5156494,0.000397,0.0003631046615524564,3.401,3.44
6263746,0.000398,0.00036355349302532724,3.4,3.439
1719101,0.000398,0.0003643389481028511,3.4,3.438
2857301,0.000399,0.0003645633638392865,3.399,3.438
8743148,0.000399,0.00036523661104859265,3.399,3.437
3954052,0.0004,0.0003653488189168103,3.398,3.437
1245059,0.0004,0.0003660220661261165,3.398,3.436
3720669,0.000401,0.0003663586897307696,3.397,3.436
574908,0.000401,0.000366919729071858,3.397,3.435
823470,0.000402,0.0003674807684129465,3.396,3.435
1425179,0.000402,0.0003678173920175996,3.396,3.434
8467950,0.000403,0.00036815401562225266,3.395,3.434
9194037,0.000403,0.0003686028470951234,3.395,3.433
7461227,0.000404,0.00036905167856799424,3.394,3.433
1767673,0.000404,0.000369500510040865,3.394,3.432
2335889,0.000405,0.00037017375725017116,3.393,3.432
4486478,0.000405,0.00037028596511838884,3.393,3.431
6710879,0.000406,0.00037051038085482424,3.391,3.431
1719123,0.000407,0.0003710714201959127,3.39,3.431
2708474,0.000407,0.0003711836280641304,3.39,3.43
6263547,0.000407,0.00037196908314165425,3.39,3.429
414581,0.000408,0.0003720812910098719,3.389,3.429
9030383,0.000408,0.00037286674608739577,3.389,3.428
9193954,0.000409,0.0003730911618238312,3.388,3.428
4247156,0.000409,0.00037376440903313734,3.388,3.427
2013821,0.00041,0.00037398882476957275,3.387,3.427
6106838,0.00041,0.0003745498641106612,3.387,3.426
4285227,0.000411,0.0003747742798470966,3.386,3.426
2302244,0.000412,0.00037544752705640275,3.385,3.425
9193990,0.000413,0.00037578415066105583,3.384,3.425
5551621,0.000414,0.0003760085663974912,3.383,3.425
6106875,0.000414,0.00037634519000214427,3.383,3.424
8918900,0.000415,0.00037668181360679735,3.382,3.424
8150537,0.000415,0.00037724285294788584,3.382,3.423
6263874,0.000416,0.00037746726868432125,3.381,3.423
8044202,0.000416,0.0003780283080254097,3.381,3.422
4247103,0.000417,0.00037858934736649817,3.38,3.422
2857291,0.000417,0.00037892597097115125,3.38,3.421
2197620,0.000418,0.00037903817883936893,3.379,3.421
5781736,0.000418,0.00037982363391689277,3.379,3.42
7719458,0.000419,0.0003802724653897636,3.378,3.42
7719476,0.000419,0.00038072129686263434,3.378,3.419
3056457,0.000419,0.0003815067519401582,3.378,3.418
8916765,0.00042,0.0003817311676765936,3.377,3.418
3113339,0.00042,0.00038240441488589976,3.377,3.417
7719475,0.000421,0.0003826288306223351,3.376,3.417
7046138,0.000422,0.0003833020778316413,3.375,3.416
1656159,0.000422,0.00038419974077738285,3.375,3.415
7019293,0.000423,0.000384872987986689,3.374,3.415
1141871,0.000423,0.00038509740372312437,3.374,3.414
118893,0.000424,0.0003852096115913421,3.373,3.414
8110125,0.000424,0.00038599506666886594,3.373,3.413
2210246,0.000425,0.000386331690273519,3.372,3.413
6414806,0.000425,0.0003868927296146075,3.372,3.412
5889607,0.000426,0.0003870049374828252,3.371,3.412
124636,0.000426,0.000387790392560349,3.371,3.411
3023,0.000427,0.00038857584763787287,3.37,3.411
2698284,0.000427,0.0003886880555060906,3.37,3.41
8254924,0.000428,0.00038924909484717903,3.369,3.41
1111368,0.000428,0.0003895857184518321,3.369,3.409
7562022,0.000429,0.000390371173529356,3.368,3.409
3884176,0.000429,0.0003904833813975737,3.368,3.408
6614634,0.00043,0.00039093221287044445,3.367,3.408
8405217,0.00043,0.00039138104434331526,3.367,3.407
