,P,Exp P,Log P,Log Exp P
7625922,0.000406,0.0002409668230278771,3.391,3.618
3950504,0.000407,0.00024119919219183842,3.39,3.618
3751412,0.000407,0.00024131537677381907,3.39,3.617
4050157,0.000408,0.00024178011510174167,3.389,3.617
2630333,0.000408,0.00024189629968372233,3.389,3.616
5365660,0.000409,0.00024212866884768363,3.388,3.616
7933214,0.00041,0.0002424772225936256,3.387,3.615
1104172,0.000411,0.0002427095917575869,3.386,3.615
8481034,0.000411,0.00024294196092154821,3.386,3.614
3821732,0.000412,0.00024317433008550952,3.385,3.614
5828070,0.000412,0.0002435228838314515,3.385,3.613
7385199,0.000413,0.00024387143757739345,3.384,3.613
5975349,0.000414,0.0002439876221593741,3.383,3.613
3043987,0.000414,0.00024410380674135475,3.383,3.612
5496212,0.000415,0.0002443361759053161,3.382,3.612
2630335,0.000416,0.00024468472965125804,3.381,3.611
7625917,0.000416,0.0002452656525611613,3.381,3.61
3076743,0.000417,0.00024538183714314194,3.38,3.61
8099000,0.000417,0.0002458465754710646,3.38,3.609
3473381,0.000418,0.00024619512921700656,3.379,3.609
381913,0.000418,0.00024642749838096786,3.379,3.608
6824981,0.000419,0.0002465436829629485,3.378,3.608
7869045,0.000419,0.00024689223670889047,3.378,3.607
4603658,0.00042,0.00024712460587285177,3.377,3.607
7621731,0.00042,0.0002474731596187937,3.377,3.606
381972,0.000422,0.00024758934420077437,3.375,3.606
2124498,0.000422,0.00024805408252869703,3.375,3.605
815769,0.000423,0.00024828645169265833,3.374,3.605
3907692,0.000424,0.00024851882085661964,3.373,3.605
4605593,0.000424,0.0002486350054386003,3.373,3.604
117757,0.000425,0.0002490997437665229,3.372,3.604
3076108,0.000425,0.00024921592834850354,3.372,3.603
7385378,0.000426,0.0002493321129304842,3.371,3.603
2950972,0.000427,0.0002495644820944455,3.37,3.603
3821729,0.000427,0.0002497968512584068,3.37,3.602
7625913,0.000428,0.0002499130358403875,3.369,3.602
416719,0.000429,0.00025026158958632946,3.368,3.602
5122885,0.000429,0.0002503777741683101,3.368,3.601
603513,0.00043,0.0002506101433322714,3.367,3.601
5496218,0.00043,0.00025095869707821337,3.367,3.6
7772277,0.000431,0.0002515396199881166,3.366,3.599
4050318,0.000431,0.00025212054289801993,3.366,3.598
7784523,0.000432,0.0002522367274800006,3.365,3.598
3180422,0.000432,0.0002527014658079232,3.365,3.597
7933220,0.000433,0.00025281765038990384,3.364,3.597
5057426,0.000433,0.00025328238871782645,3.364,3.596
7625908,0.000434,0.00025351475788178775,3.363,3.596
6522139,0.000434,0.0002538633116277297,3.363,3.595
5097439,0.000435,0.0002539794962097104,3.362,3.595
3180163,0.000435,0.000254444234537633,3.362,3.594
7385505,0.000436,0.00025456041911961366,3.361,3.594
7933221,0.000436,0.00025502515744753627,3.361,3.593
3401449,0.000437,0.0002551413420295169,3.36,3.593
6522103,0.000438,0.0002556060803574395,3.359,3.592
1007235,0.000439,0.00025618700326734284,3.358,3.591
8152969,0.00044,0.00025641937243130414,3.357,3.591
5882555,0.000441,0.0002567679261772461,3.356,3.59
7905810,0.000442,0.00025711647992318805,3.355,3.59
5748834,0.000442,0.00025734884908714935,3.355,3.589
4751987,0.000443,0.00025758121825111065,3.354,3.589
8406001,0.000443,0.0002579297719970526,3.354,3.588
7402665,0.000444,0.0002582783257429946,3.353,3.588
4474215,0.000444,0.00025862687948893657,3.353,3.587
4760623,0.000445,0.0002589754332348785,3.352,3.587
6522138,0.000445,0.0002592078023988398,3.352,3.586
7788428,0.000446,0.0002593239869808205,3.351,3.586
1200015,0.000447,0.0002597887253087431,3.35,3.585
8563344,0.000448,0.00026025346363666574,3.349,3.585
6522150,0.000448,0.0002603696482186464,3.349,3.584
1237610,0.000449,0.0002606020173826077,3.348,3.584
7625912,0.00045,0.00026071820196458834,3.347,3.584
1306454,0.000451,0.00026095057112854965,3.346,3.583
4158142,0.000452,0.0002615314940384529,3.345,3.582
8405988,0.000453,0.0002619962323663755,3.344,3.582
8252581,0.000454,0.00026222860153033686,3.343,3.581
1685369,0.000455,0.00026246097069429817,3.342,3.581
6824976,0.000455,0.0002628095244402401,3.342,3.58
2527864,0.000456,0.00026292570902222077,3.341,3.58
8405989,0.000456,0.0002633904473501434,3.341,3.579
1959773,0.000457,0.00026350663193212403,3.34,3.579
3806151,0.000457,0.00026397137026004663,3.34,3.578
673979,0.000458,0.0002644361085879693,3.339,3.578
2107131,0.000458,0.00026455229316994994,3.339,3.577
8270487,0.000459,0.00026501703149787255,3.338,3.577
6909777,0.000459,0.00026524940066183385,3.338,3.576
381921,0.000459,0.0002658303235717371,3.338,3.575
815879,0.00046,0.00026617887731767906,3.337,3.575
1685341,0.00046,0.0002664112464816404,3.337,3.574
8270484,0.00046,0.0002671083539735243,3.337,3.573
7869081,0.000461,0.0002674569077194663,3.336,3.573
2065272,0.000461,0.0002676892768834276,3.336,3.572
4752057,0.000462,0.00026803783062936953,3.335,3.572
1685348,0.000462,0.0002682701997933309,3.335,3.571
4972153,0.000463,0.0002687349381212535,3.334,3.571
5827681,0.000463,0.00026885112270323415,3.334,3.57
8162957,0.000464,0.00026931586103115675,3.333,3.57
2100430,0.000464,0.00026954823019511806,3.333,3.569
6522147,0.000465,0.0002701291531050213,3.333,3.568
7933191,0.000466,0.00027024533768700196,3.332,3.568
4972149,0.000466,0.0002707100760149246,3.332,3.567
2552197,0.000467,0.0002712909989248279,3.331,3.567
2542899,0.000468,0.00027140718350680853,3.33,3.566
3473374,0.00047,0.0002719881064167118,3.328,3.565
8504474,0.000471,0.0002722204755806731,3.327,3.565
1867791,0.000472,0.00027268521390859575,3.326,3.564
416773,0.000473,0.000273266136818499,3.325,3.563
7034826,0.000473,0.00027384705972840226,3.325,3.562
5198583,0.000474,0.0002745441672202862,3.324,3.561
4474196,0.000475,0.0002751250901301895,3.323,3.56
8010661,0.000476,0.0002753574592941508,3.322,3.56
2510647,0.000477,0.0002758221976220734,3.321,3.559
1040813,0.000478,0.0002764031205319767,3.321,3.558
5174013,0.000478,0.0002771002280238606,3.321,3.557
5827484,0.000479,0.00027721641260584125,3.32,3.557
5122875,0.00048,0.0002775649663517832,3.319,3.557
7855825,0.00048,0.00027768115093376386,3.319,3.556
2109708,0.000481,0.0002782620738436671,3.318,3.556
370103,0.000481,0.00027837825842564777,3.318,3.555
2109639,0.000481,0.0002789591813355511,3.318,3.554
6286927,0.000482,0.0002791915504995124,3.317,3.554
7933187,0.000483,0.0002794239196634737,3.316,3.554
8479532,0.000483,0.000279656288827435,3.316,3.553
1867801,0.000483,0.00028023721173733824,3.316,3.552
7933188,0.000484,0.0002807019500652609,3.315,3.552
2918052,0.000484,0.0002809343192292222,3.315,3.551
5694470,0.000485,0.0002811666883931835,3.314,3.551
370136,0.000486,0.0002813990575571448,3.313,3.551
2776506,0.000486,0.00028151524213912546,3.313,3.55
6524079,0.000487,0.0002818637958850674,3.312,3.55
815878,0.000487,0.00028221234963100937,3.312,3.549
9078451,0.000489,0.00028290945712289333,3.311,3.548
7385220,0.000489,0.0002834903800327966,3.311,3.547
6101006,0.00049,0.00028360656461477724,3.31,3.547
154590,0.000491,0.0002839551183607192,3.309,3.547
2437880,0.000491,0.0002841874875246805,3.309,3.546
5827857,0.000492,0.00028453604127062245,3.308,3.546
5320859,0.000492,0.00028488459501656445,3.308,3.545
5122878,0.000493,0.00028511696418052576,3.307,3.545
1867790,0.000493,0.0002854655179264677,3.307,3.544
1740647,0.000493,0.0002861626254183516,3.307,3.543
5184463,0.000494,0.00028651117916429357,3.306,3.543
6492659,0.000494,0.0002868597329102356,3.306,3.542
8001097,0.000494,0.00028744065582013884,3.306,3.541
7155378,0.000495,0.0002877892095660808,3.305,3.541
7386067,0.000496,0.00028813776331202274,3.305,3.54
7622426,0.000497,0.00028860250163994535,3.304,3.54
4406365,0.000497,0.0002888348708039067,3.304,3.539
815882,0.000497,0.00028941579371380996,3.304,3.538
5121287,0.000498,0.0002895319782957906,3.303,3.538
6286940,0.000499,0.00028964816287777126,3.302,3.538
7155484,0.000502,0.00029011290120569387,3.299,3.537
5827711,0.000503,0.0002905776395336165,3.298,3.537
4405902,0.000503,0.00029081000869757783,3.298,3.536
7785460,0.000505,0.00029150711618946174,3.297,3.535
3460149,0.000506,0.000292088039099365,3.296,3.534
4696402,0.000507,0.00029243659284530695,3.295,3.534
7764616,0.000507,0.00029278514659124896,3.295,3.533
3075024,0.000508,0.0002929013311732296,3.294,3.533
7692803,0.000508,0.00029348225408313286,3.294,3.532
812369,0.000509,0.0002935984386651135,3.293,3.532
101121,0.00051,0.0002940631769930361,3.292,3.532
1442863,0.00051,0.00029417936157501677,3.292,3.531
7938105,0.000512,0.0002947602844849201,3.291,3.531
7083391,0.000512,0.00029487646906690073,3.291,3.53
4752163,0.000513,0.00029510883823086203,3.29,3.53
7218171,0.000514,0.00029557357655878464,3.289,3.529
7385428,0.000515,0.0002959221303047266,3.288,3.529
205543,0.000515,0.0002961544994686879,3.288,3.528
5827824,0.000516,0.0002963868686326492,3.287,3.528
3361214,0.000516,0.00029685160696057186,3.287,3.527
6782723,0.000518,0.00029731634528849446,3.286,3.527
2927253,0.000518,0.00029754871445245577,3.286,3.526
1617434,0.000519,0.00029801345278037837,3.285,3.526
8420792,0.000519,0.00029824582194433967,3.285,3.525
6060427,0.000519,0.00029894292943622363,3.285,3.524
1615136,0.00052,0.0002990591140182043,3.284,3.524
265499,0.000521,0.0002992914831821656,3.283,3.524
616508,0.000522,0.00029964003692810754,3.282,3.523
1073613,0.000523,0.0003002209598380108,3.281,3.523
5678325,0.000523,0.00030033714441999145,3.281,3.522
8611313,0.000525,0.00030091806732989476,3.28,3.522
7905859,0.000525,0.0003010342519118754,3.28,3.521
6522127,0.000526,0.00030161517482177867,3.279,3.521
7651935,0.000526,0.0003017313594037593,3.279,3.52
7385526,0.000527,0.00030207991314970127,3.278,3.52
3293385,0.000528,0.0003024284668956432,3.277,3.519
1396177,0.000529,0.0003031255743875272,3.277,3.518
9086622,0.00053,0.00030347412813346914,3.276,3.518
7273619,0.000531,0.0003038226818794111,3.275,3.517
7651941,0.000532,0.0003042874202073337,3.274,3.517
5827393,0.000532,0.000304519789371295,3.274,3.516
7868998,0.000533,0.0003047521585352563,3.273,3.516
4642947,0.000534,0.0003051007122811983,3.272,3.516
1073610,0.000534,0.00030521689686317896,3.272,3.515
3074969,0.000535,0.00030591400435506287,3.272,3.514
154561,0.000535,0.0003066111118469468,3.272,3.513
7907498,0.000536,0.0003068434810109081,3.271,3.513
8259844,0.000536,0.00030730821933883074,3.271,3.512
416731,0.000537,0.00030754058850279204,3.27,3.512
3180432,0.000538,0.0003076567730847727,3.269,3.512
8320777,0.000538,0.00030800532683071465,3.269,3.511
5618026,0.000539,0.00030823769599467595,3.268,3.511
4213555,0.00054,0.00030870243432259856,3.268,3.51
5391779,0.000541,0.00030893480348655986,3.267,3.51
3506616,0.000541,0.0003093995418144825,3.267,3.509
4792297,0.000542,0.0003096319109784438,3.266,3.509
7651931,0.000542,0.0003102128338883471,3.266,3.508
1251839,0.000543,0.0003104452030523084,3.265,3.508
7035438,0.000544,0.00031079375679825033,3.264,3.508
5975285,0.000544,0.000310909941380231,3.264,3.507
5975282,0.000546,0.00031137467970815364,3.263,3.507
7385195,0.000546,0.00031160704887211495,3.263,3.506
7937970,0.000547,0.0003121879717820182,3.262,3.506
2249806,0.000547,0.00031230415636399885,3.262,3.505
9083937,0.000548,0.00031276889469192146,3.261,3.505
1960445,0.000548,0.00031300126385588276,3.261,3.504
1867778,0.000549,0.00031358218676578607,3.26,3.504
3043595,0.000549,0.0003136983713477667,3.26,3.503
8224978,0.000551,0.0003145116634216313,3.259,3.502
600179,0.000552,0.0003147440325855926,3.258,3.502
8270587,0.000552,0.00031520877091351524,3.258,3.501
7855752,0.000553,0.0003155573246594572,3.257,3.501
5814001,0.000553,0.00031590587840539915,3.257,3.5
7625931,0.000554,0.00031613824756936045,3.256,3.5
9046324,0.000555,0.00031660298589728306,3.256,3.499
6524511,0.000556,0.000316951539643225,3.255,3.499
4329505,0.000557,0.000317300093389167,3.254,3.499
4661810,0.000557,0.00031741627797114767,3.254,3.498
6824974,0.000558,0.00031799720088105093,3.253,3.498
8796595,0.000558,0.0003181133854630316,3.253,3.497
7385636,0.00056,0.0003188104929549155,3.252,3.496
5122911,0.000561,0.00031915904670085744,3.251,3.496
8859956,0.000561,0.0003196237850287801,3.251,3.495
5678305,0.000562,0.0003198561541927414,3.25,3.495
7385568,0.000563,0.000320320892520664,3.249,3.494
3002134,0.000564,0.0003210180000125479,3.249,3.493
4047369,0.000565,0.0003213665537584899,3.248,3.493
7385504,0.000566,0.0003217151075044319,3.247,3.493
2950966,0.000566,0.0003218312920864125,3.247,3.492
2671328,0.000567,0.00032229603041433513,3.246,3.492
5004932,0.000567,0.00032252839957829643,3.246,3.491
7941910,0.000568,0.00032322550707018034,3.246,3.49
7725394,0.000569,0.00032380642998008365,3.245,3.49
5057458,0.000569,0.00032403879914404495,3.245,3.489
5891184,0.00057,0.0003241549837260256,3.244,3.489
3482443,0.00057,0.00032473590663592886,3.244,3.488
4474003,0.000571,0.0003248520912179095,3.243,3.488
6922061,0.000572,0.0003255491987097935,3.243,3.487
6060465,0.000573,0.0003257815678737548,3.242,3.487
7385297,0.000574,0.00032589775245573543,3.241,3.487
4752171,0.000575,0.00032613012161969673,3.24,3.487
6140345,0.000575,0.0003262463062016774,3.24,3.486
1617417,0.000576,0.00032705959827554194,3.24,3.485
5184444,0.000577,0.00032729196743950324,3.239,3.485
7306075,0.000578,0.00032764052118544525,3.238,3.485
2868716,0.000579,0.0003277567057674259,3.237,3.484
480495,0.00058,0.00032856999784129046,3.237,3.483
8226030,0.000581,0.0003291509207511937,3.236,3.483
7855680,0.000581,0.00032926710533317437,3.236,3.482
2286769,0.000582,0.00032973184366109703,3.235,3.482
3473365,0.000583,0.00032996421282505833,3.234,3.482
1661020,0.000583,0.000330080397407039,3.234,3.481
9217150,0.000584,0.0003307775048989229,3.234,3.48
9217146,0.000585,0.0003310098740628842,3.233,3.48
7674692,0.000586,0.0003312422432268455,3.232,3.48
2918083,0.000586,0.0003315907969727875,3.232,3.479
674053,0.000587,0.0003320555353007101,3.231,3.479
7385317,0.000587,0.0003322879044646714,3.231,3.478
7385388,0.000588,0.00033310119653853597,3.231,3.477
4543725,0.000589,0.0003332173811205166,3.23,3.477
7568396,0.00059,0.0003339144886124006,3.229,3.476
6325001,0.000591,0.0003346115961042845,3.228,3.475
2488605,0.000592,0.00033542488817814905,3.228,3.474
8255247,0.000593,0.0003356572573421104,3.227,3.474
8270378,0.000594,0.00033623818025201366,3.226,3.473
8633868,0.000595,0.00033670291857993627,3.225,3.473
4474214,0.000595,0.00033693528774389757,3.225,3.472
8354332,0.000597,0.0003372838414898395,3.224,3.472
3385187,0.000598,0.0003377485798177622,3.223,3.471
6511677,0.000599,0.00033856187189162674,3.223,3.47
7385561,0.0006,0.0003389104256375687,3.222,3.47
7651940,0.0006,0.00033925897938351065,3.222,3.469
351833,0.000601,0.00033949134854747195,3.221,3.469
1632338,0.000602,0.00033983990229341396,3.22,3.469
6512065,0.000603,0.00034007227145737526,3.22,3.468
7385329,0.000604,0.0003406531943672785,3.219,3.468
4529819,0.000604,0.0003408855635312398,3.219,3.467
7973818,0.000605,0.0003412341172771818,3.218,3.467
8230236,0.000605,0.00034169885560510443,3.218,3.466
8405850,0.000607,0.00034239596309698834,3.217,3.465
4061619,0.000608,0.0003427445168429303,3.216,3.465
1661009,0.000608,0.0003432092551708529,3.216,3.464
1740651,0.000609,0.00034332543975283355,3.215,3.464
6914060,0.00061,0.0003440225472447175,3.215,3.463
7385562,0.000611,0.00034483583931858207,3.214,3.462
8634088,0.000612,0.000345184393064524,3.213,3.462
6197691,0.000612,0.00034564913139244663,3.213,3.461
8900377,0.000614,0.0003461138697203693,3.212,3.461
1685371,0.000614,0.0003463462388843306,3.212,3.46
2692146,0.000615,0.00034669479263027254,3.211,3.46
932331,0.000616,0.0003470433463762145,3.21,3.46
7776433,0.000616,0.00034715953095819515,3.21,3.459
4662017,0.000618,0.00034762426928611775,3.209,3.459
3074950,0.000619,0.00034797282303205976,3.208,3.458
5254141,0.00062,0.0003487861151059243,3.208,3.457
3806252,0.000621,0.0003491346688518663,3.207,3.457
2815738,0.000621,0.0003495994071797889,3.207,3.456
984503,0.000622,0.00034971559176176953,3.206,3.456
4474063,0.000623,0.0003504126992536535,3.206,3.455
4474230,0.000624,0.00035099362216355675,3.205,3.455
2868727,0.000624,0.00035122599132751805,3.205,3.454
1746515,0.000625,0.00035157454507346,3.204,3.454
470348,0.000625,0.00035203928340138267,3.204,3.453
3875220,0.000626,0.0003526202063112859,3.203,3.453
3505663,0.000626,0.0003528525754752472,3.203,3.452
364186,0.000627,0.0003536658675491118,3.203,3.451
4213603,0.000628,0.0003544791596229764,3.202,3.45
4473882,0.000629,0.00035506008253287965,3.201,3.45
2868741,0.000629,0.00035529245169684095,3.201,3.449
673952,0.000631,0.00035610574377070557,3.2,3.448
1893156,0.000632,0.00035633811293466687,3.199,3.448
154589,0.000633,0.0003569190358445701,3.199,3.447
674161,0.000634,0.0003574999587544734,3.198,3.447
2437338,0.000635,0.00035761614333645403,3.197,3.447
3345577,0.000635,0.0003577323279184347,3.197,3.446
3431663,0.000636,0.0003585456199922993,3.197,3.445
8275465,0.000637,0.00035912654290220255,3.196,3.445
7248579,0.000637,0.00035935891206616386,3.196,3.444
4595977,0.000638,0.00035959128123012516,3.195,3.444
6097465,0.000638,0.00036017220414002847,3.195,3.443
2437282,0.000639,0.0003606369424679511,3.194,3.443
1237617,0.00064,0.0003611016807958737,3.194,3.442
1893159,0.000641,0.00036121786537785433,3.193,3.442
7385394,0.000642,0.000361334049959835,3.192,3.442
7218162,0.000642,0.00036191497286973824,3.192,3.441
4792295,0.000644,0.00036272826494360285,3.191,3.44
3015621,0.000645,0.0003633091878535061,3.19,3.44
3345578,0.000645,0.0003635415570174674,3.19,3.439
5496227,0.000647,0.0003637739261814287,3.189,3.439
3821977,0.000648,0.0003641224799273707,3.188,3.439
3015610,0.000648,0.000364354849091332,3.188,3.438
1285119,0.00065,0.00036505195658321593,3.187,3.438
673954,0.00065,0.00036528432574717723,3.187,3.437
3506503,0.000651,0.0003654005103291579,3.186,3.437
4579892,0.000651,0.0003660976178210418,3.186,3.436
1614050,0.000653,0.00036656235614896445,3.185,3.436
3507980,0.000654,0.0003669109098949064,3.184,3.435
7973815,0.000655,0.00036772420196877096,3.184,3.434
7855756,0.000656,0.00036795657113273227,3.183,3.434
189861,0.000657,0.0003680727557147129,3.182,3.434
7985280,0.000657,0.00036865367862461623,3.182,3.433
110545,0.000659,0.00036935078611650014,3.181,3.433
7692764,0.000659,0.0003694669706984808,3.181,3.432
2437281,0.00066,0.00036958315528046144,3.18,3.432
6761184,0.000661,0.0003702802627723454,3.18,3.431
8563374,0.000662,0.000370745001100268,3.179,3.431
7776425,0.000662,0.0003712097394281906,3.179,3.43
3074953,0.000663,0.0003714421085921519,3.178,3.43
2787489,0.000663,0.00037202303150205517,3.178,3.429
6197906,0.000665,0.00037272013899393913,3.177,3.429
7035574,0.000665,0.0003728363235759198,3.177,3.428
868517,0.000666,0.000373765800231765,3.177,3.427
3507985,0.000667,0.00037411435397770694,3.176,3.427
1867615,0.000668,0.00037446290772364895,3.175,3.427
7791621,0.000669,0.0003745790923056296,3.175,3.426
364214,0.00067,0.0003748114614695909,3.174,3.426
1226356,0.000671,0.00037516001521553286,3.173,3.426
6432438,0.000672,0.0003755085689614748,3.173,3.425
8230237,0.000673,0.00037585712270741677,3.172,3.425
1545540,0.000674,0.0003759733072893974,3.171,3.425
744268,0.000674,0.00037632186103533937,3.171,3.424
1661023,0.000676,0.00037678659936326203,3.17,3.424
3075907,0.000677,0.000377135153109204,3.169,3.424
5975318,0.000677,0.00037725133769118464,3.169,3.423
3508026,0.000679,0.0003778322606010879,3.168,3.423
364171,0.000679,0.0003780646297650492,3.168,3.422
7525529,0.00068,0.0003782969989290105,3.167,3.422
2393039,0.00068,0.00037899410642089446,3.167,3.421
2386586,0.000682,0.000379807398494759,3.166,3.42
8224947,0.000684,0.0003807368751506043,3.165,3.419
7035584,0.000685,0.00038108542889654624,3.164,3.419
8572240,0.000685,0.00038155016722446884,3.164,3.418
7868864,0.000686,0.0003824796438803141,3.164,3.417
6524291,0.000687,0.00038259582846229476,3.163,3.417
679902,0.000688,0.00038306056679021736,3.162,3.417
5891199,0.000688,0.00038329293595417866,3.162,3.416
3043583,0.00069,0.0003838738588640819,3.161,3.416
662518,0.000691,0.0003842224126100239,3.161,3.415
7035550,0.000692,0.0003844547817739852,3.16,3.415
1898877,0.000693,0.0003848033355199272,3.159,3.415
3002153,0.000693,0.0003850357046838885,3.159,3.414
7035579,0.000695,0.00038584899675775305,3.158,3.414
154544,0.000695,0.0003859651813397337,3.158,3.413
1893130,0.000696,0.0003864299196676563,3.157,3.413
3180433,0.000697,0.00038689465799557896,3.157,3.412
640530,0.000698,0.0003874755809054822,3.156,3.412
4603653,0.000699,0.0003877079500694435,3.156,3.411
7471912,0.0007,0.0003881726883973661,3.155,3.411
364168,0.000701,0.0003885212421433081,3.154,3.411
1661012,0.000701,0.0003886374267252888,3.154,3.41
364172,0.000701,0.000389566903381134,3.154,3.409
3877468,0.000702,0.0003904963800369792,3.154,3.408
2674720,0.000703,0.0003908449337829212,3.153,3.408
5496239,0.000703,0.0003913096721108438,3.153,3.407
5975333,0.000704,0.00039142585669282447,3.152,3.407
364176,0.000705,0.00039223914876668903,3.152,3.406
4849114,0.000706,0.00039247151793065033,3.151,3.406
3806238,0.000707,0.0003931686254225343,3.151,3.405
267823,0.000708,0.00039374954833243755,3.15,3.405
1661003,0.000709,0.0003938657329144182,3.149,3.405
7746935,0.000709,0.0003940981020783795,3.149,3.404
6142409,0.00071,0.00039502757873422477,3.149,3.403
4465759,0.000711,0.0003951437633162054,3.148,3.403
698802,0.000712,0.0003958408708080893,3.148,3.402
7035570,0.000713,0.00039630560913601193,3.147,3.402
4579887,0.000714,0.0003966541628819539,3.146,3.402
4107652,0.000714,0.0003967703474639346,3.146,3.401
3505697,0.000716,0.00039711890120987654,3.145,3.401
401198,0.000717,0.0003974674549558185,3.144,3.401
3956541,0.000718,0.0003976998241197798,3.144,3.4
735657,0.000719,0.00039804837786572175,3.143,3.4
5548176,0.00072,0.000398629300775625,3.143,3.399
1685322,0.000721,0.00039874548535760566,3.142,3.399
1545502,0.000722,0.0003994425928494896,3.141,3.399
8001258,0.000722,0.0003995587774314703,3.141,3.398
5999481,0.000724,0.00040037206950533483,3.14,3.398
7267492,0.000724,0.0004004882540873155,3.14,3.397
1960432,0.000725,0.00040141773074316075,3.14,3.396
3505681,0.000726,0.00040165009990712205,3.139,3.396
1103273,0.000727,0.00040234720739900596,3.138,3.395
8172033,0.000729,0.0004030443148908899,3.137,3.395
6922049,0.000729,0.0004032766840548512,3.137,3.394
8229757,0.000731,0.0004040899761287158,3.136,3.394
4603648,0.000731,0.00040420616071069643,3.136,3.393
6485819,0.000732,0.00040467089903861904,3.135,3.393
8547814,0.000732,0.0004051356373665417,3.135,3.392
3247118,0.000734,0.00040571656027644495,3.134,3.392
1632277,0.000735,0.0004060651140223869,3.134,3.391
5254085,0.000736,0.0004065298523503095,3.133,3.391
2437255,0.000736,0.00040699459067823217,3.133,3.39
712007,0.000737,0.0004079240673340774,3.133,3.389
22556,0.000738,0.00040827262108001933,3.132,3.389
4605544,0.000739,0.00040850499024398064,3.131,3.389
7386057,0.00074,0.0004088535439899226,3.131,3.388
7645395,0.000741,0.00040908591315388395,3.13,3.388
1086228,0.000742,0.00040978302064576785,3.13,3.387
8466313,0.000743,0.0004098992052277485,3.129,3.387
5122795,0.000744,0.0004103639435556711,3.128,3.387
7367760,0.000744,0.00041071249730161306,3.128,3.386
3043574,0.000746,0.0004115257893754777,3.127,3.386
2868704,0.000746,0.00041164197395745833,3.127,3.385
6524276,0.000748,0.00041257145061330354,3.126,3.385
2488961,0.000748,0.0004126876351952842,3.126,3.384
3075898,0.000749,0.00041361711185112945,3.126,3.383
6524192,0.00075,0.00041384948101509076,3.125,3.383
516008,0.000751,0.00041454658850697466,3.124,3.382
8000746,0.000753,0.0004153598805808393,3.123,3.382
3385200,0.000753,0.00041547606516281993,3.123,3.381
8773660,0.000755,0.00041617317265470384,3.122,3.381
6524257,0.000755,0.00041640554181866514,3.122,3.38
6524200,0.000756,0.0004165217264006458,3.121,3.38
7784510,0.000758,0.00041710264931054905,3.12,3.38
8270471,0.000759,0.00041745120305649105,3.12,3.379
178903,0.000759,0.00041838067971233626,3.12,3.378
7095783,0.00076,0.0004184968642943169,3.119,3.378
2617508,0.000761,0.00041931015636818153,3.119,3.377
7645344,0.000762,0.0004194263409501622,3.118,3.377
6524292,0.000763,0.0004198910792780848,3.117,3.377
7471908,0.000764,0.0004203558176060074,3.117,3.376
6316857,0.000765,0.0004205881867699687,3.116,3.376
2762488,0.000766,0.00042128529426185265,3.116,3.375
6511930,0.000767,0.00042151766342581396,3.115,3.375
781562,0.000767,0.00042221477091769786,3.115,3.374
3654673,0.000769,0.0004225633246636398,3.114,3.374
4473970,0.000769,0.0004232604321555238,3.114,3.373
6859787,0.00077,0.000424189908811369,3.114,3.372
6754944,0.000771,0.0004246546471392916,3.113,3.372
6022976,0.000772,0.0004248870163032529,3.112,3.372
5487872,0.000773,0.0004251193854672142,3.112,3.371
8354329,0.000774,0.0004254679392131562,3.111,3.371
3446376,0.000776,0.0004259326775410788,3.11,3.371
6088689,0.000776,0.0004261650467050401,3.11,3.37
8900353,0.000777,0.0004270945233608853,3.11,3.369
8900372,0.000778,0.000427559261688808,3.109,3.369
364278,0.000779,0.00042814018459871124,3.108,3.368
2001438,0.00078,0.00042906966125455645,3.108,3.367
2934577,0.000782,0.0004291858458365371,3.107,3.367
3074929,0.000783,0.0004299991379104017,3.106,3.367
507163,0.000783,0.00043011532249238236,3.106,3.366
7035206,0.000784,0.0004310447991482276,3.106,3.365
7035201,0.000785,0.00043139335289416953,3.105,3.365
945232,0.000785,0.0004320904603860535,3.105,3.364
4810954,0.000787,0.00043243901413199544,3.104,3.364
1545538,0.000787,0.0004330199370418987,3.104,3.363
5678187,0.000788,0.00043313612162387935,3.103,3.363
4473750,0.000789,0.0004340655982797246,3.103,3.362
3507164,0.00079,0.0004347627057716085,3.102,3.362
416772,0.000791,0.0004351112595175505,3.102,3.361
5827960,0.000792,0.0004359245515914151,3.101,3.361
2001437,0.000792,0.00043604073617339574,3.101,3.36
6524245,0.000794,0.000436621659083299,3.1,3.36
5891020,0.000794,0.0004370863974112216,3.1,3.359
8419795,0.000796,0.0004378996894850862,3.099,3.359
1960436,0.000796,0.0004381320586490475,3.099,3.358
2053802,0.000798,0.0004389453507229121,3.098,3.358
3907550,0.000798,0.00043906153530489273,3.098,3.357
6523366,0.000799,0.00043964245821479604,3.097,3.357
8971769,0.000799,0.00044010719654271864,3.097,3.356
1960459,0.000801,0.00044057193487064125,3.096,3.356
8582818,0.000802,0.0004411528577805445,3.096,3.355
6524250,0.000803,0.0004419661498544091,3.095,3.355
2193625,0.000803,0.00044208233443638977,3.095,3.354
2326458,0.000804,0.00044312799567421563,3.095,3.353
6754853,0.000805,0.0004432441802561963,3.094,3.353
6754939,0.000806,0.00044417365691204155,3.094,3.352
6754968,0.000807,0.0004447545798219448,3.093,3.352
6524149,0.000807,0.0004452193181498674,3.093,3.351
7884764,0.000809,0.00044568405647779007,3.092,3.351
2182760,0.000809,0.0004462649793876933,3.092,3.35
5533265,0.000811,0.0004470782714615579,3.091,3.35
