,P,Exp P,Log P,Log Exp P
2806262,0.00149,0.0006584920422117624,2.827,3.181
4095259,0.001492,0.0006590426208423743,2.826,3.181
3336465,0.001495,0.0006597033151991085,2.825,3.181
2385663,0.001496,0.0006600336623774757,2.825,3.18
5098290,0.001498,0.0006608044724603322,2.824,3.18
4440252,0.001499,0.0006614651668170664,2.824,3.179
9702319,0.001502,0.0006627865555305348,2.823,3.179
2887305,0.001502,0.0006630067869827796,2.823,3.178
2300964,0.001505,0.0006639978285178809,2.822,3.178
3835447,0.001506,0.0006645484071484927,2.822,3.177
510845,0.001509,0.0006657596801358387,2.821,3.177
6573021,0.001509,0.0006660900273142058,2.821,3.176
5856814,0.001512,0.0006669709531231848,2.82,3.176
9289852,0.001513,0.000667631647479919,2.82,3.175
8891170,0.001516,0.0006687328047411427,2.819,3.175
9702324,0.001517,0.0006691732676456322,2.819,3.174
9453179,0.001519,0.0006696137305501217,2.818,3.174
9715296,0.001521,0.0006707148878113454,2.818,3.173
3835458,0.001523,0.0006712654664419572,2.817,3.173
9696330,0.001525,0.0006722565079770585,2.817,3.172
712385,0.001526,0.0006728070866076703,2.816,3.172
6693006,0.00153,0.0006736880124166493,2.815,3.172
5995666,0.00153,0.0006737981281427717,2.815,3.171
1091934,0.001533,0.0006748992854039953,2.814,3.171
1632181,0.001533,0.0006753397483084848,2.814,3.17
5810413,0.001537,0.0006764409055697085,2.813,3.17
5189124,0.001538,0.0006768813684741979,2.813,3.169
2399930,0.00154,0.0006774319471048098,2.812,3.169
9496709,0.001542,0.0006784229886399111,2.812,3.168
4825349,0.001544,0.0006794140301750125,2.811,3.168
5359133,0.001545,0.0006800747245317467,2.811,3.167
5426580,0.001548,0.0006811758817929704,2.81,3.167
1460662,0.001549,0.0006816163446974598,2.81,3.166
5977601,0.001551,0.0006821669233280717,2.809,3.166
2240422,0.001555,0.0006830478491370506,2.808,3.166
4414969,0.001557,0.000683157964863173,2.808,3.165
4548051,0.001558,0.0006839287749460295,2.807,3.165
8773429,0.001559,0.0006846995850288861,2.807,3.164
6730221,0.001562,0.0006854703951117427,2.806,3.164
8318510,0.001563,0.0006863513209207216,2.806,3.163
9715388,0.001565,0.0006871221310035782,2.805,3.163
5233844,0.001567,0.0006878929410864348,2.805,3.162
7196294,0.001569,0.0006886637511692913,2.804,3.162
8301941,0.00157,0.0006895446769782703,2.804,3.161
6309452,0.001573,0.0006909761814178611,2.803,3.161
121233,0.001573,0.0006910862971439835,2.803,3.16
212391,0.001576,0.0006925178015835743,2.802,3.16
2846245,0.001577,0.000692738033035819,2.802,3.159
8407494,0.00158,0.000693949306023165,2.801,3.159
5404164,0.00158,0.0006942796532015322,2.801,3.158
3336490,0.001584,0.0006951605790105111,2.8,3.158
2887320,0.001586,0.0006959313890933677,2.8,3.157
3213832,0.001587,0.0006961516205456124,2.799,3.157
9198667,0.001591,0.0006974730092590808,2.798,3.156
753385,0.001594,0.0006991247451509163,2.798,3.155
6566193,0.001596,0.0006994550923292834,2.797,3.155
9453182,0.001598,0.0007003360181382625,2.796,3.155
4641609,0.001598,0.0007006663653166296,2.796,3.154
8933976,0.001601,0.0007023181012084651,2.796,3.153
9715169,0.001602,0.0007025383326607098,2.795,3.153
4232258,0.001606,0.0007036394899219335,2.794,3.153
737653,0.001606,0.0007039698371003006,2.794,3.152
8113456,0.001609,0.0007050709943615242,2.793,3.152
479719,0.00161,0.0007055114572660137,2.793,3.151
4657759,0.001613,0.0007070530774317269,2.792,3.151
5977416,0.001613,0.0007071631931578492,2.792,3.15
900082,0.001617,0.00070859469759744,2.791,3.15
110973,0.001618,0.0007088149290496847,2.791,3.149
8095241,0.00162,0.0007095857391325413,2.79,3.149
8742963,0.001622,0.0007104666649415203,2.79,3.148
5380952,0.001624,0.000711567822202744,2.789,3.148
4966400,0.001625,0.0007121184008333558,2.789,3.147
1779774,0.001628,0.0007133296738207019,2.788,3.147
6651619,0.001629,0.0007137701367251914,2.788,3.146
7135732,0.001632,0.0007149814097125374,2.787,3.146
5787380,0.001633,0.0007154218726170269,2.787,3.145
7949162,0.001635,0.0007164129141521282,2.786,3.145
110909,0.001636,0.0007170736085088624,2.786,3.144
35813,0.001639,0.0007179545343178413,2.785,3.144
2399966,0.00164,0.0007187253444006979,2.785,3.143
4958716,0.001642,0.0007203770802925335,2.785,3.142
6665606,0.001643,0.0007209276589231453,2.784,3.142
712411,0.001644,0.000722028816184369,2.784,3.141
110960,0.001647,0.0007230198577194703,2.783,3.141
7433864,0.001649,0.0007236805520762045,2.783,3.14
4658066,0.001651,0.0007242311307068163,2.782,3.14
7804304,0.001652,0.00072533228796804,2.782,3.139
1599532,0.001654,0.0007263233295031413,2.781,3.139
8662375,0.001655,0.0007269840238598755,2.781,3.138
5085835,0.001658,0.0007280851811210992,2.78,3.138
3176852,0.00166,0.000728635759751711,2.78,3.137
6566201,0.001662,0.0007291863383823229,2.779,3.137
1468649,0.001664,0.0007303976113696689,2.779,3.136
7268546,0.001666,0.0007311684214525256,2.778,3.136
1468650,0.001667,0.0007320493472615045,2.778,3.135
6657077,0.00167,0.0007330403887966058,2.777,3.135
1306371,0.001671,0.00073370108315334,2.777,3.134
861729,0.001674,0.000734582008962319,2.776,3.134
1042829,0.001675,0.0007354629347712979,2.776,3.133
2685449,0.001677,0.0007366742077586439,2.775,3.133
8662586,0.001677,0.0007371146706631334,2.775,3.132
7268782,0.001681,0.0007384360593766018,2.774,3.132
4871131,0.001681,0.0007387664065549689,2.774,3.131
4592025,0.001684,0.0007405282581729268,2.774,3.13
5961749,0.001685,0.000740858605351294,2.773,3.13
7538514,0.001686,0.0007421799940647624,2.773,3.129
5690656,0.001689,0.000742950804147619,2.772,3.129
1902520,0.001691,0.0007439418456827203,2.772,3.128
7433849,0.001693,0.0007447126557655768,2.771,3.128
4592029,0.001695,0.0007455935815745558,2.771,3.127
9248184,0.001697,0.0007459239287529229,2.77,3.127
1145,0.0017,0.0007473554331925137,2.77,3.126
6679620,0.001701,0.0007481262432753702,2.769,3.126
385597,0.001703,0.0007491172848104715,2.769,3.125
7482222,0.001705,0.0007497779791672057,2.768,3.125
5516837,0.001707,0.000750769020702307,2.768,3.124
1554716,0.001709,0.0007515398307851637,2.767,3.124
4591993,0.001711,0.000752530872320265,2.767,3.123
9453193,0.001712,0.000753411798129244,2.766,3.123
5690642,0.001714,0.0007542927239382229,2.766,3.122
5961775,0.001716,0.0007557242283778137,2.765,3.122
2301059,0.001717,0.0007560545755561808,2.765,3.121
120672,0.00172,0.0007574860799957715,2.764,3.121
6154132,0.001721,0.0007577063114480163,2.764,3.12
4440267,0.001724,0.0007589175844353623,2.763,3.12
7194780,0.001725,0.0007594681630659741,2.763,3.119
8330212,0.001728,0.0007603490888749531,2.762,3.119
5489448,0.00173,0.0007612300146839321,2.762,3.118
3121735,0.001732,0.0007621109404929111,2.761,3.118
2614200,0.001734,0.00076299186630189,2.761,3.117
4005798,0.001736,0.0007639829078369913,2.76,3.117
937260,0.001738,0.0007647537179198479,2.76,3.116
2322435,0.00174,0.0007654144122765821,2.759,3.116
3176993,0.001741,0.0007665155695378058,2.759,3.115
32968,0.001744,0.0007672863796206623,2.758,3.115
2505674,0.001745,0.0007682774211557636,2.758,3.114
1147408,0.001748,0.0007699291570475991,2.757,3.114
3431135,0.001748,0.0007700392727737215,2.757,3.113
813764,0.001752,0.0007718011243916795,2.756,3.112
437948,0.001755,0.0007736730917357597,2.756,3.111
110902,0.001756,0.0007742236703663716,2.755,3.111
479775,0.00176,0.0007752147119014729,2.754,3.111
8754593,0.00176,0.0007754349433537176,2.754,3.11
1460669,0.001764,0.0007771967949716755,2.754,3.109
4942763,0.001765,0.0007775271421500426,2.753,3.109
3321429,0.001769,0.000778848530863511,2.752,3.109
2055688,0.001769,0.0007789586465896333,2.752,3.108
7019300,0.001773,0.0007806103824814689,2.751,3.108
2837346,0.001773,0.0007808306139337136,2.751,3.107
29613,0.001776,0.0007825924655516716,2.751,3.106
3383612,0.001777,0.0007828126970039163,2.75,3.106
8918150,0.001778,0.0007843543171696294,2.75,3.105
29549,0.001781,0.0007852352429786084,2.749,3.105
4725311,0.001782,0.0007862262845137097,2.749,3.104
6344676,0.001785,0.0007868869788704439,2.748,3.104
4905036,0.001787,0.0007879881361316676,2.748,3.103
5977317,0.001789,0.000788428599036157,2.747,3.103
5578906,0.001791,0.0007898601034757478,2.747,3.102
9707142,0.001793,0.000790520797832482,2.746,3.102
7775348,0.001795,0.0007916219550937057,2.746,3.101
6224803,0.001797,0.0007920624179981953,2.745,3.101
7064798,0.001799,0.000793493922437786,2.745,3.1
4630390,0.001801,0.0007938242696161531,2.744,3.1
8933954,0.001803,0.0007952557740557439,2.744,3.099
3498048,0.001806,0.000796797394221457,2.743,3.099
1889573,0.001806,0.0007971277413998241,2.743,3.098
1744831,0.001809,0.0007989997087439044,2.743,3.097
5468802,0.00181,0.0007992199401961491,2.742,3.097
9291150,0.001813,0.0008007615603618623,2.742,3.096
5965607,0.001814,0.0008008716760879846,2.741,3.096
9715015,0.001817,0.0008026335277059426,2.741,3.095
146896,0.001818,0.0008036245692410439,2.74,3.095
9596733,0.001819,0.0008045054950500228,2.74,3.094
4682742,0.001822,0.0008057167680373689,2.739,3.094
4023086,0.001824,0.0008063774623941031,2.739,3.093
5106573,0.001826,0.0008070381567508373,2.738,3.093
2287756,0.001828,0.0008082494297381833,2.738,3.092
4141382,0.001831,0.0008096809341777741,2.737,3.092
364787,0.001831,0.0008101213970822636,2.737,3.091
5961700,0.001835,0.0008119933644263438,2.736,3.09
8742959,0.001838,0.0008138653317704242,2.736,3.089
1460673,0.001839,0.0008143057946749136,2.735,3.089
1828021,0.001841,0.0008157372991145044,2.735,3.088
8373270,0.001843,0.0008167283406496057,2.734,3.088
1684130,0.001845,0.0008176092664585846,2.734,3.087
4005776,0.001848,0.0008190407708981754,2.733,3.087
3884395,0.001848,0.0008194812338026649,2.733,3.086
4791081,0.001852,0.0008211329696945004,2.732,3.086
813748,0.001852,0.0008213532011467451,2.732,3.085
3660141,0.001856,0.0008221240112296017,2.731,3.085
563015,0.001858,0.0008232251684908255,2.731,3.084
5965614,0.00186,0.000823995978573682,2.73,3.084
5950380,0.001861,0.0008250971358349057,2.73,3.083
9596728,0.001865,0.0008263084088222518,2.729,3.083
1889672,0.001866,0.0008270792189051083,2.729,3.082
325702,0.001869,0.0008285107233446991,2.728,3.082
4440286,0.001869,0.0008289511862491886,2.728,3.081
8958363,0.001873,0.0008301624592365346,2.727,3.081
2763129,0.001874,0.0008308231535932688,2.727,3.08
1889416,0.001878,0.0008321445423067372,2.726,3.08
3264919,0.001879,0.0008328052366634715,2.726,3.079
9674165,0.001882,0.0008339063939246952,2.725,3.079
4218521,0.001883,0.0008346772040075518,2.725,3.078
1846142,0.001886,0.0008358884769948978,2.724,3.078
3336621,0.001887,0.0008366592870777544,2.724,3.077
6431737,0.001891,0.000837430097160611,2.723,3.077
5965479,0.001894,0.0008385312544218346,2.723,3.076
6075101,0.001895,0.0008388616016002017,2.722,3.076
437915,0.001899,0.0008402931060397925,2.721,3.076
6886207,0.0019,0.0008405133374920372,2.721,3.075
3869199,0.001903,0.0008423853048361175,2.721,3.074
6358989,0.001904,0.0008426055362883622,2.72,3.074
4966422,0.001906,0.0008443673879063202,2.72,3.073
5375138,0.001908,0.000844917966536932,2.719,3.073
3884494,0.001911,0.0008463494709765228,2.719,3.072
6877105,0.001913,0.0008469000496071346,2.718,3.072
5278170,0.001916,0.000848221438320603,2.718,3.071
9521399,0.001917,0.0008489922484034596,2.717,3.071
4691666,0.001918,0.0008502035213908056,2.717,3.07
8332252,0.001921,0.0008518552572826412,2.716,3.07
5752517,0.001921,0.0008521856044610083,2.716,3.069
6864116,0.001926,0.0008540575718050886,2.715,3.069
631007,0.001926,0.000854167687531211,2.715,3.068
6178567,0.00193,0.0008561497706014136,2.714,3.067
8301915,0.001934,0.0008581318536716162,2.714,3.066
2510180,0.001935,0.0008583520851238609,2.713,3.066
1306465,0.001937,0.0008600038210156964,2.713,3.065
856465,0.001939,0.0008611049782769201,2.712,3.065
1623161,0.00194,0.000861985904085899,2.712,3.064
9417127,0.001944,0.0008635275242516123,2.711,3.064
9160133,0.001946,0.0008640781028822241,2.711,3.063
9038036,0.001948,0.0008645185657867136,2.71,3.063
7113028,0.001951,0.0008660601859524267,2.71,3.062
1599579,0.001953,0.0008669411117614057,2.709,3.062
2352919,0.001955,0.0008680422690226293,2.709,3.061
4309089,0.001957,0.000869143426283853,2.708,3.061
1091949,0.00196,0.0008700243520928319,2.708,3.06
5098204,0.001962,0.000871235625080178,2.707,3.06
9095240,0.001964,0.0008720064351630346,2.707,3.059
2352904,0.001966,0.0008725570137936464,2.706,3.059
8211576,0.00197,0.0008739885182332373,2.706,3.058
3769130,0.001971,0.0008740986339593596,2.705,3.058
7595393,0.001974,0.0008760807170295622,2.705,3.057
8527536,0.001975,0.0008765211799340517,2.704,3.057
7938971,0.001978,0.0008780628000997649,2.704,3.056
3569204,0.001981,0.0008791639573609885,2.703,3.056
7295537,0.001982,0.0008800448831699675,2.703,3.055
3869558,0.001984,0.0008809258089789464,2.702,3.055
4440295,0.001986,0.0008821370819662924,2.702,3.054
5133291,0.001989,0.0008830180077752714,2.701,3.054
1475738,0.00199,0.0008841191650364952,2.701,3.053
8738444,0.001993,0.0008861012481066978,2.7,3.053
2275634,0.001993,0.0008862113638328201,2.7,3.052
4591978,0.001996,0.0008881934469030227,2.7,3.051
3230293,0.001998,0.0008890743727120017,2.699,3.051
1744814,0.001999,0.0008902856456993477,2.699,3.05
4871143,0.002003,0.000892157613043428,2.698,3.05
9583660,0.002004,0.0008923778444956727,2.698,3.049
2100740,0.002007,0.0008936992332091411,2.697,3.049
2199780,0.002007,0.0008943599275658754,2.697,3.048
2241240,0.002012,0.0008955712005532214,2.696,3.048
2352875,0.002015,0.0008964521263622004,2.696,3.047
5690637,0.002017,0.000897553283623424,2.695,3.047
6153556,0.002019,0.0008985443251585254,2.695,3.046
1950450,0.002021,0.000899645482419749,2.694,3.046
4592124,0.002024,0.0009006365239548503,2.694,3.045
6378780,0.002026,0.0009012972183115845,2.693,3.045
9656473,0.002029,0.0009026186070250529,2.693,3.044
3433712,0.002031,0.0009033894171079095,2.692,3.044
4014660,0.002033,0.000904710805821378,2.692,3.043
3114534,0.002035,0.0009052613844519899,2.691,3.043
4292678,0.002039,0.000906803004617703,2.691,3.042
9038032,0.00204,0.0009072434675221925,2.69,3.042
5763381,0.002044,0.000908895203414028,2.69,3.041
9266752,0.002045,0.0009097761292230069,2.689,3.041
559287,0.002048,0.000910987402210353,2.689,3.04
7197042,0.002049,0.0009115379808409648,2.688,3.04
6178436,0.002051,0.0009130796010066779,2.688,3.039
5279715,0.002054,0.0009144009897201464,2.687,3.039
630994,0.002055,0.000915171799803003,2.687,3.038
1495659,0.002059,0.0009169336514209609,2.686,3.038
7295306,0.002059,0.0009173741143254504,2.686,3.037
2763159,0.002064,0.0009191359659434082,2.685,3.037
4642029,0.002065,0.0009194663131217753,2.685,3.036
6058516,0.002068,0.0009206775861091214,2.684,3.036
4548977,0.002069,0.0009215585119181003,2.684,3.035
4591969,0.002073,0.0009234304792621805,2.683,3.035
4552095,0.002073,0.0009236507107144253,2.683,3.034
8145825,0.002077,0.0009258530252368727,2.683,3.033
2950021,0.002078,0.0009260732566891175,2.682,3.033
9496771,0.002081,0.0009279452240331977,2.682,3.032
9702352,0.002083,0.0009287160341160543,2.681,3.032
1469420,0.002086,0.0009300374228295227,2.681,3.031
3244974,0.002087,0.0009304778857340122,2.68,3.031
7873722,0.00209,0.00093223973735197,2.68,3.03
2588318,0.002092,0.000933120663160949,2.679,3.03
2837226,0.002094,0.000934331936148295,2.679,3.029
8891153,0.002097,0.000935212861957274,2.678,3.029
454296,0.002099,0.0009365342506707425,2.678,3.028
2134979,0.002102,0.0009371949450274767,2.677,3.028
636554,0.002105,0.0009387365651931898,2.677,3.027
3168963,0.002107,0.000939397259549924,2.676,3.027
972752,0.002108,0.0009408287639895148,2.676,3.026
4014814,0.002112,0.0009422602684291055,2.675,3.026
4936345,0.002114,0.0009430310785119621,2.675,3.025
2008602,0.002116,0.0009436917728686963,2.674,3.025
8522606,0.002119,0.0009452333930344096,2.674,3.024
2225104,0.002121,0.000945673855938899,2.673,3.024
8354009,0.002124,0.0009474357075568569,2.673,3.023
6847498,0.002126,0.0009485368648180806,2.672,3.023
4413407,0.002128,0.0009495279063531819,2.672,3.022
9632375,0.002131,0.0009508492950666503,2.671,3.022
972898,0.002134,0.0009517302208756292,2.671,3.021
4922317,0.002136,0.0009532718410413424,2.67,3.021
1950312,0.002137,0.0009539325353980766,2.67,3.02
1405567,0.002141,0.0009558045027421569,2.669,3.02
7583245,0.002141,0.000956134849920524,2.669,3.019
4288769,0.002146,0.0009578967015384819,2.668,3.019
7269634,0.002146,0.0009583371644429714,2.668,3.018
2190839,0.002151,0.0009604293632392963,2.667,3.018
2951582,0.002151,0.0009605394789654187,2.667,3.017
5873362,0.002156,0.0009625215620356213,2.666,3.017
5348213,0.002157,0.000962741793487866,2.666,3.016
1310809,0.002161,0.0009646137608319463,2.665,3.016
1280034,0.002161,0.0009649441080103134,2.665,3.015
6428527,0.002166,0.0009664857281760266,2.664,3.015
3884297,0.002166,0.0009672565382588832,2.664,3.014
9675203,0.002171,0.0009685779269723516,2.663,3.014
3223011,0.002174,0.0009694588527813306,2.663,3.013
5098936,0.002176,0.0009704498943164319,2.662,3.013
467179,0.002178,0.0009716611673037779,2.662,3.012
223936,0.002181,0.0009730926717433687,2.661,3.012
1728500,0.002183,0.0009739735975523476,2.661,3.011
147673,0.002186,0.000975294986265816,2.66,3.011
7532275,0.002187,0.0009761759120747951,2.66,3.01
6180196,0.002191,0.0009781579951449976,2.659,3.01
6790881,0.002191,0.0009783782265972423,2.659,3.009
2841476,0.002196,0.0009802501939413226,2.658,3.009
3374003,0.002197,0.000980690656845812,2.658,3.008
8167846,0.002201,0.0009826727399160147,2.657,3.008
5810737,0.002201,0.0009828929713682594,2.657,3.007
8451701,0.002204,0.0009852054016168293,2.657,3.006
3937938,0.002206,0.0009861964431519305,2.656,3.006
2841435,0.002209,0.0009875178318653989,2.656,3.005
7961495,0.002211,0.0009891695677572345,2.655,3.005
1495672,0.002211,0.0009897201463878462,2.655,3.004
5632125,0.002216,0.0009914819980058043,2.654,3.004
2399986,0.002218,0.000992032576636416,2.654,3.003
2505722,0.002221,0.0009930236181715174,2.653,3.003
8743032,0.002223,0.0009943450068849858,2.653,3.002
6344537,0.002226,0.0009956663955984543,2.652,3.002
9702300,0.002229,0.0009966574371335554,2.652,3.001
4614875,0.002232,0.0009976484786686569,2.651,3.001
2841366,0.002234,0.0009988597516560028,2.651,3.0
1863382,0.002237,0.001000071024643349,2.65,3.0
1460685,0.002239,0.0010011721819045726,2.65,2.999
1297947,0.002242,0.0010023834548919188,2.649,2.999
3550087,0.002246,0.0010034846121531424,2.649,2.998
8737607,0.002247,0.0010037048436053872,2.648,2.998
9583808,0.002253,0.0010053565794972226,2.647,2.998
4806525,0.002254,0.001005797042401712,2.647,2.997
6118391,0.002257,0.0010074487782935476,2.646,2.997
2176517,0.002258,0.0010081094726502818,2.646,2.996
4288759,0.002263,0.0010102016714466067,2.645,2.996
8579369,0.002263,0.0010104219028988515,2.645,2.995
4510918,0.002268,0.00101174329161232,2.644,2.995
8616947,0.00227,0.0010128444488735437,2.644,2.994
8662327,0.002273,0.001013835490408645,2.643,2.994
8113539,0.002275,0.0010151568791221133,2.643,2.993
9038029,0.002278,0.001016258036383337,2.642,2.993
8737638,0.002282,0.0010174693093706832,2.642,2.992
8891175,0.002283,0.0010175794250968054,2.641,2.992
8417182,0.002288,0.0010197817396192528,2.641,2.991
2385599,0.002289,0.0010200019710714975,2.64,2.991
544496,0.002294,0.0010216537069633331,2.639,2.991
9252132,0.002294,0.001022204285593945,2.639,2.99
5635421,0.002299,0.0010244066001163924,2.638,2.99
7269213,0.0023,0.0010245167158425147,2.638,2.989
8662396,0.002305,0.001026719030364962,2.637,2.989
6196324,0.002305,0.0010269392618172067,2.637,2.988
4778648,0.00231,0.0010290314606135318,2.636,2.988
3980101,0.002311,0.0010292516920657766,2.636,2.987
6566046,0.002315,0.0010302427336008778,2.635,2.987
4867466,0.002318,0.0010316742380404686,2.635,2.986
212429,0.002321,0.001032995626753937,2.634,2.986
8290148,0.002323,0.0010339866682890385,2.634,2.985
9165229,0.002326,0.0010358586356331186,2.633,2.985
153222,0.002327,0.0010364092142637305,2.633,2.984
6657111,0.002331,0.0010385014130600554,2.632,2.984
1340357,0.002332,0.0010388317602384226,2.632,2.983
9577493,0.002337,0.0010408138433086252,2.631,2.983
3276103,0.002337,0.0010411441904869922,2.631,2.982
8354168,0.002342,0.0010432363892833173,2.63,2.982
3822622,0.002342,0.0010435667364616845,2.63,2.981
5961690,0.002346,0.0010459892824363766,2.63,2.98
6058367,0.002347,0.0010460993981624988,2.629,2.98
9690243,0.002351,0.0010484118284110687,2.629,2.979
7270415,0.002353,0.0010491826384939251,2.628,2.979
1337187,0.002357,0.0010508343743857607,2.628,2.978
5690683,0.002358,0.001050944490111883,2.627,2.978
9583812,0.002362,0.0010532569203604528,2.627,2.977
3240645,0.002364,0.001054468193347799,2.626,2.977
6238018,0.002369,0.0010556794663351449,2.625,2.976
5784908,0.002375,0.001058102012309837,2.624,2.975
1828270,0.00238,0.0010597537482016726,2.623,2.975
563516,0.002381,0.001060524558284529,2.623,2.974
1706232,0.002386,0.0010623965256286094,2.622,2.974
6466636,0.002388,0.0010629471042592213,2.622,2.973
7311599,0.002391,0.0010648190716033015,2.621,2.973
1495665,0.002393,0.0010653696502339134,2.621,2.972
5089078,0.002397,0.0010661404603167699,2.62,2.972
9310689,0.002399,0.0010679023119347277,2.62,2.971
2400034,0.002402,0.0010687832377437067,2.619,2.971
9009976,0.002405,0.0010703248579094198,2.619,2.97
1306376,0.002408,0.0010710956679922765,2.618,2.97
7561551,0.002412,0.0010728575196102344,2.618,2.969
729522,0.002413,0.0010732979825147238,2.617,2.969
110928,0.002416,0.0010752800655849265,2.617,2.968
4474356,0.002419,0.0010761609913939054,2.616,2.968
5244480,0.002423,0.001077812727285741,2.616,2.967
7595378,0.002424,0.0010783633059163527,2.615,2.967
477631,0.002428,0.001080235273260433,2.615,2.966
2169868,0.00243,0.0010813364305216568,2.614,2.966
8927972,0.002434,0.0010827679349612474,2.614,2.965
900176,0.002436,0.0010837589764963488,2.613,2.965
8452089,0.002438,0.0010851904809359397,2.613,2.964
9225901,0.002441,0.0010859612910187962,2.612,2.964
7338276,0.002443,0.001087723142636754,2.612,2.963
7268716,0.002447,0.0010888242998979777,2.611,2.963
3853492,0.002451,0.0010902558043375686,2.611,2.962
8293994,0.002452,0.0010905861515159356,2.61,2.962
7433681,0.002456,0.001092788466038383,2.61,2.961
4433401,0.002458,0.0010931188132167501,2.609,2.961
3214301,0.002464,0.0010952110120130752,2.608,2.961
8768131,0.002464,0.0010953211277391975,2.608,2.96
7379644,0.002468,0.0010977436737138896,2.608,2.959
2796365,0.002469,0.0010980740208922568,2.607,2.959
9352604,0.002475,0.0011001662196885816,2.606,2.959
8764869,0.002475,0.0011002763354147041,2.606,2.958
4614905,0.002479,0.0011028089971155185,2.606,2.957
2519525,0.002481,0.0011035798071983751,2.605,2.957
1018217,0.002484,0.0011054517745424555,2.605,2.956
4334434,0.002486,0.0011061124688991897,2.604,2.956
1554771,0.002491,0.0011079844362432698,2.604,2.955
3938051,0.002492,0.0011080945519693923,2.603,2.955
3964386,0.002497,0.0011105170979440844,2.603,2.954
8069364,0.002498,0.001110737329396329,2.602,2.954
754640,0.002503,0.0011130497596448987,2.602,2.953
1725262,0.002504,0.0011136003382755106,2.601,2.953
3306187,0.002507,0.0011155824213457133,2.601,2.952
6180206,0.002509,0.0011162431157024475,2.6,2.952
364755,0.002514,0.00111822519877265,2.6,2.951
6337132,0.002515,0.0011186656616771395,2.599,2.951
3696580,0.00252,0.0011207578604734646,2.599,2.95
8420952,0.002521,0.0011208679761995869,2.598,2.95
1811093,0.002527,0.001122960174995912,2.597,2.95
6012238,0.002527,0.0011234006379004014,2.597,2.949
1950422,0.002533,0.001125933299601216,2.596,2.948
4271048,0.002539,0.0011284659613020303,2.595,2.948
5244655,0.002539,0.0011285760770281528,2.595,2.947
7352429,0.002543,0.0011311087387289671,2.595,2.946
5375152,0.002544,0.0011315492016334566,2.594,2.946
7604439,0.002549,0.001133751516155904,2.594,2.945
6693065,0.00255,0.0011343020947865159,2.593,2.945
110999,0.002555,0.001136394293582841,2.593,2.944
4307771,0.002556,0.0011366145250350857,2.592,2.944
6777022,0.002562,0.0011390370710097778,2.591,2.943
822326,0.002567,0.0011415697327105921,2.591,2.942
2921557,0.002568,0.0011417899641628369,2.59,2.942
1147695,0.002573,0.001144212510137529,2.59,2.941
7902588,0.002574,0.0011444327415897739,2.589,2.941
5688646,0.00258,0.0011466350561122212,2.588,2.941
2427598,0.00258,0.001146855287564466,2.588,2.94
9575072,0.002586,0.0011490576020869133,2.587,2.94
4553924,0.002587,0.0011494980649914028,2.587,2.939
6075115,0.002592,0.0011515902637877276,2.586,2.939
6220576,0.002593,0.0011521408424183396,2.586,2.938
5154310,0.002598,0.0011542330412146644,2.585,2.938
5666760,0.002599,0.0011547836198452764,2.585,2.937
7705191,0.002604,0.0011575365129983357,2.584,2.936
1977730,0.00261,0.0011596287117946605,2.583,2.936
1298085,0.002611,0.0011601792904252725,2.583,2.935
4592210,0.002616,0.0011618310263171079,2.582,2.935
2287789,0.002617,0.0011628220678522093,2.582,2.934
5778433,0.002622,0.0011653547295530239,2.581,2.934
8536568,0.002622,0.0011655749610052686,2.581,2.933
8301945,0.002628,0.0011682177384322054,2.58,2.932
1633801,0.002633,0.0011708605158591422,2.58,2.931
6885578,0.002634,0.001171080747311387,2.579,2.931
6180214,0.002638,0.0011736134090122013,2.579,2.93
1762449,0.00264,0.0011746044505473027,2.578,2.93
4433468,0.002642,0.0011762561864391383,2.578,2.929
2004725,0.002646,0.0011775775751526067,2.577,2.929
9472550,0.002651,0.0011790090795921974,2.577,2.928
5472497,0.002652,0.0011794495424966868,2.576,2.928
4124924,0.002656,0.0011817619727452567,2.576,2.927
4292620,0.002658,0.0011829732457326026,2.575,2.927
3659366,0.002661,0.0011844047501721935,2.575,2.926
631005,0.002664,0.0011856160231595396,2.574,2.926
364771,0.002667,0.0011871576433252528,2.574,2.925
7295608,0.00267,0.0011884790320387212,2.573,2.925
3708591,0.002673,0.0011899105364783118,2.573,2.924
2287775,0.002677,0.0011915622723701474,2.572,2.924
3598916,0.00268,0.0011926634296313711,2.572,2.923
5460550,0.002683,0.00119354435544035,2.571,2.923
1574748,0.002688,0.0011954163227844304,2.571,2.922
8188102,0.002689,0.0011955264385105527,2.57,2.922
8735126,0.002695,0.0011981692159374895,2.569,2.921
6711850,0.002701,0.0012003715304599368,2.568,2.921
281404,0.002703,0.0012009221090905488,2.568,2.92
997081,0.002708,0.0012030143078868736,2.567,2.92
1950372,0.002709,0.0012036750022436078,2.567,2.919
6300863,0.002714,0.001205767201039933,2.566,2.919
1771141,0.002715,0.0012064278953966671,2.566,2.918
4682607,0.002719,0.0012092909042758487,2.566,2.917
6847255,0.00272,0.0012095111357280934,2.565,2.917
40875,0.002725,0.001212043797428908,2.565,2.916
8579465,0.002726,0.0012121539131550302,2.564,2.916
6888026,0.002731,0.001214796690581967,2.564,2.915
8620616,0.002733,0.0012149068063080895,2.563,2.915
196577,0.002739,0.0012167787736521698,2.562,2.915
6888022,0.00274,0.0012176596994611488,2.562,2.914
